,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,769,0,824,0,787,693,0
32,2081,0,1817,0,2282,1260,0
33,4787,0,3076,0,3661,2178,0
34,6450,0,4318,0,4703,2902,0
35,10352,0,6553,0,8104,4226,0
36,14957,0,9023,0,11059,6055,0
37,19190,0,10669,0,14394,7804,0
38,22982,0,13473,0,17096,9473,0
39,28868,0,16842,0,22382,11758,0
40,35056,44,20979,0,28027,14889,0
41,41124,201,25118,0,33356,17917,0
42,47197,677,28728,0,38895,20519,0
43,54626,1986,33667,0,44961,24364,0
44,63407,4200,37862,0,51325,27144,0
45,71872,7409,42582,0,58523,31516,0
46,79833,11387,46896,0,64727,35113,0
47,87873,16969,51421,0,71573,38652,0
48,96242,24394,56156,0,77906,41955,0
49,104109,32563,60055,0,84354,45539,0
50,112113,43800,64617,0,91242,49062,0
51,120190,56389,68605,0,97607,52549,0
52,127920,72311,72587,0,103853,56283,0
53,135773,88860,75636,0,110339,59825,0
54,142943,104326,78872,0,116750,63065,0
55,150199,120749,81856,0,123489,66716,0
56,158183,137180,83914,0,129749,70141,0
57,165049,152018,86713,0,136175,73654,0
58,171855,166267,89654,0,143143,77307,0
59,178403,177380,91725,0,149119,80671,0
60,184636,187143,93889,0,155601,84206,0
61,189480,208363,96937,0,161157,87136,0
62,194735,217413,105088,0,166258,89736,0
63,199031,224936,107321,0,171539,92968,0
64,203981,229705,109358,0,176411,95345,0
65,206450,248336,111552,0,180603,97369,0
66,210953,250714,120740,0,183736,99718,0
67,214878,253380,122541,0,186955,101635,0
68,218245,255561,124300,0,190385,103404,0
69,221339,272090,127340,0,192208,104380,0
70,225183,273214,134207,0,193504,104955,0
71,228805,273981,136185,0,194902,105816,0
72,231431,274189,138119,0,195709,106507,0
73,233682,289628,140017,0,196476,106816,0
74,236179,289879,146008,0,196491,106816,0
75,237692,289906,147691,0,196491,106816,0
