,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1058,0,1271,0,1588,869,0
32,3188,0,2532,0,3509,1736,0
33,5665,0,3809,0,5111,2507,0
34,8208,0,5419,0,6766,3433,0
35,12811,0,7542,0,10305,5118,0
36,17309,0,10301,0,13604,7091,0
37,21372,0,12632,0,17363,8621,0
38,25723,0,15405,0,20933,10717,0
39,32309,0,18856,0,26566,13143,0
40,39123,257,22099,0,32057,15828,0
41,45507,791,26258,0,36974,18914,0
42,52405,1004,29703,0,42475,21461,0
43,59982,1814,35103,0,49127,25278,0
44,67618,3214,39869,0,55943,28876,0
45,75809,5949,44538,0,62558,32484,0
46,83184,9163,49245,0,69921,36257,0
47,90965,15020,53840,0,76766,39796,0
48,98840,22248,58521,0,83340,43155,0
49,106107,31290,62721,0,90108,46862,0
50,113782,41848,66164,0,96775,50216,0
51,120929,56370,70120,0,103646,53681,0
52,128698,71716,74261,0,110339,57515,0
53,135677,89105,77583,0,116501,60822,0
54,142667,105396,80839,0,123625,64446,0
55,150108,120836,83895,0,130057,67972,0
56,157233,137495,86611,0,136970,71514,0
57,163590,153720,89701,0,143124,75236,0
58,170045,169568,92870,0,149757,78672,0
59,175887,181469,95665,0,155847,82555,0
60,182030,190988,97591,0,163195,85671,0
61,186327,213797,101103,0,168398,88601,0
62,190668,222454,109022,0,173038,91067,0
63,193456,228168,111339,0,177539,94075,0
64,197193,233325,113561,0,182751,96622,0
65,200598,252734,116119,0,186944,98642,0
66,204058,255000,124716,0,189709,100239,0
67,207413,257661,127721,0,192607,102114,0
68,210783,259902,130306,0,195762,103944,0
69,214163,277763,131873,0,197643,104832,0
70,217240,279343,139457,0,198838,105853,0
71,220912,280112,141456,0,200182,106596,0
72,223627,280668,143102,0,201565,107463,0
73,225247,293881,144644,0,201905,107736,0
74,226495,294272,149367,0,201905,107736,0
75,226977,294306,151106,0,201905,107736,0
