,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1299,0,1130,0,1407,712,0
32,4366,0,2656,0,3458,1331,0
33,7285,0,4022,0,5333,2128,0
34,10386,0,5748,0,7060,2768,0
35,15746,0,7938,0,10491,4291,0
36,21068,0,10519,0,13811,5916,0
37,26387,0,12910,0,17017,7270,0
38,31770,0,15748,0,20008,9159,0
39,38007,0,19172,0,24438,11634,0
40,44576,216,22656,0,29130,14620,0
41,51099,281,26208,0,33979,16983,0
42,57723,751,29842,0,38662,19749,0
43,65981,1876,34447,0,44922,23217,0
44,74693,3518,39360,0,51136,26468,0
45,83224,5488,44001,0,57485,30222,0
46,91453,8719,48322,0,64309,33695,0
47,99959,14312,52482,0,70660,37195,0
48,108290,21394,56213,0,76752,40780,0
49,116606,30050,60694,0,82943,44021,0
50,125106,41373,64471,0,89583,47451,0
51,133289,55316,67496,0,95696,50846,0
52,140741,70523,70160,0,101866,54383,0
53,149363,87261,73295,0,107524,57781,0
54,156444,105593,76858,0,114143,61141,0
55,164455,123331,80541,0,120096,64569,0
56,172640,139556,83503,0,126494,67548,0
57,179560,155072,85438,0,132145,70983,0
58,186754,168322,88060,0,138798,74698,0
59,193641,180065,90291,0,144897,78158,0
60,199844,190934,93117,0,150938,81839,0
61,204189,211341,96010,0,155852,84819,0
62,208142,217649,104690,0,160056,87120,0
63,212274,223957,106489,0,165113,89870,0
64,215666,229496,108640,0,169192,92003,0
65,219174,246519,111717,0,172467,94432,0
66,223236,249079,120393,0,175380,96217,0
67,227228,251418,122567,0,178408,98071,0
68,230451,253058,124928,0,181326,100241,0
69,233634,267709,126780,0,183509,101437,0
70,236735,268865,133086,0,185059,101924,0
71,239936,269482,134896,0,186621,102509,0
72,242570,269695,136522,0,188172,103465,0
73,243702,284693,137999,0,188645,103747,0
74,246295,284887,142729,0,188645,103747,0
75,247448,284997,144183,0,188645,103747,0
