,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,577,0,966,0,1414,640,0
32,2246,0,2317,0,3374,1194,0
33,3845,0,3925,0,4956,1823,0
34,5347,0,5054,0,6605,2435,0
35,8835,0,7516,0,9413,3927,0
36,12354,0,9846,0,12538,5496,0
37,15680,0,11934,0,15375,7029,0
38,19729,0,14143,0,18282,8750,0
39,24824,16,17845,0,23356,11130,0
40,29827,97,21085,0,29463,13448,0
41,35542,264,24389,0,34723,16431,0
42,40828,411,27185,0,40234,18806,0
43,48082,1418,31948,0,46841,22502,0
44,55854,3113,37477,0,54101,26191,0
45,63458,5888,42267,0,61349,29587,0
46,70759,9962,46182,0,68259,33612,0
47,78332,14476,50892,0,74858,37235,0
48,85491,21580,56184,0,81858,40428,0
49,92750,30580,60027,0,88641,44186,0
50,99937,41740,64330,0,95971,47307,0
51,107412,55104,68189,0,102345,51085,0
52,114864,69984,71925,0,109494,55222,0
53,121550,85148,75031,0,115772,58760,0
54,128165,102748,78267,0,123058,62078,0
55,135235,119210,81386,0,129858,65300,0
56,142516,136323,85100,0,136469,69017,0
57,149405,150803,87835,0,143391,72690,0
58,155127,165926,90182,0,150356,76292,0
59,161421,178174,92624,0,156856,79688,0
60,167355,188663,95288,0,164037,83262,0
61,172563,209700,98698,0,169617,86398,0
62,177262,216765,106513,0,174613,89106,0
63,182171,223173,108750,0,179421,92359,0
64,186345,228529,110665,0,184324,94984,0
65,189931,246556,113251,0,188914,97246,0
66,194044,249545,122838,0,192816,99610,0
67,197922,251553,125268,0,196766,101492,0
68,200384,253246,127591,0,200650,103368,0
69,203241,267734,129962,0,202633,104628,0
70,206521,268655,138962,0,204165,105725,0
71,209744,269464,141298,0,205631,106908,0
72,211967,270145,143267,0,207044,107608,0
73,213449,284886,145483,0,207350,108187,0
74,215882,285074,151009,0,207350,108237,0
75,217358,285097,152131,0,207350,108237,0
