,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,869,0,1113,0,1298,574,0
32,3185,0,2663,0,3013,1315,0
33,5919,0,4314,0,4875,1986,0
34,8708,0,5712,0,6146,2606,0
35,12045,0,7806,0,9179,4407,0
36,16558,0,10948,0,12176,5738,0
37,20590,0,13276,0,15311,7637,0
38,24887,0,15741,0,18447,9459,0
39,31015,41,19530,0,23132,11403,0
40,37366,76,22990,0,27790,13832,0
41,43490,281,26703,0,32525,16629,0
42,49813,1174,30440,0,37449,19066,0
43,57444,2211,35307,0,43579,22330,0
44,65300,4034,38706,0,50556,25491,0
45,73072,6681,43546,0,57153,28926,0
46,80613,10380,47803,0,63849,32255,0
47,88583,16311,52299,0,70861,35471,0
48,96174,22981,56780,0,77168,38659,0
49,103846,29736,60476,0,83929,41734,0
50,110994,41940,63828,0,90722,45280,0
51,118550,53898,67607,0,97475,48321,0
52,126030,67562,70894,0,104023,51903,0
53,132848,84233,74230,0,110204,55403,0
54,139928,102164,77292,0,116986,58342,0
55,147128,115774,79962,0,123389,61451,0
56,154047,130713,83257,0,130568,65176,0
57,160969,144266,86001,0,136328,68222,0
58,167856,158606,88694,0,143576,71501,0
59,174283,170356,91004,0,149975,74814,0
60,179657,181606,93741,0,156278,77831,0
61,184436,203443,97844,0,162030,80786,0
62,189313,213032,106123,0,167186,83331,0
63,193610,220323,108407,0,172361,86140,0
64,196873,226346,111282,0,176558,88370,0
65,200344,244113,114317,0,180978,90143,0
66,204067,246924,122595,0,184935,91896,0
67,207682,249442,124292,0,187991,93561,0
68,210706,250406,126313,0,191504,95071,0
69,213025,266289,128825,0,194059,95854,0
70,216869,266903,137103,0,196036,97026,0
71,219598,267774,139653,0,198086,97966,0
72,221687,268199,141124,0,200144,99011,0
73,223583,282405,142769,0,200467,99273,0
74,225497,282491,147563,0,200467,99273,0
75,226263,282554,148348,0,200467,99273,0
