,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1017,0,1307,0,1715,856,0
32,2474,0,2875,0,3417,1819,0
33,4553,0,4662,0,5126,2663,0
34,6583,0,5825,0,6876,3537,0
35,10422,0,8517,0,10196,5406,0
36,14692,0,11362,0,13287,7195,0
37,18421,0,14041,0,16468,8960,0
38,22606,0,16895,0,19607,10665,0
39,28609,0,19797,0,24090,12714,0
40,34743,0,23583,0,28677,14703,0
41,41042,174,26302,0,32819,16642,0
42,46745,491,29725,0,37302,18529,0
43,54796,1517,34062,0,43423,21611,0
44,63186,2954,38181,0,49439,24721,0
45,70993,5321,42495,0,55484,27784,0
46,79275,9374,47005,0,61576,30522,0
47,86128,15803,51483,0,67448,33667,0
48,94434,23074,55414,0,73331,36389,0
49,102154,30637,59152,0,79296,39284,0
50,109875,41527,63245,0,85306,42524,0
51,117516,55731,66643,0,91302,45539,0
52,124832,70108,70112,0,97018,48664,0
53,132619,85210,74443,0,103303,51167,0
54,139682,101729,77881,0,108957,54495,0
55,146857,119336,80359,0,114695,57570,0
56,153381,136849,83133,0,120490,60264,0
57,159390,153362,86246,0,126453,63581,0
58,166240,167390,88252,0,132496,66162,0
59,172576,178203,90721,0,138784,69125,0
60,178570,188744,92939,0,144219,72598,0
61,183469,208887,95811,0,149219,74669,0
62,187981,217463,102126,0,153566,76787,0
63,192920,223130,103918,0,157832,78951,0
64,196368,227961,105650,0,161971,81144,0
65,200048,244888,107518,0,165756,82453,0
66,205461,247739,114681,0,168497,83899,0
67,210577,249511,116907,0,171293,85141,0
68,214216,251099,118743,0,174696,86393,0
69,218599,266970,120425,0,176688,87558,0
70,222826,267504,127247,0,178547,88625,0
71,226973,267787,129940,0,180038,89785,0
72,229912,268102,132041,0,181927,90630,0
73,231517,283564,133351,0,182020,90840,0
74,232862,283775,138488,0,182020,90840,0
75,233398,283895,140490,0,182020,90840,0
