,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,944,0,606,0,2611,792,0
32,3297,0,1525,0,5197,1643,0
33,6239,0,2713,0,7754,2441,0
34,8525,0,4151,0,10293,3203,0
35,12326,0,6398,0,15034,4793,0
36,16608,0,8161,0,19648,6296,0
37,20330,0,10525,0,24243,7824,0
38,24481,25,13680,0,28595,9240,0
39,30475,51,16776,0,34198,11627,0
40,36369,118,20037,0,39685,13777,0
41,42225,444,23637,0,44931,16072,0
42,48263,704,26548,0,50318,18037,0
43,56206,1390,31119,0,56757,20861,0
44,64135,3247,35458,0,62967,23548,0
45,72021,5655,39592,0,69160,26351,0
46,80238,9154,43593,0,75401,28908,0
47,87742,14653,48218,0,81894,31571,0
48,96012,22067,52169,0,87834,33937,0
49,102968,30958,56063,0,93856,36688,0
50,111055,41014,59140,0,100025,39398,0
51,118516,54283,62295,0,106674,42055,0
52,126550,70030,64847,0,112363,44649,0
53,133706,85259,68470,0,118694,47223,0
54,140636,100988,71627,0,124589,49857,0
55,148206,117488,75259,0,130727,52406,0
56,155287,133257,78103,0,136930,55112,0
57,162654,147524,79953,0,143744,57706,0
58,168472,161278,81836,0,149377,60483,0
59,173994,172436,83644,0,155530,62957,0
60,179680,183710,85560,0,161625,65603,0
61,184456,204557,88283,0,166402,67650,0
62,188664,212631,96170,0,170421,69760,0
63,192144,219036,99632,0,173931,71442,0
64,196062,224668,102418,0,177944,73418,0
65,199456,241418,105755,0,180360,74859,0
66,203893,244296,114194,0,182126,76095,0
67,208933,246729,117311,0,184168,77304,0
68,213754,248217,119727,0,186427,78510,0
69,218313,262640,122021,0,187274,78989,0
70,222600,263865,129509,0,188243,79508,0
71,226741,264543,131578,0,189561,80004,0
72,228682,264770,133668,0,190649,80497,0
73,231009,280267,135584,0,190742,80497,0
74,232373,280401,139767,0,190742,80497,0
75,233412,280557,140710,0,190742,80497,0
