,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
220,476299,892086,308189,60479,377604,133838,0
221,477000,898575,309394,61094,378799,133905,0
222,477780,906197,310599,61698,380390,133958,0
223,478629,914199,311801,62294,381826,133977,0
224,479564,925479,312908,62879,383137,134085,0
225,480617,933781,315547,63454,386080,134237,0
226,482286,945547,318094,64019,389004,134398,0
227,483320,956087,320338,64579,392087,134589,0
228,484572,968391,322900,65129,395313,134790,0
229,486469,978702,327123,65726,399310,135085,0
230,487763,990273,331017,66523,404047,135380,0
231,489206,1000133,334938,67210,408023,135589,0
232,490787,1010655,339038,67891,412651,135937,0
233,492319,1020435,343643,68827,418372,136244,0
234,494441,1028381,348064,69770,424230,136584,0
235,496396,1035635,352652,70783,430232,136858,0
236,498174,1041952,356894,71746,436129,137127,0
237,499465,1047882,361327,72709,441920,137406,0
238,501559,1053530,365247,73672,447970,137675,0
239,503464,1057976,370393,74635,453438,137944,0
240,504853,1062074,374711,75456,459504,138213,0
241,506255,1065317,378456,76561,465465,138482,0
242,507464,1068405,382671,77524,471516,138694,0
243,509545,1070612,386532,78487,477309,138963,0
244,511372,1072313,391179,79308,483120,139289,0
245,512921,1073205,394766,80413,488447,139558,0
246,514398,1073929,398441,81319,494590,139827,0
247,515819,1074183,401938,82339,500031,140024,0
248,517495,1074584,405997,83302,506018,140365,0
249,518916,1075028,409830,84265,511727,140577,0
250,520159,1075434,412642,85228,517994,140903,0
251,521597,1075483,415271,86191,523853,141115,0
252,522735,1075512,417906,87154,530136,141384,0
253,523863,1086124,422767,87598,534601,141639,0
254,524916,1086289,429252,88042,539009,141878,0
255,525762,1086410,432079,88486,543182,142110,0
256,527003,1086410,434209,88930,547489,142318,0
257,528058,1097797,437941,89374,550983,142682,0
258,528994,1097820,442448,89818,553507,142775,0
259,530110,1098040,444171,90262,556333,142912,0
260,531298,1098276,446204,90706,559469,143005,0
261,532409,1106093,448017,90994,560686,143628,0
262,533434,1106702,449026,91282,562117,143721,0
263,534389,1107725,449757,91570,563567,143814,0
264,535641,1109027,450462,91858,565015,143907,0
265,536887,1116498,451249,91858,565273,144147,0
266,538050,1119095,451634,91858,565273,144147,0
267,538901,1122262,452094,91858,565273,144147,0
268,539832,1126790,452359,91858,565273,144147,0
269,541300,1131988,452359,91858,565273,144147,0
270,542675,1138505,452426,91858,565273,144147,0
271,543806,1144026,452560,91858,565273,144147,0
272,544983,1150551,452560,91858,565273,144147,0
273,546590,1156694,452560,91858,565273,144147,0
274,547456,1163495,452560,91858,565273,144147,0
275,548745,1169800,452560,91858,565273,144147,0
276,549908,1176479,452560,91858,565273,144147,0
277,551239,1183875,452560,91858,565273,144147,0
278,552550,1191547,452560,91858,565273,144147,0
279,553738,1200510,452560,91858,565273,144147,0
280,554727,1210993,452560,91858,565273,144147,0
281,554727,1210993,452560,91858,565273,144147,0
282,554727,1210993,452560,91858,565273,144147,0
283,554727,1210993,452560,91858,565273,144147,0
284,554727,1210993,452560,91858,565273,144147,0
285,554727,1210993,452560,91858,565273,144147,0
286,554727,1210993,452560,91858,565273,144147,0
287,554727,1210993,452560,91858,565273,144147,0
288,554727,1210993,452560,91858,565273,144147,0
289,554727,1210993,452560,91858,565273,144147,0
290,554727,1210993,452560,91858,565273,144147,0
291,554727,1210993,452560,91858,565273,144147,0
292,554727,1210993,452560,91858,565273,144147,0
293,554727,1210993,452560,91858,565273,144147,0
294,554727,1210993,452560,91858,565273,144147,0
295,554727,1210993,452560,91858,565273,144147,0
296,554727,1210993,452560,91858,565273,144147,0
297,554727,1210993,452560,91858,565273,144147,0
298,554727,1210993,452560,91858,565273,144147,0
299,554727,1210993,452560,91858,565273,144147,0
300,554727,1210993,452560,91858,565273,144147,0
301,554727,1210993,452560,91858,565273,144147,0
302,554727,1210993,452560,91858,565273,144147,0
303,554727,1210993,452560,91858,565273,144147,0
304,554727,1210993,452560,91858,565273,144147,0
305,554727,1210993,452560,91858,565273,144147,0
306,554727,1210993,452560,91858,565273,144147,0
307,554727,1210993,452560,91858,565273,144147,0
308,554727,1210993,452560,91858,565273,144147,0
309,554727,1210993,452560,91858,565273,144147,0
310,554727,1210993,452560,91858,565273,144147,0
311,554727,1210993,452560,91858,565273,144147,0
312,554727,1210993,452560,91858,565273,144147,0
313,554727,1210993,452560,91858,565273,144147,0
314,554727,1210993,452560,91858,565273,144147,0
315,554727,1210993,452560,91858,565273,144147,0
316,554727,1210993,452560,91858,565273,144147,0
317,554727,1210993,453690,91858,566662,144166,0
318,554727,1210993,454731,91858,567743,144185,0
319,554788,1210993,455979,91858,569522,144204,0
320,554851,1210993,457194,91858,571012,144223,0
321,554851,1210993,459469,91858,573621,144342,0
322,554851,1210993,461653,91858,576522,144461,0
323,554914,1210993,463888,91858,579738,144580,0
324,554914,1210993,465806,91858,582981,144699,0
325,554914,1210993,468462,91858,587107,144803,0
326,554914,1210993,471238,91858,591393,145051,0
327,554975,1210993,473448,91858,596123,145227,0
328,554975,1210993,475850,91858,600730,145403,0
329,555076,1210993,477854,91858,606431,145615,0
330,555203,1210993,479085,91858,611963,145812,0
331,555261,1210993,480170,91858,617517,146009,0
332,555301,1210993,481474,91858,623742,146206,0
333,555309,1210993,482300,91858,629759,146403,0
334,555466,1210993,482874,91858,635260,146600,0
335,555532,1210993,483230,91858,640652,146797,0
336,555562,1210993,483354,91858,647087,146994,0
337,555633,1210993,483478,91858,652921,147191,0
338,555633,1210993,483549,91858,658420,147388,0
339,555633,1210993,483549,91858,664251,147585,0
340,555633,1210993,483549,91858,670354,147782,0
341,555633,1210993,483549,91858,676277,147979,0
342,555633,1210993,483549,91858,682096,148149,0
343,555633,1210993,483549,91858,687515,148373,0
344,555633,1210993,483549,91858,693688,148570,0
345,555633,1210993,483549,91858,700229,148767,0
346,555633,1210993,483549,91858,705403,148964,0
347,555633,1210993,483549,91858,711634,149161,0
348,555633,1210993,483549,91858,717350,149358,0
349,555633,1210993,483549,91858,722310,149536,0
350,555633,1210993,483549,91858,726945,149714,0
351,555633,1210993,483549,91858,730719,149892,0
352,555633,1210993,483549,91858,735531,150070,0
353,555633,1210993,483549,91858,738596,150163,0
354,555633,1210993,483549,91858,741196,150256,0
355,555633,1210993,483549,91858,744124,150349,0
356,555633,1210993,483549,91858,747054,150442,0
357,555633,1210993,483549,91858,748423,150850,0
358,555633,1210993,483549,91858,749853,150943,0
359,555633,1210993,483549,91858,751309,151036,0
360,555633,1210993,483549,91858,752878,151129,0
361,555633,1210993,483549,91858,752921,151372,0
362,555633,1210993,483549,91858,752921,151372,0
363,555633,1210993,483549,91858,752921,151372,0
364,555633,1210993,483549,91858,752921,151372,0
365,555633,1210993,483549,91858,752921,151372,0
366,555633,1210993,483549,91858,752921,151372,0
367,555633,1210993,483549,91858,752921,151372,0
368,555633,1210993,483549,91858,752921,151372,0
369,555633,1210993,483549,91858,752921,151372,0
370,555633,1210993,483549,91858,752921,151372,0
371,555633,1210993,483549,91858,752921,151372,0
372,555633,1210993,483549,91858,752921,151372,0
373,555633,1210993,483549,91858,752921,151372,0
374,555633,1210993,483549,91858,752921,151372,0
375,555633,1210993,483549,91858,752921,151372,0
376,555633,1210993,483549,91858,752921,151372,0
377,555633,1210993,483549,91858,752921,151372,0
378,555633,1210993,483549,91858,752921,151372,0
379,555633,1210993,483549,91858,752921,151372,0
380,555633,1210993,483549,91858,752921,151372,0
381,555633,1210993,483549,91858,752921,151372,0
382,555633,1210993,483549,91858,752921,151372,0
383,555633,1210993,483549,91858,752921,151372,0
384,555633,1210993,483549,91858,752921,151372,0
385,555633,1210993,483549,91858,752921,151372,0
386,555633,1210993,483549,91858,752921,151372,0
387,555633,1210993,483549,91858,752921,151372,0
388,555633,1210993,483549,91858,752921,151372,0
389,555633,1210993,483549,91858,752921,151372,0
390,555633,1210993,483549,91858,752921,151372,0
391,555633,1210993,483549,91858,752921,151372,0
392,555633,1210993,483549,91858,752921,151372,0
393,555633,1210993,483549,91858,752921,151372,0
394,555633,1210993,483549,91858,752921,151372,0
