,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1511,0,697,0,1808,729,0
32,3981,0,1394,0,3570,1446,0
33,6318,0,2416,0,5315,2149,0
34,9106,0,3247,0,7122,2840,0
35,13131,0,5018,0,10776,4449,0
36,16976,0,7361,0,14306,5932,0
37,21174,0,8928,0,17965,7587,0
38,25385,0,11397,0,21498,9039,0
39,31525,64,14637,0,26707,11391,0
40,37638,64,17985,0,32016,13497,0
41,44185,141,21350,0,37123,15709,0
42,49949,227,24267,0,42291,17939,0
43,58907,1122,28667,0,48919,20759,0
44,66873,2675,33458,0,55281,23952,0
45,74925,5302,37622,0,61795,26720,0
46,83108,8405,42032,0,68453,29722,0
47,91536,13582,46022,0,74838,32368,0
48,99608,20926,49557,0,81344,35412,0
49,108203,30919,53047,0,87864,38375,0
50,116343,41484,56509,0,94103,41063,0
51,124186,56674,60175,0,100791,43856,0
52,131988,71891,63657,0,107044,46597,0
53,139643,89474,67120,0,113798,49692,0
54,147317,105401,70096,0,120178,52286,0
55,155122,123752,73006,0,126194,55214,0
56,162539,140653,75715,0,132278,57769,0
57,169175,154677,77932,0,139363,61148,0
58,175511,169264,80782,0,145392,63680,0
59,181534,182495,82838,0,151973,66877,0
60,186807,193032,85426,0,158721,69399,0
61,192207,215733,88499,0,163835,72062,0
62,196513,225356,95648,0,168490,74381,0
63,200198,231723,97917,0,173302,76465,0
64,203778,236596,100327,0,178085,78627,0
65,207567,255432,102869,0,181984,80243,0
66,212183,258709,111486,0,184682,81685,0
67,217380,261089,113488,0,188091,83100,0
68,223154,262815,116056,0,191109,84475,0
69,227957,279358,118151,0,192868,85291,0
70,232380,280154,125208,0,194224,86082,0
71,237201,280941,127948,0,195817,86720,0
72,240865,281259,129774,0,196989,87553,0
73,242723,296562,131961,0,197386,87553,0
74,243945,296888,136273,0,197386,87553,0
75,245207,297019,137838,0,197386,87553,0
