,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1139,0,1377,0,1393,927,0
32,3441,0,3159,0,2729,1840,0
33,5644,0,4693,0,4106,2601,0
34,8154,0,6763,0,5404,3628,0
35,12345,0,8953,0,9432,5296,0
36,16255,0,11822,0,13103,6963,0
37,20945,0,14724,0,17233,8596,0
38,25520,0,17702,0,20902,10127,0
39,31314,0,21802,0,26520,12832,0
40,37615,46,25563,0,31906,15376,0
41,43465,240,29544,0,37216,17981,0
42,49785,480,33109,0,42487,20471,0
43,57753,1680,38153,0,48717,23676,0
44,66070,3530,43717,0,54949,26954,0
45,73587,5597,48267,0,60994,30142,0
46,81880,9413,52517,0,66871,33361,0
47,89375,15797,57350,0,72892,36398,0
48,97449,23531,61518,0,79164,39661,0
49,105298,30718,65479,0,85054,42617,0
50,112731,41657,69665,0,91109,45825,0
51,120428,53262,72881,0,97247,49032,0
52,128128,68125,77269,0,103422,52226,0
53,135647,84080,81174,0,109232,55503,0
54,142826,101026,84365,0,114913,58137,0
55,150400,118872,87344,0,121153,61550,0
56,157466,133407,90814,0,127003,64298,0
57,164371,148020,93715,0,132997,67886,0
58,170616,163541,96086,0,138890,70749,0
59,176435,176665,98476,0,145193,73998,0
60,182410,188170,101252,0,151421,77219,0
61,186402,210960,104275,0,156572,79712,0
62,189659,218417,111713,0,161488,82248,0
63,192884,225092,114277,0,165812,84487,0
64,196787,230326,115999,0,170651,86691,0
65,200515,250618,119027,0,173765,88620,0
66,204618,254290,127309,0,176137,90272,0
67,210125,257060,130039,0,178474,91762,0
68,216497,258808,131948,0,181093,93437,0
69,220187,273462,134710,0,182077,94165,0
70,224125,274361,141502,0,183200,94849,0
71,228104,274883,143921,0,184093,95490,0
72,230945,275177,145857,0,185046,96210,0
73,233392,290029,147689,0,185109,96210,0
74,234643,290089,152423,0,185109,96210,0
75,235850,290186,154006,0,185109,96210,0
