,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,987,0,790,0,1180,1055,0
32,2646,0,2097,0,2292,2093,0
33,4791,0,3109,0,3484,3117,0
34,6754,0,4381,0,4646,4124,0
35,10384,0,5994,0,7724,5701,0
36,14118,0,7920,0,10858,7396,0
37,18008,0,9451,0,13913,9063,0
38,21540,0,11472,0,16978,10606,0
39,27054,0,14843,0,21453,13289,0
40,32574,99,17951,0,25978,15640,0
41,38348,368,20908,0,30298,18351,0
42,43816,1069,24001,0,34845,20865,0
43,51545,1615,28367,0,41150,23997,0
44,58724,3579,32155,0,47374,27605,0
45,65881,5830,37131,0,53455,30976,0
46,73405,8630,41735,0,59821,34051,0
47,80506,14221,45880,0,65978,37253,0
48,87486,22439,50029,0,72077,40619,0
49,94999,32138,53573,0,78745,43613,0
50,102049,45225,57552,0,84460,46865,0
51,109271,59290,61113,0,90650,50093,0
52,116380,73285,64452,0,96436,53537,0
53,122624,89904,67536,0,102844,56838,0
54,129550,105141,69727,0,109126,59763,0
55,136213,120466,73578,0,115203,63298,0
56,142736,136046,76227,0,121483,66429,0
57,149664,149858,78940,0,127560,69826,0
58,155257,164510,82180,0,133556,72881,0
59,161171,175764,84644,0,139805,76300,0
60,166928,186010,87116,0,145675,79552,0
61,171531,205897,89638,0,151453,81866,0
62,175219,215030,95240,0,157117,84522,0
63,178631,221978,97885,0,162010,86666,0
64,182712,226350,100347,0,166533,88728,0
65,185773,244729,102117,0,170676,90787,0
66,189966,247200,109975,0,173781,92586,0
67,195534,249408,112564,0,177152,94322,0
68,199721,250912,114630,0,180185,95997,0
69,204270,265872,116945,0,182691,96655,0
70,208367,266548,123465,0,184397,97474,0
71,211692,267342,126521,0,186566,98206,0
72,214107,267590,128817,0,188255,99075,0
73,215235,282797,130913,0,188630,99075,0
74,215641,283143,136183,0,188630,99075,0
75,216530,283272,138028,0,188630,99075,0
