,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1081,0,1054,0,1975,1214,0
32,4062,0,2495,0,3976,2414,0
33,6638,0,3774,0,5796,3599,0
34,8696,0,5218,0,7743,4689,0
35,12925,0,7047,0,10962,6726,0
36,17443,0,9468,0,14206,8796,0
37,21300,0,11321,0,17184,10809,0
38,25743,0,13690,0,20302,12725,0
39,31711,88,16841,0,25775,15601,0
40,37212,88,19918,0,31059,18349,0
41,43139,197,23225,0,36286,21046,0
42,48441,511,26489,0,41601,23796,0
43,56526,1533,29923,0,47941,27117,0
44,63810,3446,33834,0,54152,30736,0
45,71341,6224,36867,0,60526,34185,0
46,78963,9816,40430,0,66501,37460,0
47,86201,15191,44119,0,72995,40727,0
48,93785,21794,47685,0,79563,44059,0
49,101124,31927,50567,0,85864,47155,0
50,108352,43603,53455,0,91750,50827,0
51,115513,55323,55989,0,97761,54028,0
52,122753,69629,58623,0,104442,57400,0
53,130008,84753,61749,0,110713,60757,0
54,135743,101449,63805,0,117074,63799,0
55,142860,117887,66076,0,123124,67274,0
56,148972,135071,68525,0,129643,70525,0
57,155913,149520,70430,0,136068,73889,0
58,161197,160849,72492,0,142055,77309,0
59,166999,175083,75025,0,148071,80612,0
60,172319,186298,77550,0,154684,83751,0
61,175777,207123,79621,0,159575,86356,0
62,179272,215265,85492,0,164524,88782,0
63,182805,222236,88042,0,168728,91077,0
64,186688,226440,90033,0,172951,92920,0
65,190490,242958,91724,0,176789,94568,0
66,194136,245841,97450,0,180300,96195,0
67,198450,248559,99890,0,183349,97608,0
68,202506,250482,101820,0,186643,99079,0
69,206351,267182,104053,0,188502,99623,0
70,210002,268115,111194,0,189655,100410,0
71,214568,268761,114098,0,190980,101059,0
72,217562,269122,116123,0,192058,101592,0
73,218904,282430,116982,0,192287,101707,0
74,220374,282622,120066,0,192287,101707,0
75,220821,282835,121072,0,192287,101707,0
