,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
548,11521,32106,13866,2256,32828,3014,0
549,11536,32265,13954,2257,32963,3015,0
550,11550,32313,14009,2258,33093,3016,0
551,11561,32365,14020,2259,33223,3017,0
552,11573,32435,14043,2260,33353,3018,0
553,11587,32584,14117,2260,33514,3018,0
554,11601,32662,14160,2260,33684,3018,0
555,11609,32723,14177,2260,33847,3018,0
556,11618,32793,14201,2260,34019,3018,0
557,11627,32856,14215,2260,34188,3018,0
558,11631,32926,14237,2260,34369,3018,0
559,11636,33007,14256,2260,34539,3018,0
560,11646,33077,14276,2260,34702,3018,0
561,11662,33134,14298,2260,34863,3018,0
562,11670,33183,14317,2260,35016,3018,0
563,11680,33231,14336,2260,35175,3018,0
564,11692,33274,14342,2260,35327,3018,0
565,11704,33321,14361,2260,35461,3018,0
566,11711,33374,14380,2260,35588,3018,0
567,11716,33429,14395,2260,35724,3018,0
568,11722,33473,14419,2260,35850,3018,0
569,11733,33513,14439,2260,35966,3018,0
570,11740,33550,14459,2260,36082,3018,0
571,11750,33585,14471,2260,36188,3018,0
572,11756,33630,14492,2260,36282,3018,0
573,11768,33671,14506,2260,36367,3018,0
574,11783,33705,14529,2260,36444,3018,0
575,11791,33736,14549,2260,36504,3018,0
576,11804,33767,14562,2260,36556,3018,0
577,11819,33799,14579,2260,36602,3018,0
