,Food,Health,Amusement,Basic Goods,Funds
117,66.8418,33.166,42.8216,-74.33,757.6358
118,67.67,32.192,42.388,-76.7962,756.006
119,68.154,31.198,41.9298,-79.2842,754.515
120,68.576,30.194,41.4864,-81.7752,753.1854
121,69.2044,29.208,40.9944,-84.2598,751.8176
122,69.2016,28.26,40.4974,-86.7576,750.7236
123,69.0692,27.232,40.0132,-89.284,749.7898
124,68.9302,26.208,39.5048,-91.8132,748.822
125,68.5244,26.046,39.0434,-92.954,747.137
126,68.249,25.81,38.5998,-93.8084,745.3242
127,67.7632,25.596,38.1424,-94.6026,743.6418
128,67.1528,25.422,37.6616,-95.125,741.9386
129,66.6588,25.9,37.2356,-94.9478,739.4624
130,65.9336,26.562,36.7632,-94.4494,736.9904
131,65.113,27.124,36.358,-94.079,734.6734
132,64.0936,27.584,35.9328,-93.7194,732.5522
133,63.3652,29.034,35.432,-91.8874,729.3476
134,62.4622,30.5,35.0116,-89.8796,726.0058
135,61.6058,31.882,34.547,-87.2222,722.5912
136,60.4718,33.25,34.0124,-85.1528,719.4894
137,59.3706,35.004,33.4584,-80.9212,715.5664
138,58.235,36.896,32.9522,-76.9356,711.6206
139,56.8032,39.136,32.3956,-72.892,707.6692
140,55.4506,41.188,31.9128,-68.8434,703.6932
141,54.034,43.092,31.4744,-64.4924,699.7934
142,52.6554,44.796,31.125,-60.224,695.843
143,51.3432,46.346,30.7526,-56.6568,691.8306
144,50.0826,48.106,30.2974,-51.9222,687.6406
145,48.9402,49.906,29.7952,-48.0884,683.721
146,47.7324,51.53,29.3202,-43.9016,679.8268
147,46.7782,53.008,28.7916,-39.7102,675.7792
148,46.0926,54.424,28.34,-35.3332,671.3636
149,45.3618,55.702,27.8304,-31.4484,667.324
150,44.9736,57.08,27.3038,-28.0362,663.1444
151,44.4624,58.154,26.81,-24.7026,659.2182
152,44.2446,59.366,26.3146,-21.8366,654.9242
153,44.2278,60.428,25.818,-18.9514,650.6956
154,44.2866,61.366,25.3058,-15.7532,646.464
155,44.4622,62.228,24.8024,-13.8084,642.4912
156,44.6798,62.91,24.3122,-11.3062,638.4268
157,46.9818,64.548,23.7902,-10.806,633.326
158,47.9116,65.514,23.2916,-9.5022,629.0006
159,49.12,66.048,22.7784,-8.9498,624.7978
160,50.087,66.264,22.2826,-8.3522,620.874
161,52.4264,67.356,21.7378,-8.3328,616.258
162,54.083,67.608,21.1888,-7.642,612.2802
163,55.31,67.682,20.6414,-8.3658,608.94
164,57.07,67.776,20.0976,-8.9888,605.158
165,59.7242,68.262,19.6054,-9.6386,600.9312
166,61.078,68.124,19.1054,-10.5168,597.6604
167,62.0168,68.0,18.609,-11.3394,594.8602
168,63.151,67.516,18.109,-12.3556,592.0046
169,65.1366,66.994,17.6108,-13.4708,589.0666
170,66.3488,66.096,17.1264,-14.6676,586.6658
171,67.3584,65.264,16.6328,-16.315,584.4904
172,68.2462,64.318,16.1354,-18.0062,582.6018
173,68.4356,63.4,15.6284,-19.7314,580.996
174,68.838,62.518,15.1246,-21.6416,579.471
175,68.9842,61.554,14.6224,-23.6898,578.1426
176,69.1046,60.54,14.1244,-25.429,576.7214
177,69.2004,59.66,13.6222,-27.354,575.238
178,69.0172,58.666,13.1264,-29.3424,574.1508
179,69.012,57.706,12.622,-31.525,572.9478
180,68.755,56.718,12.1256,-33.6206,571.9646
181,68.4186,55.706,11.627,-35.7822,571.0042
182,67.8262,54.68,11.1302,-37.9852,570.135
183,67.3148,53.624,10.6312,-40.1502,569.3078
184,66.8142,52.622,10.1336,-42.4842,568.5224
185,65.9078,51.7,9.63,-44.5958,567.993
186,65.0418,50.698,9.1278,-46.8454,567.438
187,64.3,49.678,8.6266,-49.051,566.8746
188,63.4058,48.676,8.1238,-51.2776,566.3518
189,62.5566,47.648,7.6264,-53.5604,565.822
190,61.5872,46.582,7.1184,-55.9224,565.3862
191,60.6384,45.554,6.6126,-58.2714,564.936
192,59.642,44.594,6.1154,-60.6194,564.4836
193,58.568,43.614,5.6124,-62.9878,564.185
194,57.3674,42.622,5.1136,-65.3148,563.8714
195,56.234,41.576,4.616,-67.7222,563.5974
196,55.1488,40.552,4.1,-69.968,563.22
197,53.9876,39.542,3.612,-72.226,562.897
198,53.264,38.586,3.0968,-74.6604,562.3294
199,52.2482,37.556,2.5814,-76.946,561.9166
200,51.4058,36.528,2.0686,-79.1374,561.4102
201,50.5568,35.48,1.5726,-81.4632,560.8614
202,49.9116,34.468,1.0844,-83.8696,560.1792
203,49.3522,33.466,0.5748,-86.296,559.5526
204,49.0492,32.486,0.074,-88.7228,558.6702
205,48.6178,31.532,-0.426,-91.0994,557.836
206,48.4468,30.508,-0.9304,-93.3286,556.9034
207,48.4958,29.532,-1.428,-95.7364,555.7884
208,48.5512,28.518,-1.9158,-98.1498,554.6796
209,48.935,27.536,-2.4118,-100.5914,553.5196
210,49.5212,26.472,-2.9056,-103.0836,552.1216
211,49.9698,25.454,-3.4074,-105.2982,550.7286
212,50.437,24.474,-3.896,-107.74,549.318
213,51.459,23.472,-4.394,-110.1752,547.5482
214,52.4912,22.442,-4.8984,-112.5442,545.737
215,53.565,21.406,-5.3938,-114.936,544.03
216,54.842,20.368,-5.881,-117.4082,542.132
217,56.505,19.342,-6.3842,-119.8772,540.0788
218,57.5336,18.346,-6.8838,-122.2862,538.2548
219,59.0044,17.36,-7.3814,-124.7082,536.1484
220,60.226,16.33,-7.8882,-127.181,534.193
221,60.9974,16.1,-8.2998,-129.5152,532.0764
222,61.8258,15.986,-8.7018,-131.6336,529.7462
223,62.8848,15.884,-9.0942,-133.9794,527.4678
224,63.8918,15.724,-9.4974,-136.2302,525.1536
225,64.2336,16.314,-9.847,-138.1392,522.7538
226,64.622,16.942,-10.203,-139.7056,520.2154
227,64.6826,17.568,-10.5652,-141.483,517.89
228,64.7576,18.07,-10.905,-143.0568,515.5978
229,64.6134,19.598,-11.3168,-144.5386,513.046
230,64.551,21.122,-11.7272,-145.507,510.0416
231,63.994,22.624,-12.14,-146.7468,507.4432
232,63.7278,23.86,-12.56,-148.0082,504.6544
233,63.1064,26.076,-12.9586,-149.1086,501.5582
234,62.3708,28.004,-13.3668,-149.7448,498.379
235,61.7198,29.926,-13.773,-150.7232,495.2952
236,61.0202,31.928,-14.1674,-151.7152,492.1986
237,60.0768,33.814,-14.672,-152.8688,489.3924
238,59.111,35.53,-15.0728,-153.8414,486.5682
239,58.0544,37.334,-15.5224,-154.747,483.84
240,57.002,38.652,-15.969,-155.8536,481.2554
241,56.0174,40.432,-16.432,-156.8484,478.3092
242,54.7314,41.752,-16.8556,-157.915,475.876
243,53.8272,42.984,-17.2968,-158.7798,473.082
244,52.7756,44.074,-17.7462,-159.9104,470.5562
245,51.6626,44.932,-18.1952,-160.8906,468.043
246,50.5958,45.908,-18.6388,-162.005,465.597
247,49.5086,46.998,-19.0728,-162.845,463.0108
248,48.5664,47.886,-19.5114,-163.7722,460.4538
249,47.6584,48.596,-19.9524,-164.6658,457.899
250,46.6464,48.918,-20.3698,-165.788,455.7186
251,45.508,49.704,-20.7996,-166.7534,453.4382
252,44.5146,50.102,-21.24,-167.4922,451.118
253,47.1794,51.962,-21.6966,-168.8214,446.6416
254,46.4026,53.454,-22.1684,-170.1052,443.9338
255,45.6962,53.854,-22.6392,-171.5522,441.7692
256,45.0884,54.216,-23.096,-172.7836,439.5454
257,48.085,55.468,-23.6418,-174.3372,435.293
258,47.5744,56.784,-24.1874,-176.243,432.9626
259,47.176,56.89,-24.737,-178.094,431.155
260,47.2004,56.878,-25.2702,-180.0096,429.1998
261,50.4648,57.55,-25.739,-182.0884,425.685
262,50.7922,57.836,-26.2162,-183.9298,423.3732
263,50.7392,57.472,-26.69,-185.7558,421.5986
264,51.0986,57.114,-27.16,-187.7338,419.7796
265,55.48,56.822,-27.6504,-189.881,416.0742
266,56.1184,56.626,-28.1586,-192.0396,414.1328
267,56.8102,56.038,-28.6612,-194.3034,412.4844
268,57.1942,55.636,-29.1642,-196.51,410.7872
269,57.8788,55.078,-29.6656,-198.8128,409.148
270,58.9082,54.336,-30.173,-200.9894,407.3638
271,59.5756,53.618,-30.6756,-203.1644,405.6872
272,59.8688,52.816,-31.1718,-205.3458,404.2282
273,60.8408,52.094,-31.6654,-207.5182,402.3262
274,61.4508,51.362,-32.1614,-209.7804,400.6178
275,61.8828,50.41,-32.6608,-212.0018,399.1394
276,62.8372,49.552,-33.1528,-214.172,397.2284
277,63.7088,48.68,-33.6652,-216.3202,395.4404
278,64.5274,47.748,-34.1602,-218.4812,393.7694
279,64.9402,46.87,-34.664,-220.5558,392.2144
280,65.1746,45.986,-35.1744,-222.8166,390.7818
281,65.5406,45.074,-35.6684,-225.062,389.3982
282,65.4506,44.172,-36.1632,-227.3634,388.2876
283,65.6004,43.224,-36.663,-229.5564,387.1044
284,65.5852,42.308,-37.1652,-231.7784,385.9074
285,65.3884,41.438,-37.6792,-234.0392,384.9092
286,64.9824,40.448,-38.169,-236.2968,383.9788
287,64.6872,39.4,-38.6612,-238.6074,383.078
288,64.0752,38.494,-39.1542,-240.9156,382.2914
289,63.3462,37.494,-39.6508,-243.2276,381.573
290,61.8476,36.49,-40.1544,-245.7232,381.573
291,60.3788,35.522,-40.6482,-248.2584,381.573
292,58.897,34.51,-41.1592,-250.7918,381.573
293,57.4206,33.528,-41.6608,-253.2914,381.573
294,55.8858,32.566,-42.1478,-255.7894,381.573
295,54.3938,31.584,-42.6452,-258.3004,381.573
296,52.8788,30.588,-43.15,-260.8518,381.573
297,51.3918,29.556,-43.6518,-263.3608,381.573
298,49.904,28.542,-44.1612,-265.8284,381.573
299,48.4062,27.514,-44.6528,-268.313,381.573
300,46.9378,26.556,-45.1608,-270.8146,381.573
301,45.429,25.456,-45.6654,-273.3144,381.573
302,43.9278,24.494,-46.1716,-275.8202,381.573
303,42.4322,23.438,-46.6678,-278.3538,381.573
304,40.934,22.364,-47.1788,-280.8366,381.573
305,39.4244,21.254,-47.6758,-283.3312,381.573
306,37.9478,20.21,-48.1774,-285.8062,381.573
307,36.4484,19.274,-48.6818,-288.3172,381.573
308,34.9384,18.25,-49.1792,-290.818,381.573
309,33.4186,17.274,-49.6772,-293.3036,381.573
310,31.9234,16.27,-50.1926,-295.825,381.573
311,30.4066,15.294,-50.6976,-298.39,381.573
312,28.9124,14.296,-51.1886,-300.8392,381.573
313,27.4214,13.288,-51.6904,-303.3596,381.573
314,25.8884,12.302,-52.1988,-305.829,381.573
315,24.4072,11.338,-52.6982,-308.3264,381.573
316,22.9018,10.336,-53.1878,-310.8192,381.573
317,21.3972,10.196,-53.6806,-313.163,381.1396
318,19.8972,10.208,-54.178,-315.573,380.636
319,18.3962,10.16,-54.6826,-317.895,380.1198
320,16.8848,9.952,-55.1934,-320.2642,379.6762
321,15.385,10.266,-55.7512,-322.4974,378.9238
322,13.8924,11.076,-56.3034,-324.6954,377.7948
323,12.4026,11.55,-56.871,-326.9114,376.8908
324,10.9242,12.042,-57.429,-329.1274,376.0324
325,9.4178,12.988,-58.046,-331.1498,374.7874
326,7.8926,14.138,-58.6546,-333.1904,373.3626
327,6.3786,15.05,-59.2734,-335.2346,372.0734
328,4.883,16.152,-59.8928,-337.2914,370.7008
329,3.3862,17.428,-60.5636,-339.2006,369.1026
330,1.882,19.142,-61.2372,-341.0722,367.2498
331,0.3744,20.218,-61.9326,-343.003,365.634
332,-1.1104,21.282,-62.6112,-344.8962,364.1372
333,-2.6112,22.13,-63.35,-346.8054,362.6354
334,-4.1176,22.716,-64.0876,-348.7078,361.2296
335,-5.6328,23.218,-64.8282,-350.6428,359.7132
336,-7.1292,23.57,-65.5616,-352.5472,358.396
337,-8.6426,23.994,-66.2924,-354.4308,357.0154
338,-10.1286,24.508,-67.0228,-356.3328,355.5794
339,-11.6236,24.716,-67.7582,-358.2418,354.2778
340,-13.141,24.898,-68.5022,-360.1184,352.8546
341,-14.6186,25.276,-69.239,-362.015,351.4418
342,-16.1114,25.348,-69.9722,-363.8706,350.1568
343,-17.643,25.396,-70.7124,-365.829,348.8382
344,-19.1484,25.23,-71.4466,-367.7468,347.5574
345,-20.6338,25.252,-72.1832,-369.6158,346.267
346,-22.1526,25.138,-72.9224,-371.5328,344.9936
347,-23.6724,25.246,-73.6584,-373.4374,343.639
348,-25.1712,25.174,-74.4,-375.3402,342.3496
349,-26.6838,25.246,-75.0796,-377.4258,341.1976
350,-28.2,24.948,-75.7542,-379.4454,340.201
351,-29.7052,25.006,-76.435,-381.5122,339.2032
352,-31.218,24.816,-77.1254,-383.5446,338.076
353,-32.7152,24.552,-77.7308,-385.762,337.2284
354,-34.2184,24.024,-78.3496,-387.9568,336.5502
355,-35.708,23.772,-78.963,-390.1268,335.737
356,-37.2032,23.436,-79.5756,-392.3472,335.1038
357,-38.7154,22.948,-80.1344,-394.7034,334.663
358,-40.224,22.53,-80.689,-397.0834,334.3138
359,-41.7232,21.914,-81.237,-399.415,333.955
360,-43.2234,21.424,-81.7942,-401.777,333.6498
361,-44.7202,20.656,-82.2902,-404.2676,333.5498
362,-46.178,19.588,-82.7822,-406.7968,333.534
363,-47.665,18.614,-83.2794,-409.323,333.534
364,-49.1822,17.55,-83.7818,-411.8418,333.534
365,-50.6944,16.554,-84.2784,-414.3572,333.534
366,-52.171,15.536,-84.7776,-416.803,333.534
367,-53.6368,14.484,-85.284,-419.3086,333.534
368,-55.1402,13.46,-85.7834,-421.771,333.534
369,-56.6262,12.478,-86.286,-424.2632,333.534
370,-58.1282,11.518,-86.7934,-426.7558,333.534
371,-59.6206,10.636,-87.2898,-429.2758,333.534
372,-61.1346,9.666,-87.7948,-431.8266,333.534
373,-62.6142,8.66,-88.2898,-434.3308,333.534
374,-64.1342,7.666,-88.7916,-436.8252,333.534
375,-65.6568,6.63,-89.3022,-439.3208,333.534
376,-67.1412,5.66,-89.7956,-441.781,333.534
377,-68.6692,4.652,-90.296,-444.2692,333.534
378,-70.1738,3.646,-90.7944,-446.7612,333.534
379,-71.6562,2.692,-91.2926,-449.2694,333.534
380,-73.1398,1.67,-91.8022,-451.7178,333.534
381,-74.638,0.6,-92.2914,-454.2386,333.534
382,-76.1524,-0.414,-92.7802,-456.7504,333.534
383,-77.6568,-1.396,-93.2888,-459.254,333.534
384,-79.136,-2.426,-93.778,-461.7446,333.534
385,-80.6306,-1.266,-94.2774,-464.2484,391.4472
386,-82.1464,-0.364,-94.7772,-466.7544,449.144
387,-83.6554,1.304,-95.2836,-469.2526,506.6942
388,-85.1798,2.414,-95.7768,-471.7444,564.3164
389,-86.6754,3.44,-96.284,-474.215,622.0334
390,-88.1786,4.592,-96.7802,-476.6978,679.7014
391,-89.6774,5.62,-97.2874,-479.2078,737.2966
392,-91.1952,6.27,-97.7984,-481.722,795.027
393,-92.7102,6.806,-98.293,-484.2124,852.7022
394,-94.195,7.336,-98.7976,-486.6946,910.358
395,-95.675,8.156,-99.2966,-489.1802,967.9296
396,-97.1346,8.928,-99.8042,-491.6632,1025.6714
397,-98.5994,9.482,-100.293,-494.138,1083.389
398,-100.084,9.59,-100.7986,-496.6296,1140.9242
399,-101.5688,10.092,-101.2966,-499.1392,1198.5178
400,-102.9956,10.64,-101.7908,-501.634,1256.2834
401,-104.489,11.38,-102.2914,-504.0968,1313.865
402,-105.964,11.474,-102.79,-506.621,1371.4702
403,-107.4624,12.12,-103.2852,-509.1028,1429.0898
404,-108.7952,12.368,-103.786,-511.5962,1486.9282
405,-110.0578,12.928,-104.2806,-514.116,1544.4568
406,-111.1702,13.254,-104.7246,-516.6166,1601.9252
407,-112.368,13.798,-105.1478,-519.0666,1659.4998
408,-113.5666,14.334,-105.634,-521.3866,1717.052
409,-114.5226,14.692,-106.0418,-523.8556,1774.3714
410,-115.2828,14.952,-106.412,-526.0636,1831.9214
411,-116.153,15.446,-106.8404,-528.2174,1889.5216
412,-116.9718,16.014,-107.2804,-530.708,1946.7866
413,-117.7046,16.424,-107.769,-532.758,2003.9476
414,-118.415,16.93,-108.1952,-535.021,2061.0118
415,-118.994,17.356,-108.6026,-537.2902,2118.1006
416,-119.8796,17.832,-108.8806,-539.3644,2175.4022
417,-120.4966,18.24,-109.4328,-541.0694,2232.3792
418,-120.4976,18.694,-109.7584,-543.3094,2289.05
419,-120.7808,19.462,-110.024,-544.3698,2345.5722
420,-120.935,20.172,-110.2482,-545.5454,2402.1968
421,-121.0558,20.544,-110.4672,-546.4944,2458.6988
422,-120.8884,21.164,-110.5834,-547.591,2515.3352
423,-120.8602,21.74,-110.4706,-548.0378,2571.4362
424,-121.0578,22.732,-110.3976,-548.0782,2627.2472
425,-120.388,23.234,-110.654,-548.5612,2683.2172
426,-119.4772,23.716,-110.4968,-549.3286,2738.8878
427,-118.4106,24.322,-110.4198,-548.7962,2794.7514
428,-116.5468,25.204,-110.289,-548.3712,2850.2046
429,-114.6016,25.852,-109.8324,-547.6714,2905.8092
430,-113.4098,26.868,-109.4486,-546.124,2961.4438
431,-111.9316,27.562,-108.988,-544.6104,3017.2242
432,-110.1828,28.286,-108.7354,-543.0132,3072.8312
433,-107.9138,29.222,-108.6636,-542.0906,3128.305
434,-106.4288,29.854,-108.205,-541.1962,3184.1506
435,-104.2114,30.508,-108.0614,-539.1634,3239.7506
436,-101.7652,31.29,-107.725,-538.6068,3295.012
437,-99.3782,31.864,-107.4022,-536.6636,3350.5988
438,-95.6036,32.67,-106.8642,-535.1538,3405.936
439,-91.8774,33.672,-106.4644,-533.0098,3461.2276
440,-89.7446,34.716,-105.9874,-531.3598,3516.7006
441,-86.4762,35.4,-105.6988,-530.2098,3572.4418
442,-82.175,36.38,-105.4044,-529.562,3627.9982
443,-79.3224,37.054,-104.7154,-528.413,3684.0546
444,-75.0052,37.858,-104.0804,-525.6298,3739.9098
445,-67.986,39.464,-103.7992,-523.4196,3794.4736
446,-65.0688,41.438,-102.9198,-522.0662,3849.4004
447,-62.7154,42.296,-102.1724,-519.557,3904.6332
448,-60.5352,42.93,-101.7118,-517.902,3959.9086
449,-53.354,43.658,-101.2884,-516.498,4013.528
450,-50.9904,45.834,-100.7418,-515.3816,4067.5988
451,-49.5524,46.394,-99.6926,-514.6466,4122.184
452,-48.553,46.558,-99.1598,-513.024,4177.1614
453,-41.4726,46.93,-98.8362,-512.6956,4230.8608
454,-39.6924,48.228,-97.796,-512.4462,4284.8978
455,-38.7,48.454,-97.1122,-510.7142,4339.3376
456,-37.2946,48.586,-96.7858,-509.9242,4394.0966
457,-28.8548,49.148,-96.4266,-509.4356,4447.5426
458,-27.346,51.78,-95.2128,-509.7452,4502.0978
459,-26.4262,52.142,-94.3412,-507.9874,4557.1202
460,-25.5028,52.32,-94.2312,-506.774,4612.4142
461,-24.531,52.302,-93.8032,-507.5668,4668.2446
462,-23.0058,52.722,-93.6906,-507.346,4723.9844
463,-22.2746,52.954,-93.4588,-507.7318,4780.1554
464,-21.3108,52.672,-92.986,-508.0786,4836.2952
465,-20.8478,53.006,-92.6268,-507.6662,4892.7594
466,-19.7998,52.832,-92.3232,-508.2094,4949.4546
467,-19.7174,52.832,-92.1272,-508.5314,5006.0348
468,-19.2072,52.63,-92.0308,-509.0044,5062.9114
469,-18.7988,52.466,-91.8898,-509.7038,5119.9042
470,-17.8512,52.21,-91.6822,-509.91,5176.7502
471,-17.291,51.942,-91.554,-510.16,5233.5408
472,-16.5276,51.866,-91.5442,-510.911,5290.2984
473,-16.5994,51.778,-91.4694,-511.8564,5347.083
474,-15.7338,51.482,-91.2062,-512.3466,5403.7
475,-15.2762,51.656,-91.184,-512.46,5460.2626
476,-14.2148,51.484,-91.1104,-513.4192,5517.0392
477,-14.0522,51.34,-91.0528,-513.9804,5573.8452
478,-13.9478,51.298,-90.8374,-514.3602,5630.6734
479,-13.9726,51.336,-90.7392,-514.8906,5687.543
480,-14.3226,51.086,-90.5278,-515.5336,5744.539
481,-14.4926,50.732,-90.9756,-515.8226,5742.7982
482,-14.3658,50.122,-91.4262,-517.4256,5741.5994
483,-14.4092,49.36,-91.9218,-519.3586,5740.6382
484,-14.4828,48.614,-92.2848,-521.421,5739.6458
485,-14.6812,48.0,-92.7806,-523.3098,5738.7354
486,-13.8848,47.316,-93.2246,-525.311,5737.777
487,-13.6224,46.782,-93.7024,-527.238,5736.781
488,-13.4474,46.124,-94.0912,-528.822,5735.8462
489,-13.5536,45.488,-94.4134,-530.8922,5735.061
490,-13.174,44.93,-94.799,-532.7678,5734.039
491,-12.6096,44.296,-95.2274,-534.111,5732.8808
492,-12.828,43.878,-95.6136,-536.1196,5732.0566
493,-12.8402,43.258,-96.0232,-537.872,5731.1552
494,-13.0046,42.504,-96.4846,-539.6896,5730.3526
495,-12.819,41.898,-96.9292,-541.6444,5729.463
496,-12.7732,41.4,-97.3382,-543.5104,5728.4806
497,-12.473,40.718,-97.767,-545.4416,5727.4944
498,-12.6852,40.098,-98.2642,-547.0194,5726.5376
499,-12.6724,39.506,-98.7796,-549.142,5725.5868
500,-12.757,38.948,-99.2246,-551.2398,5724.622
501,-12.4952,38.41,-99.661,-553.228,5723.4964
502,-12.2898,37.73,-100.1666,-555.0528,5722.4102
503,-12.0032,37.02,-100.5834,-556.9244,5721.3148
504,-11.81,36.626,-101.0586,-558.8782,5720.0652
505,-12.059,36.004,-101.5548,-560.6674,5719.1692
506,-12.1422,35.482,-101.9774,-562.8318,5718.17
507,-12.1746,34.828,-102.4584,-564.8782,5717.0968
508,-12.5576,34.354,-102.9478,-567.0562,5716.0956
509,-12.5196,33.814,-103.316,-569.145,5715.2352
510,-12.5578,33.33,-103.7186,-570.8002,5714.206
511,-12.624,32.778,-104.1364,-572.5752,5713.1186
512,-12.63,32.276,-104.45,-574.1808,5712.1122
513,-12.9792,31.714,-104.8004,-576.029,5711.339
