,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
81,4290,5000,2683,5,3690,1860,0
82,4290,5000,2685,7,3690,1860,0
83,4290,5000,2689,8,3690,1860,0
84,4290,5000,2694,8,3690,1860,0
85,4290,5000,2696,9,3690,1860,0
86,4290,5000,2700,12,3690,1860,0
87,4290,5001,2701,14,3690,1860,0
88,4290,5002,2701,21,3690,1860,0
89,4290,5003,2701,26,3690,1860,0
90,4290,5006,2702,33,3690,1860,0
91,4290,5013,2703,41,3690,1860,0
92,4290,5030,2703,51,3690,1860,0
93,4290,5043,2703,63,3690,1860,0
94,4290,5068,2703,78,3690,1860,0
95,4290,5089,2703,96,3690,1860,0
96,4290,5129,2703,108,3690,1860,0
97,4290,5181,2703,127,3690,1860,0
98,4290,5253,2703,143,3690,1860,0
99,4290,5331,2703,158,3690,1860,0
100,4290,5426,2703,177,3690,1860,0
101,4290,5555,2703,199,3690,1860,0
102,4290,5692,2703,220,3690,1860,0
103,4290,5834,2703,238,3690,1860,0
104,4290,5990,2703,273,3690,1860,0
105,4290,6148,2703,293,3690,1860,0
106,4290,6329,2703,312,3690,1860,0
107,4290,6538,2703,338,3690,1860,0
108,4290,6751,2703,354,3690,1860,0
109,4290,6987,2703,370,3690,1860,0
110,4290,7194,2703,384,3690,1860,0
111,4290,7413,2703,392,3690,1860,0
112,4290,7629,2703,398,3690,1860,0
113,4290,7841,2703,414,3690,1860,0
114,4290,8050,2703,421,3690,1860,0
115,4290,8208,2703,426,3690,1860,0
116,4290,8371,2703,429,3690,1860,0
117,4290,8537,2703,435,3690,1860,0
118,4290,8677,2703,436,3690,1860,0
119,4290,8822,2703,439,3690,1860,0
120,4290,8949,2703,441,3690,1860,0
121,4290,9056,2703,443,3690,1860,0
122,4290,9187,2703,443,3690,1860,0
123,4290,9268,2703,444,3690,1860,0
124,4290,9361,2703,444,3690,1860,0
125,4318,9437,2718,446,3724,1862,0
126,4348,9505,2734,449,3762,1864,0
127,4380,9557,2750,453,3803,1866,0
128,4415,9600,2767,458,3837,1867,0
129,4469,9642,2808,462,3896,1873,0
130,4525,9689,2853,465,3975,1878,0
131,4590,9725,2895,471,4045,1882,0
132,4642,9754,2935,474,4115,1886,0
133,4727,9790,3006,476,4208,1891,0
134,4822,9820,3075,483,4302,1896,0
135,4919,9839,3145,493,4401,1900,0
136,5018,9857,3216,503,4495,1904,0
137,5144,9873,3303,510,4617,1911,0
138,5284,9883,3392,518,4733,1917,0
139,5417,9889,3479,524,4855,1925,0
140,5565,9900,3571,536,4981,1932,0
141,5705,9906,3664,546,5095,1939,0
142,5831,9915,3754,566,5223,1946,0
143,5965,9927,3830,575,5347,1953,0
144,6097,9945,3924,587,5470,1959,0
145,6229,9957,4010,602,5589,1967,0
146,6347,9975,4098,613,5715,1974,0
147,6479,10004,4179,626,5842,1981,0
148,6602,10041,4260,639,5966,1988,0
149,6726,10089,4337,655,6078,1995,0
150,6851,10147,4432,667,6203,2001,0
151,6972,10213,4508,678,6316,2009,0
152,7073,10281,4592,689,6445,2015,0
153,7180,10382,4648,700,6572,2022,0
154,7264,10481,4715,710,6695,2029,0
155,7348,10601,4784,722,6813,2035,0
156,7438,10720,4831,733,6948,2041,0
157,7520,10883,4957,739,7036,2048,0
158,7608,11013,5030,745,7114,2052,0
159,7666,11144,5082,751,7203,2058,0
160,7714,11315,5134,757,7282,2063,0
161,7770,11526,5243,763,7348,2068,0
162,7831,11692,5285,769,7406,2072,0
163,7880,11883,5319,775,7459,2075,0
164,7914,12052,5347,781,7510,2078,0
165,7965,12307,5422,783,7544,2082,0
166,8015,12493,5454,785,7570,2084,0
167,8052,12671,5482,787,7597,2086,0
168,8072,12823,5503,789,7618,2088,0
169,8103,13019,5535,789,7626,2096,0
170,8134,13180,5550,789,7626,2096,0
171,8164,13359,5555,789,7626,2096,0
172,8195,13521,5561,789,7626,2096,0
173,8227,13641,5565,789,7626,2096,0
174,8245,13753,5569,789,7626,2096,0
175,8270,13876,5574,789,7626,2096,0
176,8295,13980,5579,789,7626,2096,0
177,8316,14095,5581,789,7626,2096,0
178,8344,14176,5583,789,7626,2096,0
179,8364,14254,5583,789,7626,2096,0
180,8374,14327,5583,789,7626,2096,0
181,8397,14396,5583,789,7626,2096,0
182,8411,14461,5583,789,7626,2096,0
183,8430,14530,5583,789,7626,2096,0
184,8437,14594,5583,789,7626,2096,0
185,8444,14647,5583,789,7626,2096,0
186,8454,14694,5583,789,7626,2096,0
187,8461,14728,5583,789,7626,2096,0
188,8471,14759,5583,789,7626,2096,0
189,8485,14782,5583,789,7626,2096,0
190,8494,14801,5583,789,7626,2096,0
191,8500,14819,5583,789,7626,2096,0
192,8506,14834,5583,789,7626,2096,0
193,8518,14855,5583,789,7626,2096,0
194,8531,14877,5583,789,7626,2096,0
195,8537,14904,5583,789,7626,2096,0
196,8542,14932,5583,789,7626,2096,0
197,8546,14954,5583,789,7626,2096,0
198,8557,14986,5583,789,7626,2096,0
199,8563,15017,5583,789,7626,2096,0
200,8574,15043,5583,789,7626,2096,0
201,8584,15084,5583,789,7626,2096,0
202,8594,15136,5583,789,7626,2096,0
203,8602,15186,5583,789,7626,2096,0
204,8612,15267,5583,789,7626,2096,0
205,8619,15330,5583,789,7626,2096,0
206,8629,15417,5583,789,7626,2096,0
207,8636,15525,5583,789,7626,2096,0
208,8641,15619,5583,789,7626,2096,0
209,8644,15718,5583,789,7626,2096,0
210,8646,15831,5583,789,7626,2096,0
211,8650,15963,5583,789,7626,2096,0
212,8652,16106,5583,789,7626,2096,0
213,8655,16231,5583,789,7626,2096,0
214,8661,16380,5583,789,7626,2096,0
215,8662,16533,5583,789,7626,2096,0
216,8666,16711,5583,789,7626,2096,0
217,8670,16874,5583,789,7626,2096,0
218,8674,17042,5583,789,7626,2096,0
219,8677,17220,5583,789,7626,2096,0
220,8679,17399,5583,789,7626,2096,0
221,8682,17574,5599,794,7660,2097,0
222,8689,17719,5614,799,7698,2098,0
223,8694,17862,5630,804,7738,2099,0
224,8697,18011,5644,809,7779,2100,0
225,8707,18125,5685,814,7841,2103,0
226,8721,18257,5730,819,7911,2106,0
227,8730,18369,5773,824,7979,2109,0
228,8737,18487,5816,829,8047,2112,0
229,8751,18566,5884,838,8141,2116,0
230,8766,18651,5952,847,8235,2120,0
231,8786,18729,6024,856,8335,2124,0
232,8800,18796,6093,865,8423,2128,0
233,8820,18851,6182,875,8551,2134,0
234,8845,18899,6263,887,8670,2140,0
235,8871,18944,6355,898,8794,2146,0
236,8892,18986,6429,909,8924,2152,0
237,8911,19020,6519,920,9043,2158,0
238,8926,19056,6605,931,9165,2164,0
239,8945,19089,6687,942,9278,2170,0
240,8964,19116,6771,953,9408,2175,0
241,8989,19143,6847,963,9526,2180,0
242,9012,19160,6921,975,9650,2186,0
243,9034,19190,6995,986,9779,2191,0
244,9052,19213,7061,997,9900,2196,0
245,9071,19239,7126,1008,10017,2201,0
246,9091,19266,7191,1019,10146,2206,0
247,9108,19290,7251,1030,10271,2211,0
248,9124,19316,7301,1041,10382,2216,0
249,9139,19339,7356,1052,10520,2221,0
250,9156,19360,7404,1063,10635,2226,0
251,9172,19382,7450,1074,10756,2231,0
252,9191,19421,7484,1085,10885,2236,0
253,9207,19623,7585,1091,10978,2242,0
254,9219,19661,7688,1097,11061,2246,0
255,9227,19703,7725,1103,11148,2250,0
256,9235,19746,7757,1109,11227,2254,0
257,9250,19955,7831,1115,11286,2263,0
258,9263,20009,7908,1121,11344,2266,0
259,9272,20067,7937,1127,11396,2269,0
260,9286,20161,7968,1133,11448,2272,0
261,9300,20368,8031,1135,11482,2282,0
262,9310,20472,8088,1137,11505,2284,0
263,9321,20585,8117,1139,11532,2286,0
264,9335,20683,8149,1141,11557,2288,0
265,9345,20983,8187,1141,11562,2288,0
266,9358,21108,8224,1141,11562,2288,0
267,9367,21246,8235,1141,11562,2288,0
268,9377,21383,8255,1141,11562,2288,0
269,9392,21530,8266,1141,11562,2288,0
270,9408,21652,8278,1141,11562,2288,0
271,9427,21794,8293,1141,11562,2288,0
272,9443,21946,8315,1141,11562,2288,0
273,9458,22074,8339,1141,11562,2288,0
274,9475,22217,8349,1141,11562,2288,0
275,9491,22354,8361,1141,11562,2288,0
276,9502,22482,8375,1141,11562,2288,0
277,9520,22624,8383,1141,11562,2288,0
278,9546,22760,8391,1141,11562,2288,0
279,9553,22885,8396,1141,11562,2288,0
280,9567,22990,8405,1141,11562,2288,0
281,9583,23099,8413,1141,11562,2288,0
282,9597,23200,8421,1141,11562,2288,0
283,9615,23296,8426,1141,11562,2288,0
284,9626,23391,8427,1141,11562,2288,0
285,9635,23480,8431,1141,11562,2288,0
286,9654,23571,8434,1141,11562,2288,0
287,9663,23645,8439,1141,11562,2288,0
288,9675,23705,8441,1141,11562,2288,0
289,9690,23767,8444,1141,11562,2288,0
290,9690,23767,8447,1141,11562,2288,0
291,9690,23767,8452,1141,11562,2288,0
292,9690,23767,8457,1141,11562,2288,0
293,9690,23767,8458,1141,11562,2288,0
294,9690,23767,8459,1141,11562,2288,0
295,9690,23767,8459,1141,11562,2288,0
296,9690,23767,8460,1141,11562,2288,0
297,9690,23767,8460,1141,11562,2288,0
298,9690,23767,8460,1141,11562,2288,0
299,9690,23767,8460,1141,11562,2288,0
300,9690,23767,8462,1141,11562,2288,0
301,9690,23767,8462,1141,11562,2288,0
302,9690,23767,8462,1141,11562,2288,0
303,9690,23767,8462,1141,11562,2288,0
304,9690,23767,8462,1141,11562,2288,0
305,9690,23767,8462,1141,11562,2288,0
306,9690,23767,8462,1141,11562,2288,0
307,9690,23767,8462,1141,11562,2288,0
308,9690,23767,8462,1141,11562,2288,0
309,9690,23767,8462,1141,11562,2288,0
310,9690,23767,8462,1141,11562,2288,0
311,9690,23767,8462,1141,11562,2288,0
312,9690,23767,8462,1141,11562,2288,0
313,9690,23767,8462,1141,11562,2288,0
314,9690,23767,8462,1141,11562,2288,0
315,9690,23767,8462,1141,11562,2288,0
316,9690,23767,8462,1141,11562,2288,0
317,9690,23767,8474,1141,11594,2289,0
318,9690,23767,8490,1141,11636,2290,0
319,9690,23767,8506,1141,11672,2291,0
320,9690,23767,8519,1141,11710,2292,0
321,9690,23767,8557,1141,11767,2295,0
322,9690,23767,8598,1141,11847,2298,0
323,9690,23767,8632,1141,11916,2300,0
324,9690,23767,8665,1141,11986,2303,0
325,9690,23767,8720,1141,12073,2306,0
326,9690,23767,8775,1141,12171,2309,0
327,9690,23767,8825,1141,12270,2312,0
328,9690,23767,8872,1141,12362,2315,0
329,9690,23767,8921,1141,12483,2320,0
330,9690,23767,8971,1141,12599,2325,0
331,9690,23767,9013,1141,12730,2330,0
332,9690,23767,9046,1141,12852,2335,0
333,9691,23767,9080,1141,12970,2340,0
334,9692,23767,9105,1141,13089,2345,0
335,9693,23767,9123,1141,13201,2350,0
336,9694,23767,9138,1141,13331,2355,0
337,9694,23767,9156,1141,13452,2360,0
338,9694,23767,9166,1141,13577,2365,0
339,9694,23767,9176,1141,13702,2369,0
340,9694,23767,9182,1141,13843,2375,0
341,9694,23767,9191,1141,13947,2380,0
342,9694,23767,9196,1141,14074,2385,0
343,9694,23767,9198,1141,14192,2389,0
344,9694,23767,9200,1141,14309,2395,0
345,9695,23767,9201,1141,14421,2399,0
346,9695,23767,9201,1141,14557,2405,0
347,9695,23767,9201,1141,14681,2409,0
348,9695,23767,9202,1141,14812,2413,0
349,9695,23767,9202,1141,14898,2419,0
350,9695,23767,9202,1141,14983,2423,0
351,9695,23767,9202,1141,15071,2427,0
352,9695,23767,9202,1141,15154,2430,0
353,9695,23767,9202,1141,15214,2434,0
354,9695,23767,9202,1141,15278,2437,0
355,9695,23767,9202,1141,15327,2440,0
356,9695,23767,9202,1141,15374,2443,0
357,9695,23767,9202,1141,15414,2445,0
358,9695,23767,9202,1141,15441,2447,0
359,9695,23767,9202,1141,15463,2449,0
360,9695,23767,9202,1141,15492,2451,0
361,9695,23767,9202,1141,15498,2451,0
362,9695,23767,9202,1141,15498,2451,0
363,9695,23767,9202,1141,15498,2451,0
364,9695,23767,9202,1141,15498,2451,0
365,9695,23767,9202,1141,15498,2451,0
366,9695,23767,9202,1141,15498,2451,0
367,9695,23767,9202,1141,15498,2451,0
368,9695,23767,9202,1141,15498,2451,0
369,9695,23767,9202,1141,15498,2451,0
370,9695,23767,9202,1141,15498,2451,0
371,9695,23767,9202,1141,15498,2451,0
372,9695,23767,9202,1141,15498,2451,0
373,9695,23767,9202,1141,15498,2451,0
374,9695,23767,9202,1141,15498,2451,0
375,9695,23767,9202,1141,15498,2451,0
376,9695,23767,9202,1141,15498,2451,0
377,9695,23767,9202,1141,15498,2451,0
378,9695,23767,9202,1141,15498,2451,0
379,9695,23767,9202,1141,15498,2451,0
380,9695,23767,9202,1141,15498,2451,0
381,9695,23767,9202,1141,15498,2451,0
382,9695,23767,9202,1141,15498,2451,0
383,9695,23767,9202,1141,15498,2451,0
384,9695,23767,9202,1141,15498,2451,0
385,9695,23767,9202,1141,15587,2456,0
386,9695,23767,9202,1141,15710,2461,0
387,9695,23767,9202,1141,15838,2466,0
388,9695,23767,9202,1141,15967,2471,0
389,9695,23767,9202,1141,16082,2476,0
390,9695,23767,9202,1141,16206,2480,0
391,9695,23767,9202,1141,16326,2486,0
392,9695,23767,9202,1141,16449,2491,0
393,9695,23767,9202,1141,16576,2496,0
394,9695,23767,9202,1141,16698,2501,0
395,9695,23767,9202,1141,16821,2506,0
396,9695,23767,9202,1141,16934,2511,0
397,9695,23767,9202,1141,17061,2515,0
398,9695,23767,9202,1141,17191,2521,0
399,9695,23767,9202,1141,17317,2526,0
400,9695,23767,9202,1141,17431,2531,0
401,9695,23767,9202,1141,17551,2535,0
402,9695,23767,9202,1141,17673,2541,0
403,9695,23767,9202,1141,17802,2546,0
404,9695,23769,9202,1141,17919,2551,0
405,9695,23772,9202,1141,18043,2556,0
406,9695,23778,9202,1142,18175,2561,0
407,9695,23782,9206,1142,18293,2566,0
408,9695,23788,9209,1144,18405,2571,0
409,9697,23799,9212,1146,18527,2576,0
410,9699,23813,9219,1147,18655,2579,0
411,9700,23825,9225,1148,18784,2585,0
412,9701,23850,9233,1148,18906,2590,0
413,9701,23878,9244,1149,19048,2596,0
414,9702,23904,9257,1150,19200,2601,0
415,9704,23937,9273,1151,19358,2606,0
416,9704,23956,9286,1153,19524,2611,0
417,9706,23980,9291,1156,19677,2616,0
418,9708,24017,9301,1156,19859,2621,0
419,9708,24047,9326,1157,20058,2626,0
420,9709,24086,9342,1165,20254,2631,0
421,9715,24124,9355,1176,20454,2637,0
422,9724,24167,9373,1184,20656,2643,0
423,9732,24215,9398,1194,20875,2649,0
424,9742,24268,9425,1206,21091,2655,0
425,9750,24317,9449,1226,21290,2663,0
426,9772,24391,9471,1246,21510,2669,0
427,9789,24442,9510,1271,21729,2679,0
428,9812,24505,9542,1292,21946,2686,0
429,9832,24576,9582,1318,22139,2694,0
430,9851,24637,9624,1340,22342,2700,0
431,9871,24707,9662,1362,22545,2706,0
432,9891,24772,9700,1386,22771,2712,0
433,9914,24847,9737,1410,22995,2718,0
434,9935,24916,9786,1435,23203,2724,0
435,9953,24998,9825,1458,23405,2730,0
436,9976,25056,9868,1480,23609,2736,0
437,9991,25156,9904,1502,23797,2742,0
438,10006,25223,9952,1524,23984,2748,0
439,10027,25301,9985,1549,24165,2754,0
440,10047,25373,10025,1571,24336,2760,0
441,10065,25465,10072,1594,24499,2766,0
442,10090,25569,10129,1618,24651,2772,0
443,10107,25660,10186,1638,24806,2778,0
444,10124,25753,10241,1665,24963,2784,0
445,10145,25929,10291,1685,25182,2798,0
446,10161,26017,10370,1707,25403,2804,0
447,10185,26079,10417,1734,25622,2810,0
448,10214,26134,10454,1756,25836,2816,0
449,10237,26321,10490,1772,26095,2832,0
450,10251,26389,10594,1797,26354,2838,0
451,10273,26447,10631,1825,26642,2844,0
452,10299,26498,10666,1845,26924,2850,0
453,10322,26664,10707,1860,27223,2865,0
454,10336,26732,10803,1879,27528,2870,0
455,10359,26787,10842,1900,27836,2875,0
456,10383,26847,10885,1913,28096,2880,0
457,10403,26993,10936,1927,28364,2888,0
458,10423,27080,11016,1948,28592,2891,0
459,10447,27147,11075,1974,28792,2894,0
460,10482,27198,11116,1987,28942,2897,0
461,10505,27246,11158,2000,29082,2900,0
462,10529,27285,11187,2013,29207,2903,0
463,10549,27327,11213,2024,29316,2906,0
464,10565,27366,11248,2038,29446,2909,0
465,10590,27403,11268,2049,29557,2912,0
466,10617,27441,11300,2059,29682,2915,0
467,10636,27484,11328,2071,29795,2918,0
468,10661,27538,11351,2082,29910,2921,0
469,10684,27573,11390,2096,30039,2924,0
470,10711,27608,11417,2107,30146,2927,0
471,10731,27655,11453,2117,30262,2930,0
472,10752,27706,11485,2126,30372,2933,0
473,10778,27743,11519,2136,30496,2936,0
474,10801,27788,11551,2146,30624,2939,0
475,10828,27824,11577,2156,30753,2942,0
476,10867,27862,11606,2165,30878,2945,0
477,10891,27901,11643,2175,30990,2948,0
478,10908,27949,11681,2186,31108,2951,0
479,10935,27997,11709,2196,31226,2954,0
480,10959,28041,11744,2207,31351,2957,0
481,10981,28079,11763,2208,31435,2957,0
482,11002,28118,11788,2209,31475,2957,0
483,11014,28178,11822,2210,31494,2957,0
484,11026,28216,11850,2211,31509,2957,0
485,11039,28275,11884,2212,31520,2957,0
486,11051,28324,11919,2213,31530,2957,0
487,11068,28379,11942,2215,31533,2957,0
488,11084,28433,11978,2217,31535,2957,0
489,11115,28487,12006,2218,31535,2957,0
490,11143,28533,12042,2218,31535,2957,0
491,11163,28590,12074,2219,31535,2957,0
492,11186,28653,12107,2220,31535,2957,0
493,11207,28726,12136,2221,31535,2957,0
494,11225,28792,12163,2221,31535,2957,0
495,11244,28849,12204,2221,31535,2957,0
496,11262,28930,12231,2221,31535,2957,0
497,11279,29023,12279,2221,31535,2957,0
498,11294,29078,12313,2222,31535,2957,0
499,11306,29161,12349,2222,31535,2957,0
500,11320,29228,12375,2222,31535,2957,0
501,11334,29304,12416,2222,31535,2957,0
502,11355,29377,12445,2223,31535,2957,0
503,11372,29458,12481,2224,31535,2957,0
504,11387,29526,12509,2225,31535,2957,0
505,11401,29610,12533,2225,31535,2957,0
506,11423,29692,12562,2225,31535,2957,0
507,11442,29780,12599,2225,31535,2957,0
508,11451,29845,12635,2225,31535,2957,0
509,11466,29925,12663,2229,31543,2957,0
510,11487,29997,12694,2233,31560,2957,0
511,11504,30066,12722,2236,31584,2957,0
512,11522,30115,12752,2239,31613,2957,0
513,11536,30171,12770,2242,31644,2957,0
514,11565,30213,12794,2245,31678,2957,0
515,11583,30274,12808,2248,31718,2957,0
516,11594,30313,12827,2251,31767,2957,0
517,11604,30362,12850,2259,31810,2958,0
518,11609,30401,12871,2266,31862,2959,0
519,11624,30434,12893,2273,31910,2960,0
520,11635,30464,12913,2280,31958,2961,0
521,11647,30508,12933,2289,31998,2964,0
522,11655,30535,12953,2298,32043,2967,0
523,11668,30561,12968,2307,32089,2970,0
524,11684,30592,12990,2316,32140,2973,0
525,11704,30629,13004,2325,32158,2976,0
526,11715,30666,13020,2334,32178,2979,0
527,11732,30691,13036,2342,32196,2982,0
528,11741,30731,13054,2352,32213,2985,0
529,11762,30768,13074,2361,32229,2988,0
530,11773,30790,13088,2370,32240,2991,0
531,11788,30815,13101,2380,32255,2994,0
532,11811,30854,13116,2389,32273,2997,0
533,11826,30882,13134,2397,32291,3000,0
534,11838,30906,13148,2407,32306,3003,0
535,11854,30939,13170,2416,32326,3006,0
536,11866,30973,13188,2424,32337,3009,0
537,11877,31012,13201,2434,32351,3012,0
538,11895,31047,13213,2442,32364,3015,0
539,11905,31079,13221,2451,32380,3018,0
540,11917,31116,13231,2461,32390,3021,0
541,11937,31252,13336,2470,32445,3024,0
542,11953,31297,13387,2478,32498,3027,0
543,11969,31329,13403,2484,32556,3030,0
544,11979,31361,13423,2490,32621,3033,0
545,11995,31522,13516,2496,32722,3036,0
546,12010,31574,13584,2503,32833,3039,0
547,12024,31621,13607,2509,32942,3042,0
548,12040,31665,13628,2516,33067,3045,0
549,12055,31826,13699,2524,33230,3047,0
550,12066,31875,13751,2530,33390,3049,0
551,12079,31929,13778,2533,33549,3051,0
552,12089,31979,13800,2537,33721,3053,0
553,12102,32163,13865,2539,33929,3053,0
554,12116,32219,13923,2544,34154,3053,0
555,12129,32290,13944,2547,34384,3053,0
556,12142,32359,13960,2549,34607,3053,0
557,12156,32428,13970,2551,34809,3053,0
558,12169,32498,13987,2553,34989,3053,0
559,12179,32557,13999,2554,35165,3053,0
560,12193,32627,14010,2557,35320,3053,0
561,12203,32676,14031,2559,35459,3053,0
562,12208,32730,14054,2562,35605,3053,0
563,12219,32787,14067,2563,35733,3053,0
564,12230,32850,14079,2564,35845,3053,0
565,12242,32909,14101,2568,35953,3053,0
566,12253,32958,14112,2569,36056,3053,0
567,12265,33012,14126,2572,36155,3053,0
568,12276,33059,14143,2578,36259,3053,0
569,12284,33102,14158,2578,36361,3053,0
570,12292,33146,14175,2580,36449,3053,0
571,12304,33194,14194,2583,36524,3053,0
572,12313,33229,14207,2587,36577,3053,0
573,12330,33258,14229,2594,36619,3053,0
574,12341,33295,14241,2595,36644,3053,0
575,12349,33315,14255,2598,36670,3053,0
576,12361,33345,14275,2598,36694,3053,0
577,12371,33371,14295,2598,36717,3053,0
578,12380,33406,14304,2598,36741,3053,0
579,12391,33430,14322,2599,36763,3053,0
580,12402,33456,14338,2601,36778,3053,0
581,12410,33476,14353,2601,36793,3053,0
582,12419,33496,14367,2603,36803,3053,0
583,12430,33522,14382,2604,36812,3053,0
584,12440,33546,14400,2606,36814,3053,0
585,12447,33570,14413,2606,36815,3053,0
586,12458,33587,14432,2606,36818,3053,0
587,12466,33608,14445,2606,36820,3053,0
588,12474,33631,14454,2609,36820,3053,0
589,12481,33660,14476,2610,36820,3053,0
590,12483,33693,14491,2612,36820,3053,0
591,12492,33725,14506,2614,36820,3053,0
592,12500,33754,14530,2614,36820,3053,0
593,12508,33808,14548,2614,36820,3053,0
594,12517,33859,14566,2614,36820,3053,0
595,12524,33910,14584,2614,36820,3053,0
596,12532,33951,14599,2614,36820,3053,0
597,12539,34003,14614,2615,36820,3053,0
598,12541,34042,14632,2617,36820,3053,0
599,12544,34097,14650,2618,36820,3053,0
600,12552,34159,14669,2618,36820,3053,0
601,12565,34220,14685,2618,36820,3053,0
602,12572,34282,14705,2621,36820,3053,0
603,12573,34345,14724,2622,36820,3053,0
604,12578,34421,14738,2622,36820,3053,0
605,12579,34463,14755,2627,36825,3053,0
606,12586,34522,14773,2630,36835,3053,0
607,12600,34569,14788,2633,36847,3053,0
608,12608,34619,14805,2636,36863,3053,0
609,12612,34675,14821,2639,36880,3053,0
610,12618,34730,14830,2642,36901,3053,0
611,12626,34767,14842,2644,36930,3053,0
612,12637,34808,14852,2648,36960,3053,0
613,12642,34846,14863,2656,36992,3054,0
614,12656,34884,14879,2664,37026,3055,0
615,12664,34913,14891,2673,37072,3056,0
616,12676,34949,14903,2681,37119,3057,0
617,12678,34967,14917,2688,37154,3060,0
618,12686,34990,14926,2699,37192,3063,0
619,12698,35006,14941,2709,37232,3064,0
620,12707,35030,14947,2716,37276,3068,0
621,12713,35057,14960,2726,37285,3071,0
622,12726,35082,14969,2738,37295,3073,0
623,12732,35108,14980,2745,37303,3075,0
624,12739,35128,14990,2754,37313,3077,0
625,12750,35152,14999,2763,37324,3079,0
626,12758,35171,15008,2772,37333,3081,0
627,12766,35181,15018,2778,37342,3083,0
628,12774,35196,15026,2787,37350,3085,0
629,12782,35209,15034,2797,37357,3087,0
630,12794,35223,15039,2804,37366,3089,0
631,12800,35233,15049,2812,37374,3091,0
632,12805,35247,15056,2819,37380,3093,0
633,12811,35261,15065,2827,37387,3095,0
634,12821,35277,15070,2835,37395,3097,0
635,12827,35288,15074,2841,37401,3099,0
636,12832,35303,15079,2850,37409,3100,0
637,12841,35458,15168,2871,37457,3117,0
638,12860,35481,15239,2881,37490,3119,0
639,12871,35504,15251,2887,37517,3121,0
640,12878,35521,15257,2894,37548,3123,0
641,12888,35678,15334,2903,37598,3133,0
642,12897,35708,15399,2910,37656,3136,0
643,12905,35732,15414,2916,37720,3139,0
644,12911,35754,15424,2922,37791,3142,0
645,12918,35903,15492,2925,37882,3144,0
646,12926,35936,15537,2929,37974,3146,0
647,12930,35967,15547,2932,38065,3148,0
648,12936,36008,15555,2936,38159,3150,0
649,12953,36177,15616,2940,38289,3150,0
650,12965,36221,15661,2941,38419,3150,0
651,12972,36258,15671,2943,38557,3150,0
652,12981,36301,15678,2944,38702,3150,0
653,12984,36356,15685,2945,38845,3150,0
654,12987,36400,15694,2946,38984,3150,0
