,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,951,0,978,0,1462,768,0
32,2159,0,2106,0,3006,1786,0
33,4633,0,3039,0,4626,2706,0
34,6615,0,4257,0,6245,3410,0
35,10727,0,6704,0,9940,5421,0
36,15104,0,10037,0,13890,7165,0
37,19415,0,12740,0,17554,8752,0
38,23666,0,15594,0,21553,10783,0
39,30025,0,19328,0,26541,13343,0
40,36124,142,22894,0,31589,15782,0
41,42108,486,26420,0,36838,18112,0
42,48423,1033,29855,0,41267,20831,0
43,56733,1673,35370,0,47733,23522,0
44,64730,3392,39568,0,54816,27065,0
45,73235,5417,44544,0,61260,30170,0
46,81290,9434,49503,0,68167,33115,0
47,89027,14432,54387,0,74848,36377,0
48,96745,20851,57911,0,81435,39127,0
49,105118,31038,62706,0,88020,42478,0
50,113010,42253,66505,0,95130,45817,0
51,121071,55731,70514,0,101337,49087,0
52,128787,71890,74760,0,107832,51578,0
53,136801,88565,78194,0,114538,54990,0
54,143744,106021,81362,0,120785,58236,0
55,151042,121110,84887,0,127588,61195,0
56,157983,136415,87850,0,134316,64520,0
57,164892,152127,90948,0,140423,67171,0
58,171858,165866,93510,0,147060,70424,0
59,178536,178388,95828,0,153428,72730,0
60,185403,187580,98156,0,159849,76705,0
61,190497,207056,101407,0,165294,79090,0
62,195543,215222,110732,0,170366,81163,0
63,200379,222733,113253,0,175263,83592,0
64,204324,227857,115428,0,180608,85735,0
65,208710,246428,118331,0,183768,87117,0
66,212407,249781,127583,0,186446,88498,0
67,217772,251860,130771,0,189043,89737,0
68,220924,253632,133426,0,191998,91058,0
69,223621,269242,135733,0,193880,91846,0
70,226889,270115,143726,0,195778,92768,0
71,230297,270476,145609,0,197430,93487,0
72,232602,270985,146912,0,199183,94379,0
73,233947,286074,148346,0,199498,94506,0
74,235647,286141,152016,0,199498,94506,0
75,236456,286330,153472,0,199498,94506,0
