,Food,Health,Amusement,Basic Goods,Funds
272,58.7716,52.822,-33.43,-209.6582,418.808
273,59.9122,51.978,-33.9242,-211.86,416.8474
274,60.7426,51.142,-34.431,-214.0234,414.9684
275,61.638,50.362,-34.937,-216.164,413.2904
276,62.629,49.54,-35.4238,-218.4244,411.4032
277,63.5216,48.666,-35.917,-220.6932,409.6532
278,64.5232,47.832,-36.421,-223.026,407.915
279,65.292,46.926,-36.9316,-225.2408,406.215
280,65.3386,45.92,-37.4396,-227.507,405.073
281,65.9074,45.108,-37.9346,-229.6894,403.5214
282,65.9068,44.212,-38.4396,-231.9326,402.4118
283,66.0596,43.342,-38.942,-234.1766,401.2418
284,66.1882,42.366,-39.4404,-236.4402,400.0472
285,66.108,41.422,-39.954,-238.7874,398.978
286,65.8192,40.462,-40.4602,-240.9222,397.914
287,65.4838,39.476,-40.958,-243.3496,397.1156
288,65.1438,38.6,-41.4644,-245.7204,396.3148
289,64.572,37.666,-41.9642,-248.0738,395.584
290,63.0346,36.716,-42.4766,-250.5578,395.5424
291,61.5266,35.73,-42.9876,-253.0346,395.5194
292,60.0422,34.716,-43.495,-255.5394,395.5126
293,58.5186,33.738,-44.0026,-258.0736,395.5058
294,57.0024,32.744,-44.4952,-260.61,395.5058
295,55.507,31.738,-45.004,-263.096,395.5058
296,53.9782,30.71,-45.4974,-265.606,395.5058
297,52.4522,29.776,-45.995,-268.1144,395.499
298,50.9736,28.742,-46.491,-270.5562,395.499
299,49.4874,27.676,-46.9856,-273.1,395.499
300,47.9736,26.678,-47.486,-275.5914,395.499
301,46.4412,25.692,-47.9746,-278.0812,395.499
302,44.9608,24.662,-48.483,-280.579,395.499
303,43.4538,23.656,-48.9784,-283.056,395.499
304,41.962,22.686,-49.4852,-285.5608,395.499
305,40.4694,21.748,-49.9776,-288.0962,395.499
306,38.9722,20.796,-50.485,-290.5944,395.499
307,37.4966,19.698,-50.981,-293.1172,395.499
308,36.0198,18.67,-51.49,-295.6232,395.499
309,34.5104,17.74,-51.9824,-298.1312,395.499
310,33.0466,16.728,-52.4714,-300.6372,395.499
311,31.5434,15.722,-52.983,-303.1348,395.499
312,30.06,14.652,-53.4792,-305.6276,395.499
313,28.5744,13.622,-53.9788,-308.1216,395.499
314,27.0766,12.594,-54.4842,-310.5744,395.499
315,25.5668,11.65,-54.9884,-313.095,395.499
316,24.0708,10.704,-55.4806,-315.5644,395.499
317,22.5764,10.806,-55.9886,-317.9472,394.8648
318,21.0662,11.326,-56.4814,-320.3118,394.0524
319,19.5742,11.264,-56.9734,-322.6272,393.3662
320,18.0694,11.412,-57.4614,-324.9816,392.62
321,16.5996,12.202,-58.0296,-327.1628,391.6798
322,15.1282,13.24,-58.5952,-329.3352,390.4376
323,13.6188,13.842,-59.1634,-331.5266,389.4966
324,12.1254,14.59,-59.7358,-333.7312,388.4624
325,10.6094,15.958,-60.3558,-335.748,387.152
326,9.1046,17.274,-60.9748,-337.8062,385.5398
327,7.6212,18.504,-61.5968,-339.7902,384.2358
328,6.114,19.692,-62.2218,-341.8024,382.9698
329,4.6026,20.868,-62.9078,-343.6848,381.3644
330,3.129,22.286,-63.5954,-345.595,379.5248
331,1.6346,23.236,-64.2802,-347.4994,377.9566
332,0.1328,24.222,-64.9728,-349.4164,376.3898
333,-1.355,25.05,-65.7226,-351.3194,374.8252
334,-2.8494,25.744,-66.46,-353.2272,373.393
335,-4.345,26.348,-67.204,-355.1104,371.974
336,-5.8236,26.612,-67.9406,-357.0164,370.6638
337,-7.3398,26.79,-68.6782,-358.8718,369.391
338,-8.8526,27.032,-69.4012,-360.7236,368.058
339,-10.3608,27.158,-70.146,-362.669,366.6942
340,-11.8446,27.358,-70.8736,-364.5622,365.3166
341,-13.3556,27.476,-71.6112,-366.4642,364.0668
342,-14.8584,27.484,-72.3638,-368.3744,362.8534
343,-16.3588,27.476,-73.0972,-370.2798,361.7294
344,-17.8972,27.412,-73.8376,-372.1586,360.4888
345,-19.3814,27.272,-74.5796,-374.015,359.2658
346,-20.8676,27.278,-75.3072,-375.9056,358.0058
347,-22.3656,27.208,-76.0582,-377.7926,356.7702
348,-23.8638,27.218,-76.7906,-379.6584,355.6042
349,-25.3558,27.192,-77.4632,-381.761,354.5794
350,-26.8496,26.916,-78.1378,-383.802,353.916
351,-28.3134,26.606,-78.819,-385.8592,353.158
352,-29.8098,26.22,-79.494,-387.9058,352.4008
353,-31.3156,25.998,-80.105,-390.1496,351.6328
354,-32.855,25.716,-80.7192,-392.36,351.105
355,-34.3582,25.262,-81.337,-394.5812,350.6182
356,-35.8464,24.894,-81.9486,-396.7718,350.036
357,-37.3348,24.384,-82.5056,-399.146,349.5126
358,-38.8384,23.6,-83.063,-401.515,349.23
359,-40.3472,22.974,-83.6224,-403.8362,348.9336
360,-41.8616,22.39,-84.1754,-406.179,348.6524
361,-43.3494,21.488,-84.663,-408.6874,348.573
362,-44.8386,20.51,-85.1556,-411.1618,348.5556
363,-46.35,19.41,-85.6494,-413.6802,348.5556
364,-47.8302,18.404,-86.1504,-416.215,348.5556
365,-49.3436,17.378,-86.6394,-418.7268,348.5556
366,-50.8644,16.376,-87.1446,-421.2458,348.5556
367,-52.3376,15.422,-87.6398,-423.7162,348.5556
368,-53.8264,14.454,-88.1406,-426.1684,348.5556
369,-55.3434,13.388,-88.6224,-428.692,348.5556
370,-56.827,12.382,-89.1288,-431.1686,348.5556
371,-58.3582,11.436,-89.6238,-433.6812,348.5556
372,-59.8524,10.446,-90.1202,-436.207,348.5556
373,-61.3426,9.402,-90.6284,-438.7374,348.5556
374,-62.8548,8.382,-91.1424,-441.2082,348.5556
375,-64.345,7.37,-91.627,-443.7164,348.5556
376,-65.8614,6.426,-92.128,-446.238,348.5556
377,-67.373,5.46,-92.6228,-448.792,348.5556
378,-68.8582,4.428,-93.1318,-451.293,348.5556
379,-70.3608,3.442,-93.6328,-453.8046,348.5556
380,-71.8568,2.43,-94.132,-456.2938,348.5556
381,-73.3574,1.442,-94.6402,-458.815,348.5556
382,-74.8506,0.458,-95.128,-461.3112,348.5556
383,-76.3872,-0.52,-95.6236,-463.7806,348.5556
384,-77.9064,-1.496,-96.1288,-466.3252,348.5556
385,-79.4098,-0.566,-96.638,-468.827,407.8736
386,-80.8992,1.062,-97.1354,-471.3168,466.9096
387,-82.387,2.576,-97.6314,-473.8336,525.8866
388,-83.9054,3.882,-98.1252,-476.3408,584.9242
389,-85.4188,4.992,-98.622,-478.8258,643.8564
390,-86.909,5.572,-99.1048,-481.343,702.9734
391,-88.4326,6.77,-99.6056,-483.8344,761.9908
392,-89.8332,7.22,-100.1064,-486.332,821.044
393,-91.2692,8.17,-100.6184,-488.8346,879.9834
394,-92.7014,8.638,-101.1286,-491.3454,939.0972
395,-94.1668,9.874,-101.6292,-493.8426,997.9956
396,-95.5254,10.58,-102.1242,-496.3702,1056.992
397,-96.9562,11.516,-102.6198,-498.8542,1115.9704
398,-98.4728,12.242,-103.1264,-501.3508,1174.9264
399,-99.8366,12.79,-103.6156,-503.7886,1233.9326
400,-101.2532,13.282,-104.1244,-506.2534,1292.9694
401,-102.773,13.994,-104.6144,-508.788,1352.0038
402,-104.0226,14.324,-105.1174,-511.283,1410.8736
403,-105.413,14.85,-105.6068,-513.7382,1469.9368
404,-106.6994,15.212,-106.099,-516.2388,1528.8636
405,-108.0766,15.574,-106.59,-518.7634,1587.871
406,-109.4816,16.068,-107.083,-521.2538,1646.8606
407,-110.9248,16.62,-107.5652,-523.642,1705.7912
408,-112.2148,16.906,-108.0642,-526.1196,1764.7094
409,-113.3574,17.07,-108.5534,-528.6122,1823.5862
410,-114.5418,17.598,-109.0574,-531.1062,1882.5134
411,-115.1368,17.708,-109.564,-533.609,1941.3682
412,-115.9952,17.942,-110.0652,-536.1144,2000.2952
413,-116.872,18.64,-110.5672,-538.4456,2058.9074
414,-117.423,18.976,-111.0594,-540.7666,2117.3754
415,-117.46,19.546,-111.5484,-543.153,2175.3442
416,-117.8852,20.17,-112.0494,-545.4732,2233.468
417,-117.2508,20.748,-112.6114,-547.653,2291.4944
418,-116.2328,21.814,-113.1732,-549.8276,2349.0216
419,-115.136,22.682,-113.738,-552.007,2406.7264
420,-113.9198,23.542,-114.2078,-554.1898,2464.1532
421,-112.963,24.758,-114.6688,-556.1342,2521.7286
422,-112.043,25.824,-114.9378,-557.4724,2579.2254
423,-111.2012,26.512,-115.1898,-558.4792,2636.7232
424,-108.984,27.046,-115.0582,-558.9336,2693.8042
425,-107.383,27.872,-114.9724,-558.8686,2750.7432
426,-105.6064,28.916,-114.8578,-558.605,2807.409
427,-104.0674,29.866,-114.7276,-558.2874,2864.116
428,-101.6738,30.334,-114.5728,-557.462,2920.8554
429,-100.0268,31.322,-114.5366,-556.7394,2977.5572
430,-97.0796,32.028,-114.5104,-556.0252,3034.23
431,-95.3392,33.128,-114.3846,-555.916,3091.116
432,-93.4844,33.52,-114.402,-554.9438,3148.1508
433,-90.9866,34.192,-114.2558,-555.2178,3204.9398
434,-89.3362,35.028,-114.216,-554.408,3261.65
435,-86.9672,35.596,-114.1132,-553.8064,3318.6622
436,-84.3338,36.29,-114.0248,-552.5558,3375.3546
437,-80.5906,36.862,-113.9688,-551.6434,3431.8418
438,-78.3632,38.056,-113.8876,-551.4132,3488.6248
439,-74.215,38.484,-113.811,-550.4252,3545.4736
440,-70.259,39.07,-113.7442,-550.2376,3602.2888
441,-66.9954,40.18,-113.6726,-550.1338,3659.3296
442,-63.9094,40.778,-113.5584,-549.3286,3716.3606
443,-61.365,41.538,-113.512,-548.3432,3773.5672
444,-58.2482,41.92,-113.3416,-547.2924,3831.167
445,-49.1946,42.89,-113.2676,-546.3388,3887.2168
446,-46.4226,45.346,-113.2606,-546.3832,3943.7646
447,-43.9376,45.716,-113.1338,-546.0384,4000.6034
448,-41.343,46.354,-113.009,-545.777,4057.1204
449,-32.3334,47.784,-112.9746,-546.1036,4112.0988
450,-29.7358,50.078,-112.9484,-546.428,4167.7324
451,-28.1898,50.618,-112.9046,-546.8406,4224.0972
452,-26.8786,50.932,-112.8164,-547.4122,4280.5512
453,-18.9764,51.32,-112.8244,-548.3056,4335.6968
454,-17.339,53.672,-112.8872,-548.733,4391.814
455,-16.3606,54.02,-112.9208,-549.5044,4448.7376
456,-15.4776,54.072,-112.8916,-550.5034,4506.0898
457,-9.1534,54.434,-112.9994,-551.0574,4562.1962
458,-8.0832,56.16,-112.9058,-552.109,4618.5884
459,-7.1108,56.31,-112.8938,-552.7594,4675.7778
460,-6.753,56.35,-112.8556,-553.751,4733.584
461,-6.1116,56.42,-112.8068,-554.8604,4791.6356
462,-5.8496,56.552,-112.7454,-555.76,4849.6248
463,-4.764,56.538,-112.7056,-556.6254,4907.7176
464,-4.7106,56.708,-112.644,-557.3208,4965.906
465,-3.651,56.47,-112.6108,-558.0528,5023.9494
466,-2.6164,56.644,-112.4612,-558.6752,5081.8192
467,-2.682,56.532,-112.4404,-559.6154,5139.874
468,-2.7434,56.29,-112.434,-560.4994,5197.9192
469,-2.5886,56.04,-112.321,-561.5566,5256.1664
470,-2.0586,55.8,-112.2942,-562.7018,5314.414
471,-1.481,55.734,-112.2838,-563.7112,5372.608
472,-1.3402,55.438,-112.246,-564.525,5430.711
473,-1.2788,55.304,-112.2136,-565.5742,5488.888
474,-0.7526,54.982,-112.1886,-566.3558,5546.972
475,0.1568,54.818,-112.0924,-566.7368,5604.8338
476,0.4484,54.718,-112.0312,-567.587,5662.783
477,1.0542,54.674,-111.994,-568.1468,5720.4976
478,1.2618,54.424,-111.875,-569.1376,5778.5988
479,1.0958,54.186,-111.8058,-570.0822,5837.0064
480,0.9668,54.02,-111.7234,-570.704,5895.1692
481,1.1346,53.588,-112.2268,-571.7878,5893.4494
482,0.7338,53.256,-112.726,-573.7144,5892.2934
483,0.6564,52.63,-113.2194,-575.6434,5891.1878
484,0.3002,52.146,-113.7074,-577.9166,5890.3074
485,0.2046,51.488,-114.2304,-580.2664,5889.5588
486,0.2806,50.828,-114.7312,-582.496,5888.7154
487,0.1068,50.466,-115.2384,-584.623,5887.9444
488,-0.259,49.87,-115.7242,-586.884,5887.289
489,0.0296,49.436,-116.23,-588.9386,5886.3512
490,-0.059,48.738,-116.7302,-591.247,5885.6486
491,-0.095,48.254,-117.227,-593.45,5884.7664
492,-0.3124,47.902,-117.7268,-595.7618,5883.8014
493,-0.8762,47.426,-118.2366,-597.9924,5882.9206
494,-0.8716,46.812,-118.7402,-600.3632,5881.9396
495,-0.8704,46.258,-119.2422,-602.6132,5881.0002
496,-0.9924,45.716,-119.7286,-604.878,5880.156
497,-0.7864,45.052,-120.227,-607.1542,5879.06
498,-0.5502,44.38,-120.724,-609.2398,5878.018
499,-0.7398,43.97,-121.2144,-611.493,5877.0534
500,-0.7456,43.362,-121.7104,-613.7584,5876.114
501,-0.6634,42.828,-122.2304,-615.8998,5874.8938
502,-0.5418,42.14,-122.7272,-618.1206,5873.9282
503,-0.334,41.636,-123.222,-620.303,5872.7274
504,-0.4682,41.004,-123.7274,-622.5754,5871.7794
505,-0.5066,40.384,-124.2342,-624.758,5870.7952
506,-0.33,39.662,-124.737,-626.9794,5869.7766
507,-0.554,39.078,-125.2488,-629.3354,5868.7646
508,-0.0426,38.34,-125.7456,-631.643,5867.7194
509,-0.3876,37.784,-126.1434,-633.7966,5866.7524
510,-0.5294,37.294,-126.5044,-635.6094,5865.705
511,-0.6386,36.93,-126.8948,-637.317,5864.4458
512,-1.172,36.43,-127.2872,-639.0112,5863.3926
