,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
81,4289,5000,2681,2,3690,1860,0
82,4290,5000,2692,3,3690,1860,0
83,4290,5000,2700,3,3690,1860,0
84,4290,5000,2700,4,3690,1860,0
85,4290,5000,2700,5,3690,1860,0
86,4290,5002,2700,9,3690,1860,0
87,4290,5003,2700,14,3690,1860,0
88,4290,5006,2700,19,3690,1860,0
89,4290,5008,2700,26,3690,1860,0
90,4290,5012,2700,37,3690,1860,0
91,4290,5015,2700,44,3690,1860,0
92,4290,5029,2700,52,3690,1860,0
93,4290,5046,2700,65,3690,1860,0
94,4290,5066,2700,82,3690,1860,0
95,4290,5095,2700,97,3690,1860,0
96,4290,5145,2700,108,3690,1860,0
97,4290,5200,2700,126,3690,1860,0
98,4290,5272,2700,146,3690,1860,0
99,4290,5345,2700,164,3690,1860,0
100,4290,5443,2700,179,3690,1860,0
101,4290,5568,2700,210,3690,1860,0
102,4290,5695,2700,234,3690,1860,0
103,4290,5865,2700,248,3690,1860,0
104,4290,6043,2700,272,3690,1860,0
105,4290,6239,2700,289,3690,1860,0
106,4290,6447,2700,314,3690,1860,0
107,4290,6635,2700,330,3690,1860,0
108,4290,6841,2700,348,3690,1860,0
109,4290,7052,2700,364,3690,1860,0
110,4290,7262,2700,378,3690,1860,0
111,4290,7470,2700,391,3690,1860,0
112,4290,7675,2700,397,3690,1860,0
113,4290,7867,2700,407,3690,1860,0
114,4290,8061,2700,413,3690,1860,0
115,4290,8235,2700,418,3690,1860,0
116,4290,8390,2700,421,3690,1860,0
117,4290,8547,2700,426,3690,1860,0
118,4290,8699,2700,428,3690,1860,0
119,4290,8814,2700,430,3690,1860,0
120,4290,8919,2700,433,3690,1860,0
121,4290,9033,2700,433,3690,1860,0
122,4290,9149,2700,434,3690,1860,0
123,4290,9251,2700,434,3690,1860,0
124,4290,9347,2700,434,3690,1860,0
125,4316,9410,2717,434,3717,1865,0
126,4349,9478,2734,435,3748,1868,0
127,4381,9538,2750,436,3779,1872,0
128,4413,9586,2766,436,3807,1877,0
129,4473,9636,2811,436,3868,1881,0
130,4548,9677,2856,440,3931,1885,0
131,4606,9712,2901,442,3998,1889,0
132,4672,9745,2946,449,4056,1893,0
133,4766,9772,3010,454,4142,1899,0
134,4872,9790,3078,464,4230,1905,0
135,4970,9806,3141,472,4317,1911,0
136,5068,9817,3206,480,4401,1917,0
137,5201,9826,3296,486,4518,1924,0
138,5337,9845,3387,494,4639,1930,0
139,5479,9853,3473,507,4759,1937,0
140,5605,9865,3566,516,4884,1944,0
141,5745,9873,3654,528,5001,1950,0
142,5878,9881,3744,541,5130,1956,0
143,6001,9899,3826,555,5249,1962,0
144,6146,9910,3917,569,5371,1968,0
145,6267,9924,4006,585,5496,1974,0
146,6387,9962,4095,603,5611,1979,0
147,6519,10001,4181,621,5734,1986,0
148,6644,10043,4266,646,5868,1992,0
149,6768,10089,4346,674,5982,1998,0
150,6890,10151,4430,701,6109,2003,0
151,6999,10212,4504,714,6233,2010,0
152,7102,10283,4584,726,6352,2016,0
153,7193,10369,4651,740,6476,2022,0
154,7288,10473,4726,752,6595,2028,0
155,7369,10589,4791,766,6721,2034,0
156,7471,10704,4855,779,6836,2040,0
157,7546,10879,4985,789,6950,2048,0
158,7623,11021,5051,799,7044,2051,0
159,7690,11168,5108,808,7136,2056,0
160,7751,11349,5159,819,7231,2060,0
161,7802,11575,5259,825,7296,2068,0
162,7869,11749,5312,831,7353,2071,0
163,7903,11953,5343,837,7406,2074,0
164,7941,12138,5374,843,7469,2078,0
165,7975,12350,5435,844,7512,2080,0
166,8019,12526,5462,845,7549,2081,0
167,8059,12665,5482,846,7585,2082,0
168,8088,12847,5500,847,7619,2083,0
169,8137,13043,5532,847,7626,2088,0
170,8164,13201,5549,847,7626,2088,0
171,8196,13353,5559,847,7626,2088,0
172,8218,13473,5564,847,7626,2088,0
173,8241,13622,5571,847,7626,2088,0
174,8267,13740,5574,847,7626,2088,0
175,8298,13863,5578,847,7626,2088,0
176,8318,13992,5580,847,7626,2088,0
177,8344,14080,5580,847,7626,2088,0
178,8360,14165,5580,847,7626,2088,0
179,8383,14259,5580,847,7626,2088,0
180,8404,14335,5580,847,7626,2088,0
181,8425,14412,5580,847,7626,2088,0
182,8442,14472,5580,847,7626,2088,0
183,8461,14519,5580,847,7626,2088,0
184,8470,14570,5580,847,7626,2088,0
185,8482,14614,5580,847,7626,2088,0
186,8492,14658,5580,847,7626,2088,0
187,8498,14695,5580,847,7626,2088,0
188,8508,14717,5580,847,7626,2088,0
189,8518,14743,5580,847,7626,2088,0
190,8523,14777,5580,847,7626,2088,0
191,8533,14804,5580,847,7626,2088,0
192,8544,14824,5580,847,7626,2088,0
193,8550,14842,5580,847,7626,2088,0
194,8560,14861,5580,847,7626,2088,0
195,8571,14887,5580,847,7626,2088,0
196,8578,14910,5580,847,7626,2088,0
197,8585,14930,5580,847,7626,2088,0
198,8588,14957,5580,847,7626,2088,0
199,8596,14986,5580,847,7626,2088,0
200,8604,15018,5580,847,7626,2088,0
201,8611,15064,5580,847,7626,2088,0
202,8624,15097,5580,847,7626,2088,0
203,8627,15158,5580,847,7626,2088,0
204,8635,15232,5580,847,7626,2088,0
205,8641,15309,5580,847,7626,2088,0
206,8646,15376,5580,847,7626,2088,0
207,8649,15480,5580,847,7626,2088,0
208,8650,15589,5580,847,7626,2088,0
209,8655,15698,5580,847,7626,2088,0
210,8659,15825,5580,847,7626,2088,0
211,8661,15985,5580,847,7626,2088,0
212,8666,16130,5580,847,7626,2088,0
213,8671,16276,5580,847,7626,2088,0
214,8675,16457,5580,847,7626,2088,0
215,8679,16603,5580,847,7626,2088,0
216,8681,16753,5580,847,7626,2088,0
217,8683,16907,5580,847,7626,2088,0
218,8685,17069,5580,847,7626,2088,0
219,8688,17235,5580,847,7626,2088,0
220,8689,17383,5580,847,7626,2088,0
221,8692,17547,5595,850,7647,2090,0
222,8700,17683,5613,853,7680,2092,0
223,8705,17845,5631,856,7711,2094,0
224,8711,17977,5646,859,7743,2096,0
225,8719,18109,5689,866,7804,2099,0
226,8735,18236,5737,873,7864,2102,0
227,8750,18337,5776,880,7926,2105,0
228,8771,18439,5824,887,7994,2108,0
229,8793,18525,5888,899,8070,2113,0
230,8821,18611,5952,911,8170,2118,0
231,8841,18696,6023,923,8247,2123,0
232,8860,18765,6080,935,8334,2128,0
233,8892,18817,6166,947,8451,2134,0
234,8927,18852,6257,961,8571,2140,0
235,8954,18904,6340,974,8692,2146,0
236,8983,18949,6431,987,8825,2152,0
237,9004,18986,6523,999,8954,2158,0
238,9031,19023,6597,1013,9065,2164,0
239,9051,19059,6681,1026,9187,2169,0
240,9075,19083,6765,1039,9308,2176,0
241,9097,19113,6847,1051,9436,2181,0
242,9115,19138,6915,1065,9555,2186,0
243,9142,19156,6986,1078,9682,2191,0
244,9163,19176,7052,1091,9801,2196,0
245,9176,19195,7124,1104,9922,2201,0
246,9200,19217,7177,1117,10048,2206,0
247,9217,19236,7242,1130,10176,2211,0
248,9237,19266,7308,1143,10294,2216,0
249,9265,19290,7355,1156,10420,2221,0
250,9285,19309,7409,1169,10534,2226,0
251,9303,19342,7451,1182,10663,2231,0
252,9326,19371,7491,1195,10793,2236,0
253,9345,19548,7611,1205,10885,2240,0
254,9366,19592,7698,1215,10979,2243,0
255,9378,19647,7745,1225,11073,2246,0
256,9391,19704,7786,1235,11160,2249,0
257,9409,19948,7875,1241,11235,2252,0
258,9422,20015,7970,1247,11290,2254,0
259,9435,20098,7998,1253,11349,2256,0
260,9450,20169,8029,1259,11408,2258,0
261,9462,20401,8068,1260,11447,2262,0
262,9473,20516,8131,1261,11483,2262,0
263,9481,20614,8159,1262,11522,2262,0
264,9501,20725,8184,1263,11556,2262,0
265,9518,21011,8215,1263,11562,2266,0
266,9540,21148,8254,1263,11562,2266,0
267,9556,21276,8281,1263,11562,2266,0
268,9571,21415,8289,1263,11562,2266,0
269,9594,21535,8304,1263,11562,2266,0
270,9617,21669,8318,1263,11562,2266,0
271,9628,21804,8334,1263,11562,2266,0
272,9644,21957,8348,1263,11562,2266,0
273,9667,22105,8361,1263,11562,2266,0
274,9689,22236,8367,1263,11562,2266,0
275,9713,22359,8373,1263,11562,2266,0
276,9725,22492,8384,1263,11562,2266,0
277,9746,22609,8390,1263,11562,2266,0
278,9762,22737,8395,1263,11562,2266,0
279,9780,22857,8402,1263,11562,2266,0
280,9799,22969,8406,1263,11562,2266,0
281,9815,23094,8409,1263,11562,2266,0
282,9827,23204,8414,1263,11562,2266,0
283,9840,23293,8420,1263,11562,2266,0
284,9855,23383,8427,1263,11562,2266,0
285,9870,23452,8435,1263,11562,2266,0
286,9890,23510,8438,1263,11562,2266,0
287,9900,23574,8440,1263,11562,2266,0
288,9914,23640,8449,1263,11562,2266,0
289,9929,23699,8454,1263,11562,2266,0
290,9929,23699,8459,1263,11562,2266,0
291,9929,23699,8460,1263,11562,2266,0
292,9929,23699,8460,1263,11562,2266,0
293,9929,23699,8460,1263,11562,2266,0
294,9929,23699,8460,1263,11562,2266,0
295,9929,23699,8460,1263,11562,2266,0
296,9929,23699,8460,1263,11562,2266,0
297,9929,23699,8460,1263,11562,2266,0
298,9929,23699,8460,1263,11562,2266,0
299,9929,23699,8460,1263,11562,2266,0
300,9929,23699,8460,1263,11562,2266,0
301,9929,23699,8460,1263,11562,2266,0
302,9929,23699,8460,1263,11562,2266,0
303,9929,23699,8460,1263,11562,2266,0
304,9929,23699,8460,1263,11562,2266,0
305,9929,23699,8460,1263,11562,2266,0
306,9929,23699,8460,1263,11562,2266,0
307,9929,23699,8460,1263,11562,2266,0
308,9929,23699,8460,1263,11562,2266,0
309,9929,23699,8460,1263,11562,2266,0
310,9929,23699,8460,1263,11562,2266,0
311,9929,23699,8460,1263,11562,2266,0
312,9929,23699,8460,1263,11562,2266,0
313,9929,23699,8460,1263,11562,2266,0
314,9929,23699,8460,1263,11562,2266,0
315,9929,23699,8460,1263,11562,2266,0
316,9929,23699,8460,1263,11562,2266,0
317,9929,23699,8475,1263,11589,2268,0
318,9929,23699,8493,1263,11617,2270,0
319,9929,23699,8510,1263,11648,2272,0
320,9929,23699,8522,1263,11676,2274,0
321,9929,23699,8560,1263,11734,2277,0
322,9929,23699,8602,1263,11804,2280,0
323,9929,23699,8643,1263,11865,2283,0
324,9929,23699,8675,1263,11931,2286,0
325,9930,23699,8719,1263,12007,2291,0
326,9931,23699,8772,1263,12095,2296,0
327,9932,23699,8818,1263,12179,2300,0
328,9933,23699,8854,1263,12271,2306,0
329,9933,23699,8903,1263,12385,2311,0
330,9935,23699,8957,1263,12500,2316,0
331,9936,23699,9000,1263,12630,2321,0
332,9937,23699,9032,1263,12756,2325,0
333,9937,23699,9062,1263,12878,2330,0
334,9939,23699,9088,1263,12998,2334,0
335,9940,23699,9109,1263,13112,2338,0
336,9941,23699,9127,1263,13242,2342,0
337,9942,23699,9140,1263,13370,2346,0
338,9942,23699,9148,1263,13489,2350,0
339,9942,23699,9160,1263,13602,2354,0
340,9942,23699,9171,1263,13731,2358,0
341,9942,23699,9175,1263,13860,2362,0
342,9942,23699,9181,1263,13978,2366,0
343,9943,23699,9182,1263,14090,2370,0
344,9943,23699,9184,1263,14217,2374,0
345,9943,23699,9184,1263,14334,2378,0
346,9943,23699,9184,1263,14467,2382,0
347,9943,23699,9184,1263,14589,2386,0
348,9943,23699,9184,1263,14713,2390,0
349,9943,23699,9185,1263,14823,2399,0
350,9943,23699,9185,1263,14909,2401,0
351,9943,23699,9185,1263,15002,2403,0
352,9943,23699,9185,1263,15086,2405,0
353,9943,23699,9185,1263,15154,2412,0
354,9943,23699,9185,1263,15219,2414,0
355,9943,23699,9185,1263,15273,2416,0
356,9943,23699,9185,1263,15339,2418,0
357,9943,23699,9185,1263,15385,2427,0
358,9943,23699,9185,1263,15420,2427,0
359,9943,23699,9185,1263,15453,2427,0
360,9943,23699,9185,1263,15487,2427,0
361,9943,23699,9185,1263,15498,2427,0
362,9943,23699,9185,1263,15498,2427,0
363,9943,23699,9185,1263,15498,2427,0
364,9943,23699,9185,1263,15498,2427,0
365,9943,23699,9185,1263,15498,2427,0
366,9943,23699,9185,1263,15498,2427,0
367,9943,23699,9185,1263,15498,2427,0
368,9943,23699,9185,1263,15498,2427,0
369,9943,23699,9185,1263,15498,2427,0
370,9943,23699,9185,1263,15498,2427,0
371,9943,23699,9185,1263,15498,2427,0
372,9943,23699,9185,1263,15498,2427,0
373,9943,23699,9185,1263,15498,2427,0
374,9943,23699,9185,1263,15498,2427,0
375,9943,23699,9185,1263,15498,2427,0
376,9943,23699,9185,1263,15498,2427,0
377,9943,23699,9185,1263,15498,2427,0
378,9943,23699,9185,1263,15498,2427,0
379,9943,23699,9185,1263,15498,2427,0
380,9943,23699,9185,1263,15498,2427,0
381,9943,23699,9185,1263,15498,2427,0
382,9943,23699,9185,1263,15498,2427,0
383,9943,23699,9185,1263,15498,2427,0
384,9943,23699,9185,1263,15498,2427,0
385,9943,23699,9185,1263,15588,2432,0
386,9943,23699,9185,1263,15712,2437,0
387,9943,23699,9185,1263,15837,2442,0
388,9943,23699,9185,1263,15961,2446,0
389,9943,23699,9185,1263,16090,2452,0
390,9943,23699,9185,1263,16208,2456,0
391,9943,23699,9185,1263,16336,2462,0
392,9943,23699,9185,1263,16452,2466,0
393,9943,23699,9185,1263,16580,2471,0
394,9943,23699,9185,1263,16696,2475,0
395,9943,23699,9185,1263,16821,2479,0
396,9943,23699,9185,1263,16943,2483,0
397,9943,23699,9185,1263,17070,2487,0
398,9943,23700,9185,1263,17190,2491,0
399,9943,23703,9186,1263,17309,2495,0
400,9943,23707,9189,1264,17435,2499,0
401,9944,23713,9191,1264,17548,2503,0
402,9945,23721,9195,1264,17668,2507,0
403,9948,23726,9198,1266,17802,2511,0
404,9949,23731,9203,1266,17926,2515,0
405,9950,23738,9206,1266,18043,2519,0
406,9950,23744,9210,1267,18172,2523,0
407,9952,23755,9212,1267,18286,2527,0
408,9952,23768,9216,1268,18407,2531,0
409,9953,23785,9222,1271,18538,2535,0
410,9956,23803,9230,1272,18663,2539,0
411,9957,23826,9238,1274,18782,2543,0
412,9959,23850,9253,1276,18899,2547,0
413,9961,23879,9263,1277,19045,2553,0
414,9963,23917,9275,1282,19195,2559,0
415,9968,23952,9296,1285,19341,2565,0
416,9970,23986,9317,1287,19489,2571,0
417,9972,24021,9338,1292,19662,2577,0
418,9978,24059,9359,1294,19828,2583,0
419,9979,24091,9381,1297,20005,2589,0
420,9982,24127,9398,1299,20195,2595,0
421,9984,24165,9420,1304,20378,2603,0
422,9988,24212,9443,1310,20568,2611,0
423,9995,24259,9472,1317,20757,2619,0
424,10002,24310,9495,1330,20966,2627,0
425,10012,24359,9521,1347,21166,2635,0
426,10029,24429,9548,1370,21403,2643,0
427,10046,24504,9581,1392,21637,2651,0
428,10065,24563,9626,1417,21861,2658,0
429,10082,24621,9661,1444,22076,2667,0
430,10104,24692,9690,1468,22291,2675,0
431,10122,24745,9728,1495,22488,2683,0
432,10146,24809,9753,1519,22709,2691,0
433,10169,24887,9791,1545,22940,2699,0
434,10190,24968,9835,1571,23136,2707,0
435,10213,25036,9889,1597,23348,2715,0
436,10234,25134,9927,1622,23560,2723,0
437,10255,25212,9985,1646,23775,2731,0
438,10273,25283,10039,1680,23970,2739,0
439,10303,25359,10077,1708,24159,2747,0
440,10330,25441,10118,1732,24354,2755,0
441,10352,25525,10159,1761,24520,2763,0
442,10377,25603,10206,1788,24685,2771,0
443,10399,25689,10255,1812,24836,2779,0
444,10418,25788,10302,1842,24990,2787,0
445,10448,25948,10352,1864,25173,2793,0
446,10467,26036,10435,1893,25375,2798,0
447,10494,26102,10489,1923,25582,2805,0
448,10523,26164,10522,1951,25812,2811,0
449,10549,26333,10581,1968,26093,2817,0
450,10565,26405,10664,2001,26408,2823,0
451,10597,26457,10707,2033,26700,2829,0
452,10626,26514,10742,2054,26991,2834,0
453,10647,26668,10790,2067,27309,2839,0
454,10659,26739,10865,2083,27578,2843,0
455,10679,26806,10910,2100,27861,2847,0
456,10696,26847,10946,2114,28126,2851,0
457,10710,26992,10988,2127,28382,2855,0
458,10726,27051,11071,2148,28601,2859,0
459,10749,27103,11113,2166,28769,2863,0
460,10773,27145,11140,2181,28941,2867,0
461,10792,27200,11169,2195,29094,2871,0
462,10810,27256,11209,2209,29221,2875,0
463,10838,27306,11247,2224,29338,2879,0
464,10863,27346,11285,2238,29469,2883,0
465,10886,27388,11318,2250,29573,2887,0
466,10910,27436,11353,2263,29682,2891,0
467,10942,27484,11378,2276,29795,2895,0
468,10975,27524,11412,2288,29923,2899,0
469,11001,27565,11446,2300,30039,2903,0
470,11024,27605,11470,2310,30156,2907,0
471,11047,27645,11503,2320,30277,2911,0
472,11067,27681,11535,2330,30404,2915,0
473,11096,27728,11565,2342,30516,2918,0
474,11127,27769,11597,2353,30623,2922,0
475,11155,27807,11635,2364,30746,2927,0
476,11186,27844,11661,2376,30872,2931,0
477,11215,27907,11688,2388,30988,2935,0
478,11244,27952,11723,2399,31113,2939,0
479,11271,27999,11765,2411,31231,2943,0
480,11304,28037,11803,2421,31342,2947,0
481,11333,28079,11843,2423,31418,2947,0
482,11353,28118,11868,2424,31472,2947,0
483,11371,28171,11893,2424,31507,2947,0
484,11398,28222,11928,2425,31518,2947,0
485,11419,28270,11962,2425,31523,2947,0
486,11433,28333,11994,2426,31526,2947,0
487,11457,28387,12032,2426,31528,2947,0
488,11477,28458,12063,2426,31532,2947,0
489,11498,28509,12098,2426,31535,2947,0
490,11510,28551,12145,2426,31537,2947,0
491,11530,28612,12179,2426,31538,2947,0
492,11556,28675,12207,2427,31538,2947,0
493,11578,28746,12250,2427,31539,2947,0
494,11589,28805,12275,2427,31539,2947,0
495,11604,28875,12308,2427,31539,2947,0
496,11615,28947,12343,2428,31539,2947,0
497,11641,29011,12374,2428,31539,2947,0
498,11652,29071,12404,2428,31539,2947,0
499,11669,29159,12438,2428,31539,2947,0
500,11690,29230,12464,2428,31539,2947,0
501,11711,29308,12500,2428,31539,2947,0
502,11727,29388,12523,2428,31539,2947,0
503,11745,29472,12548,2429,31539,2947,0
504,11760,29553,12579,2429,31539,2947,0
505,11782,29630,12611,2430,31539,2947,0
506,11795,29710,12633,2430,31539,2947,0
507,11809,29796,12664,2432,31539,2947,0
508,11828,29869,12691,2432,31539,2947,0
509,11847,29947,12721,2434,31544,2949,0
510,11868,30011,12754,2434,31557,2951,0
511,11881,30076,12779,2434,31581,2953,0
512,11898,30140,12803,2434,31601,2955,0
513,11916,30187,12824,2438,31623,2957,0
514,11937,30227,12856,2443,31657,2959,0
515,11952,30281,12874,2447,31699,2961,0
516,11970,30321,12902,2451,31738,2963,0
517,11984,30367,12923,2460,31770,2967,0
518,12003,30406,12947,2469,31810,2971,0
519,12025,30440,12965,2478,31854,2975,0
520,12047,30470,12982,2488,31907,2979,0
521,12060,30508,13004,2498,31948,2982,0
522,12078,30536,13017,2508,31991,2987,0
523,12092,30573,13038,2518,32039,2991,0
524,12109,30605,13054,2528,32097,2995,0
525,12128,30641,13073,2538,32125,2998,0
526,12139,30666,13095,2548,32147,3002,0
527,12161,30701,13111,2557,32169,3005,0
528,12170,30742,13131,2568,32189,3008,0
529,12186,30780,13147,2578,32206,3011,0
530,12200,30819,13162,2588,32221,3014,0
531,12211,30859,13179,2598,32233,3017,0
532,12229,30900,13196,2608,32245,3020,0
533,12241,30935,13208,2617,32263,3023,0
534,12252,30972,13229,2628,32277,3026,0
535,12267,31005,13244,2638,32288,3029,0
536,12280,31039,13257,2647,32303,3032,0
537,12293,31074,13273,2658,32316,3035,0
538,12303,31100,13287,2668,32330,3038,0
539,12317,31139,13303,2677,32343,3041,0
540,12332,31190,13319,2688,32353,3044,0
541,12348,31331,13420,2699,32408,3049,0
542,12366,31373,13482,2709,32466,3050,0
543,12386,31405,13499,2721,32529,3051,0
544,12405,31455,13515,2732,32597,3052,0
545,12421,31620,13608,2739,32699,3056,0
546,12434,31671,13678,2747,32818,3057,0
547,12459,31735,13693,2755,32943,3058,0
548,12476,31795,13713,2762,33078,3059,0
549,12494,31930,13799,2767,33245,3067,0
550,12510,32006,13857,2770,33420,3067,0
551,12520,32071,13875,2774,33593,3067,0
552,12534,32130,13893,2777,33764,3067,0
553,12547,32288,13972,2782,33968,3072,0
554,12562,32353,14023,2786,34172,3072,0
555,12581,32415,14039,2791,34382,3072,0
556,12593,32480,14052,2791,34583,3072,0
557,12609,32536,14073,2796,34783,3072,0
558,12625,32595,14093,2801,34960,3072,0
559,12640,32677,14104,2803,35137,3072,0
560,12657,32738,14121,2807,35309,3072,0
561,12674,32801,14130,2807,35466,3072,0
562,12695,32864,14148,2809,35602,3072,0
563,12706,32924,14164,2812,35753,3072,0
564,12719,32978,14174,2813,35904,3072,0
565,12732,33017,14188,2815,36040,3072,0
566,12746,33082,14202,2816,36174,3072,0
567,12757,33121,14219,2817,36292,3072,0
568,12765,33161,14233,2819,36394,3072,0
569,12776,33202,14250,2823,36476,3072,0
570,12791,33248,14277,2826,36541,3072,0
571,12803,33288,14294,2830,36603,3072,0
572,12818,33323,14317,2830,36651,3072,0
573,12830,33367,14329,2832,36694,3072,0
574,12845,33395,14342,2835,36734,3072,0
575,12856,33428,14360,2838,36766,3072,0
576,12863,33457,14377,2840,36784,3072,0
577,12871,33482,14392,2842,36797,3072,0
578,12887,33516,14412,2844,36809,3072,0
579,12898,33542,14431,2846,36820,3072,0
580,12908,33575,14453,2848,36829,3072,0
581,12921,33596,14472,2853,36838,3072,0
582,12933,33627,14483,2855,36842,3072,0
583,12939,33646,14503,2856,36842,3072,0
584,12948,33668,14526,2857,36842,3072,0
585,12955,33696,14544,2861,36842,3072,0
586,12970,33726,14561,2862,36842,3072,0
587,12981,33753,14580,2863,36842,3072,0
588,12993,33784,14595,2863,36842,3072,0
589,12999,33818,14610,2864,36842,3072,0
590,13011,33860,14631,2864,36842,3072,0
591,13019,33896,14649,2864,36842,3072,0
592,13030,33946,14666,2864,36842,3072,0
593,13043,33978,14682,2865,36842,3072,0
594,13054,34027,14693,2866,36842,3072,0
595,13063,34065,14715,2866,36842,3072,0
596,13072,34107,14736,2868,36842,3072,0
597,13079,34178,14755,2868,36842,3072,0
598,13086,34225,14779,2869,36842,3072,0
599,13094,34290,14797,2869,36842,3072,0
600,13104,34345,14818,2869,36842,3072,0
601,13117,34420,14833,2870,36842,3072,0
602,13125,34489,14847,2872,36842,3072,0
603,13133,34550,14863,2873,36842,3072,0
604,13137,34609,14883,2873,36842,3072,0
605,13140,34669,14899,2875,36849,3074,0
606,13142,34731,14911,2877,36857,3076,0
607,13147,34788,14934,2877,36869,3078,0
608,13152,34834,14946,2877,36877,3080,0
609,13153,34878,14964,2882,36894,3082,0
610,13156,34924,14971,2886,36914,3084,0
611,13166,34968,14983,2890,36941,3086,0
612,13176,35018,14995,2894,36970,3088,0
613,13180,35047,15006,2904,36992,3091,0
614,13194,35073,15018,2912,37017,3094,0
615,13203,35111,15032,2922,37050,3097,0
616,13218,35157,15044,2932,37081,3100,0
617,13222,35186,15054,2939,37105,3103,0
618,13230,35207,15063,2949,37131,3106,0
619,13238,35228,15071,2961,37157,3108,0
620,13250,35247,15080,2973,37184,3111,0
621,13263,35264,15091,2981,37194,3115,0
622,13273,35288,15102,2991,37202,3117,0
623,13286,35308,15109,3000,37208,3121,0
624,13299,35321,15117,3010,37218,3123,0
625,13310,35350,15127,3017,37225,3126,0
626,13319,35366,15134,3026,37232,3128,0
627,13331,35385,15143,3034,37237,3130,0
628,13339,35399,15152,3042,37241,3132,0
629,13345,35419,15158,3050,37246,3134,0
630,13354,35448,15162,3055,37250,3136,0
631,13359,35463,15169,3064,37257,3138,0
632,13368,35482,15177,3074,37262,3140,0
633,13375,35515,15180,3080,37267,3142,0
634,13388,35532,15183,3085,37271,3144,0
635,13395,35546,15187,3088,37276,3146,0
636,13396,35560,15190,3092,37280,3148,0
637,13399,35704,15282,3127,37354,3161,0
638,13433,35742,15363,3148,37399,3162,0
639,13453,35768,15370,3165,37434,3163,0
640,13473,35789,15382,3172,37470,3164,0
641,13482,35963,15463,3184,37525,3165,0
642,13499,35989,15531,3200,37581,3166,0
643,13522,36014,15546,3210,37646,3167,0
644,13540,36046,15558,3219,37722,3168,0
645,13553,36203,15615,3227,37816,3168,0
646,13563,36240,15667,3233,37914,3168,0
647,13571,36264,15685,3234,38017,3168,0
648,13579,36300,15697,3236,38123,3168,0
649,13585,36469,15755,3238,38251,3168,0
650,13592,36521,15803,3241,38382,3168,0
651,13600,36555,15812,3242,38519,3168,0
652,13606,36593,15825,3244,38664,3168,0
653,13610,36635,15839,3248,38813,3168,0
654,13616,36667,15846,3250,38956,3168,0
