,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State,Public Adminstration,Education,Social Services,Professional Activities,Scientific Activities,Artistic Activities,Financial Activities,Other,Information and Communication
0,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
1,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
2,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
3,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
4,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
5,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
6,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
7,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
8,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
9,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
10,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
11,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
12,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
13,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
14,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
15,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
16,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
17,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
18,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
19,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
20,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
21,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
22,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
23,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
24,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
25,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
26,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
27,57.3006993006993,56.99721448467967,58.355555555555554,62.4,59.422764227642276,56.74193548387097,69.5,52.6,56.642857142857146,52.0,61.76470588235294,59.77777777777778,63.333333333333336,60.949367088607595,53.22727272727273,36.666666666666664
