,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
654,15277,36480,15535,3940,38452,3161,0
655,15289,36522,15542,3946,38547,3161,0
656,15304,36564,15559,3953,38648,3161,0
657,15319,36605,15568,3962,38747,3161,0
658,15337,36650,15577,3965,38849,3161,0
659,15347,36679,15590,3972,38949,3161,0
660,15361,36718,15597,3976,39048,3161,0
661,15373,36753,15607,3984,39153,3161,0
662,15392,36785,15617,3990,39260,3161,0
663,15408,36817,15633,3995,39360,3161,0
664,15417,36852,15647,4000,39460,3161,0
665,15425,36882,15652,4008,39560,3161,0
666,15434,36914,15666,4012,39656,3161,0
667,15453,36944,15672,4016,39755,3161,0
668,15470,36973,15685,4018,39860,3161,0
669,15483,37006,15695,4028,39958,3161,0
670,15496,37027,15703,4031,40051,3161,0
671,15507,37053,15718,4043,40147,3161,0
