,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State,Public Adminstration,Education,Social Services,Professional Activities,Scientific Activities,Artistic Activities,Financial Activities,Other,Information and Communication
0,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
1,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
2,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
3,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
4,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
5,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
6,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
7,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
8,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
9,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
10,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
11,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
12,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
13,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
14,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
15,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
16,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
17,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
18,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
19,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
20,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
21,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
22,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
23,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
24,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
25,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
26,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
27,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
28,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.97560975609756,55.193548387096776,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
29,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.75609756097561,54.95161290322581,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
30,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.73170731707317,54.935483870967744,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
31,57.14685314685315,58.61559888579387,55.21111111111111,63.2,52.6910569105691,54.903225806451616,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
32,57.14685314685315,58.61559888579387,55.2,63.2,52.65853658536585,54.88709677419355,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
33,57.14685314685315,58.61559888579387,55.144444444444446,63.2,52.32520325203252,54.66129032258065,63.5,64.26666666666667,54.45238095238095,51.76923076923077,52.76470588235294,59.77777777777778,52.44444444444444,58.607594936708864,55.59090909090909,44.333333333333336
