,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State
82,4290,5001,2686,5,3690,1860,0
83,4290,5001,2691,5,3690,1860,0
84,4290,5001,2695,9,3690,1860,0
85,4290,5001,2697,11,3690,1860,0
86,4290,5001,2697,18,3690,1860,0
87,4290,5002,2700,22,3690,1860,0
88,4290,5006,2700,29,3690,1860,0
89,4290,5008,2700,35,3690,1860,0
90,4290,5011,2700,43,3690,1860,0
91,4290,5014,2700,52,3690,1860,0
92,4290,5022,2700,59,3690,1860,0
93,4290,5036,2700,71,3690,1860,0
94,4290,5061,2700,85,3690,1860,0
95,4290,5096,2700,97,3690,1860,0
96,4290,5146,2700,112,3690,1860,0
97,4290,5202,2700,132,3690,1860,0
98,4290,5266,2700,148,3690,1860,0
99,4290,5350,2700,161,3690,1860,0
100,4290,5448,2700,187,3690,1860,0
101,4290,5572,2700,216,3690,1860,0
102,4290,5693,2700,240,3690,1860,0
103,4290,5855,2700,265,3690,1860,0
104,4290,6017,2700,282,3690,1860,0
105,4290,6179,2700,310,3690,1860,0
106,4290,6358,2700,328,3690,1860,0
107,4290,6558,2700,349,3690,1860,0
108,4290,6760,2700,370,3690,1860,0
109,4290,6973,2700,388,3690,1860,0
110,4290,7177,2700,396,3690,1860,0
111,4290,7370,2700,406,3690,1860,0
112,4290,7582,2700,414,3690,1860,0
113,4290,7772,2700,422,3690,1860,0
114,4290,7954,2700,425,3690,1860,0
115,4290,8147,2700,428,3690,1860,0
116,4290,8336,2700,430,3690,1860,0
117,4290,8489,2700,431,3690,1860,0
118,4290,8640,2700,435,3690,1860,0
119,4290,8779,2700,440,3690,1860,0
120,4290,8912,2700,440,3690,1860,0
121,4290,9022,2700,440,3690,1860,0
122,4290,9127,2700,443,3690,1860,0
123,4290,9223,2700,443,3690,1860,0
124,4290,9327,2700,443,3690,1860,0
125,4319,9420,2720,446,3716,1860,0
126,4365,9474,2739,449,3751,1860,0
127,4398,9532,2759,454,3782,1860,0
128,4429,9579,2778,455,3815,1860,0
129,4481,9626,2821,459,3876,1862,0
130,4547,9668,2864,463,3939,1864,0
131,4609,9705,2907,470,4012,1866,0
132,4675,9733,2945,475,4073,1868,0
133,4764,9771,3010,480,4160,1874,0
134,4868,9806,3074,485,4257,1879,0
135,4972,9826,3133,490,4347,1884,0
136,5078,9838,3194,495,4430,1889,0
137,5195,9855,3284,503,4547,1896,0
138,5331,9869,3375,513,4663,1902,0
139,5482,9873,3457,527,4786,1910,0
140,5606,9883,3554,538,4911,1917,0
141,5749,9888,3646,548,5037,1924,0
142,5873,9897,3730,564,5165,1931,0
143,6004,9908,3817,579,5277,1938,0
144,6141,9923,3906,592,5400,1945,0
145,6249,9942,3996,606,5524,1952,0
146,6380,9975,4088,621,5648,1958,0
147,6497,10014,4164,631,5772,1966,0
148,6635,10044,4249,643,5900,1972,0
149,6740,10083,4332,654,6011,1979,0
150,6864,10138,4420,665,6138,1985,0
151,6974,10200,4492,676,6249,1991,0
152,7074,10277,4575,686,6385,1997,0
153,7183,10357,4638,698,6510,2003,0
154,7279,10453,4718,708,6633,2009,0
155,7364,10571,4792,720,6748,2015,0
156,7444,10689,4840,731,6881,2021,0
157,7523,10873,4959,739,6974,2031,0
158,7601,11017,5036,747,7070,2036,0
159,7665,11156,5084,755,7157,2043,0
160,7711,11310,5142,763,7244,2049,0
161,7772,11531,5241,766,7317,2055,0
162,7833,11666,5294,769,7371,2059,0
163,7877,11832,5328,772,7429,2063,0
164,7921,12021,5365,775,7486,2067,0
165,7964,12252,5434,778,7524,2073,0
166,8015,12422,5469,781,7552,2075,0
167,8053,12603,5493,784,7591,2077,0
168,8077,12779,5517,787,7621,2079,0
169,8112,12957,5544,787,7626,2083,0
170,8135,13113,5558,787,7626,2083,0
171,8156,13250,5568,787,7626,2083,0
172,8174,13392,5574,787,7626,2083,0
173,8198,13529,5578,787,7626,2083,0
174,8221,13683,5580,787,7626,2083,0
175,8248,13796,5580,787,7626,2083,0
176,8272,13908,5580,787,7626,2083,0
177,8294,14004,5580,787,7626,2083,0
178,8313,14093,5580,787,7626,2083,0
179,8334,14185,5580,787,7626,2083,0
180,8357,14272,5580,787,7626,2083,0
181,8371,14371,5580,787,7626,2083,0
182,8383,14440,5580,787,7626,2083,0
183,8398,14502,5580,787,7626,2083,0
184,8408,14551,5580,787,7626,2083,0
185,8413,14605,5580,787,7626,2083,0
186,8423,14654,5580,787,7626,2083,0
187,8429,14679,5580,787,7626,2083,0
188,8436,14714,5580,787,7626,2083,0
189,8442,14744,5580,787,7626,2083,0
190,8455,14784,5580,787,7626,2083,0
191,8460,14814,5580,787,7626,2083,0
192,8470,14831,5580,787,7626,2083,0
193,8478,14846,5580,787,7626,2083,0
194,8482,14862,5580,787,7626,2083,0
195,8487,14892,5580,787,7626,2083,0
196,8496,14911,5580,787,7626,2083,0
197,8504,14936,5580,787,7626,2083,0
198,8509,14958,5580,787,7626,2083,0
199,8523,14995,5580,787,7626,2083,0
200,8532,15041,5580,787,7626,2083,0
201,8537,15085,5580,787,7626,2083,0
202,8544,15133,5580,787,7626,2083,0
203,8553,15186,5580,787,7626,2083,0
204,8554,15256,5580,787,7626,2083,0
205,8558,15331,5580,787,7626,2083,0
206,8563,15396,5580,787,7626,2083,0
207,8567,15471,5580,787,7626,2083,0
208,8573,15565,5580,787,7626,2083,0
209,8575,15662,5580,787,7626,2083,0
210,8582,15783,5580,787,7626,2083,0
211,8584,15909,5580,787,7626,2083,0
212,8589,16047,5580,787,7626,2083,0
213,8592,16165,5580,787,7626,2083,0
214,8597,16308,5580,787,7626,2083,0
215,8598,16460,5580,787,7626,2083,0
216,8599,16619,5580,787,7626,2083,0
217,8601,16773,5580,787,7626,2083,0
218,8603,16945,5580,787,7626,2083,0
219,8604,17127,5580,787,7626,2083,0
220,8607,17303,5580,787,7626,2083,0
221,8613,17435,5597,790,7656,2083,0
222,8618,17616,5619,793,7689,2083,0
223,8625,17754,5639,796,7721,2083,0
224,8629,17889,5659,799,7752,2083,0
225,8632,18027,5702,807,7810,2085,0
226,8647,18157,5744,815,7875,2087,0
227,8657,18270,5786,823,7943,2089,0
228,8673,18375,5827,831,8008,2091,0
229,8688,18481,5888,839,8087,2095,0
230,8707,18555,5949,847,8185,2099,0
231,8726,18645,6012,855,8270,2103,0
232,8744,18713,6070,863,8366,2107,0
233,8766,18774,6155,874,8486,2113,0
234,8793,18829,6238,885,8605,2119,0
235,8819,18884,6336,896,8726,2125,0
236,8841,18929,6416,907,8859,2130,0
237,8858,18969,6503,917,8980,2137,0
238,8878,19007,6586,929,9105,2143,0
239,8897,19046,6668,940,9215,2148,0
240,8919,19077,6758,951,9350,2154,0
241,8940,19099,6835,961,9466,2158,0
242,8962,19123,6911,973,9585,2164,0
243,8982,19147,6981,984,9715,2169,0
244,8999,19169,7050,995,9834,2174,0
245,9014,19191,7122,1006,9952,2179,0
246,9032,19219,7192,1017,10080,2184,0
247,9054,19234,7252,1028,10213,2189,0
248,9072,19258,7306,1039,10327,2194,0
249,9092,19286,7360,1050,10452,2199,0
250,9108,19310,7399,1061,10575,2204,0
251,9125,19326,7442,1072,10700,2209,0
252,9140,19360,7479,1083,10824,2214,0
253,9153,19554,7585,1091,10912,2223,0
254,9163,19598,7690,1099,11005,2228,0
255,9174,19640,7730,1107,11096,2233,0
256,9184,19688,7770,1115,11192,2238,0
257,9198,19893,7856,1118,11254,2245,0
258,9211,19952,7949,1121,11316,2248,0
259,9221,20017,7985,1124,11368,2251,0
260,9229,20091,8015,1127,11428,2254,0
261,9239,20352,8067,1130,11457,2261,0
262,9254,20453,8130,1133,11493,2262,0
263,9263,20547,8162,1136,11523,2263,0
264,9279,20664,8191,1139,11559,2264,0
265,9293,20955,8217,1139,11562,2275,0
266,9304,21044,8248,1139,11562,2275,0
267,9320,21185,8271,1139,11562,2275,0
268,9344,21326,8293,1139,11562,2275,0
269,9361,21451,8306,1139,11562,2275,0
270,9376,21579,8319,1139,11562,2275,0
271,9396,21706,8332,1139,11562,2275,0
272,9408,21853,8338,1139,11562,2275,0
273,9425,21989,8347,1139,11562,2275,0
274,9440,22127,8356,1139,11562,2275,0
275,9459,22253,8368,1139,11562,2275,0
276,9477,22373,8378,1139,11562,2275,0
277,9495,22526,8386,1139,11562,2275,0
278,9502,22655,8391,1139,11562,2275,0
279,9517,22786,8396,1139,11562,2275,0
280,9528,22904,8403,1139,11562,2275,0
281,9541,23000,8408,1139,11562,2275,0
282,9553,23103,8413,1139,11562,2275,0
283,9565,23214,8418,1139,11562,2275,0
284,9576,23313,8422,1139,11562,2275,0
285,9595,23400,8426,1139,11562,2275,0
286,9603,23478,8430,1139,11562,2275,0
287,9615,23558,8435,1139,11562,2275,0
288,9626,23617,8439,1139,11562,2275,0
289,9639,23690,8443,1139,11562,2275,0
290,9639,23690,8449,1139,11562,2275,0
291,9639,23690,8451,1139,11562,2275,0
292,9639,23690,8455,1139,11562,2275,0
293,9639,23690,8459,1139,11562,2275,0
294,9639,23690,8459,1139,11562,2275,0
295,9639,23690,8459,1139,11562,2275,0
296,9639,23690,8459,1139,11562,2275,0
297,9639,23690,8460,1139,11562,2275,0
298,9639,23690,8460,1139,11562,2275,0
299,9639,23690,8460,1139,11562,2275,0
300,9639,23690,8460,1139,11562,2275,0
301,9639,23690,8460,1139,11562,2275,0
302,9639,23690,8460,1139,11562,2275,0
303,9639,23690,8460,1139,11562,2275,0
304,9639,23690,8460,1139,11562,2275,0
305,9639,23690,8460,1139,11562,2275,0
306,9639,23690,8460,1139,11562,2275,0
307,9639,23690,8460,1139,11562,2275,0
308,9639,23690,8460,1139,11562,2275,0
309,9639,23690,8460,1139,11562,2275,0
310,9639,23690,8460,1139,11562,2275,0
311,9639,23690,8460,1139,11562,2275,0
312,9639,23690,8460,1139,11562,2275,0
313,9639,23690,8460,1139,11562,2275,0
314,9639,23690,8460,1139,11562,2275,0
315,9639,23690,8460,1139,11562,2275,0
316,9639,23690,8460,1139,11562,2275,0
317,9639,23690,8476,1139,11591,2275,0
318,9639,23690,8499,1139,11621,2275,0
319,9639,23690,8517,1139,11653,2275,0
320,9639,23690,8535,1139,11684,2275,0
321,9639,23690,8574,1139,11741,2277,0
322,9639,23690,8612,1139,11811,2279,0
323,9639,23690,8652,1139,11882,2281,0
324,9639,23690,8684,1139,11945,2283,0
325,9639,23690,8732,1139,12026,2287,0
326,9639,23690,8778,1139,12121,2291,0
327,9639,23690,8817,1139,12203,2294,0
328,9639,23690,8852,1139,12305,2299,0
329,9639,23690,8901,1139,12408,2304,0
330,9639,23690,8963,1139,12530,2309,0
331,9639,23690,8998,1139,12666,2313,0
332,9639,23690,9049,1139,12789,2317,0
333,9639,23690,9077,1139,12909,2321,0
334,9639,23690,9101,1139,13028,2325,0
335,9639,23690,9125,1139,13146,2329,0
336,9639,23690,9142,1139,13273,2333,0
337,9639,23690,9158,1139,13393,2337,0
338,9639,23690,9169,1139,13521,2341,0
339,9639,23690,9180,1139,13639,2345,0
340,9639,23690,9186,1139,13769,2349,0
341,9639,23690,9192,1139,13880,2353,0
342,9639,23690,9194,1139,14010,2357,0
343,9639,23690,9195,1139,14122,2361,0
344,9639,23690,9196,1139,14246,2365,0
345,9640,23690,9196,1139,14374,2369,0
346,9640,23690,9198,1139,14492,2373,0
347,9640,23691,9198,1139,14618,2377,0
348,9640,23692,9199,1139,14743,2381,0
349,9640,23693,9200,1139,14842,2395,0
350,9640,23694,9200,1139,14934,2399,0
351,9640,23695,9200,1139,15031,2403,0
352,9640,23696,9200,1139,15117,2407,0
353,9640,23696,9201,1139,15179,2421,0
354,9640,23698,9201,1139,15244,2424,0
355,9640,23699,9202,1139,15297,2427,0
356,9640,23699,9202,1139,15354,2430,0
357,9640,23701,9202,1139,15397,2437,0
358,9640,23701,9204,1139,15429,2438,0
359,9640,23701,9204,1139,15461,2439,0
360,9640,23702,9204,1139,15484,2440,0
361,9640,23704,9205,1139,15496,2441,0
362,9640,23704,9206,1139,15498,2441,0
363,9640,23704,9208,1139,15498,2441,0
364,9640,23704,9208,1139,15498,2441,0
365,9640,23704,9208,1139,15498,2441,0
366,9640,23704,9208,1139,15498,2441,0
367,9640,23704,9208,1139,15498,2441,0
368,9640,23704,9209,1139,15498,2441,0
369,9640,23704,9209,1139,15498,2441,0
370,9640,23704,9209,1139,15498,2441,0
371,9640,23704,9209,1139,15498,2441,0
372,9640,23704,9209,1139,15498,2441,0
373,9640,23704,9209,1139,15498,2441,0
374,9640,23704,9209,1139,15498,2441,0
375,9640,23704,9209,1139,15498,2441,0
376,9640,23704,9209,1139,15498,2441,0
377,9640,23704,9209,1139,15498,2441,0
378,9640,23704,9209,1139,15498,2441,0
379,9640,23704,9209,1139,15498,2441,0
380,9640,23704,9209,1139,15498,2441,0
381,9640,23704,9210,1139,15498,2441,0
382,9640,23704,9210,1139,15498,2441,0
383,9640,23704,9210,1139,15498,2441,0
384,9640,23704,9210,1139,15498,2441,0
385,9640,23705,9210,1139,15585,2446,0
386,9640,23706,9212,1139,15706,2451,0
387,9640,23707,9212,1139,15832,2456,0
388,9640,23708,9213,1139,15968,2461,0
389,9640,23709,9213,1139,16089,2466,0
390,9640,23710,9214,1140,16208,2470,0
391,9640,23710,9214,1140,16336,2474,0
392,9641,23711,9214,1141,16450,2478,0
393,9641,23711,9215,1141,16571,2482,0
394,9642,23714,9215,1141,16693,2486,0
395,9642,23714,9218,1141,16828,2490,0
396,9642,23715,9218,1141,16945,2494,0
397,9642,23716,9219,1141,17065,2498,0
398,9643,23720,9219,1141,17186,2502,0
399,9643,23723,9221,1141,17316,2506,0
400,9644,23729,9223,1141,17432,2509,0
401,9644,23734,9229,1141,17552,2514,0
402,9644,23743,9232,1141,17678,2518,0
403,9644,23751,9235,1141,17788,2521,0
404,9644,23758,9238,1141,17910,2526,0
405,9644,23769,9240,1142,18046,2530,0
406,9645,23777,9245,1142,18171,2534,0
407,9646,23789,9248,1143,18290,2538,0
408,9647,23808,9256,1144,18411,2542,0
409,9648,23822,9265,1146,18535,2546,0
410,9651,23836,9272,1147,18662,2550,0
411,9652,23864,9280,1147,18778,2554,0
412,9652,23891,9293,1149,18891,2558,0
413,9654,23918,9307,1153,19040,2562,0
414,9658,23956,9324,1156,19195,2566,0
415,9660,23987,9344,1159,19342,2570,0
416,9661,24021,9358,1161,19498,2574,0
417,9663,24052,9378,1165,19654,2579,0
418,9668,24086,9397,1168,19838,2584,0
419,9671,24127,9411,1171,20034,2589,0
420,9674,24171,9433,1176,20204,2594,0
421,9678,24215,9457,1187,20398,2601,0
422,9689,24265,9478,1202,20593,2608,0
423,9702,24327,9505,1217,20811,2615,0
424,9716,24392,9541,1236,21011,2622,0
425,9728,24453,9576,1251,21216,2630,0
426,9743,24536,9612,1275,21425,2637,0
427,9767,24606,9656,1298,21659,2646,0
428,9788,24676,9695,1325,21883,2652,0
429,9810,24750,9738,1348,22096,2662,0
430,9830,24816,9774,1374,22309,2669,0
431,9855,24888,9813,1401,22533,2675,0
432,9874,24954,9856,1427,22746,2681,0
433,9897,25016,9902,1452,22967,2687,0
434,9920,25098,9936,1477,23177,2693,0
435,9942,25172,9980,1500,23399,2699,0
436,9961,25252,10021,1520,23588,2705,0
437,9974,25350,10064,1547,23802,2711,0
438,9998,25418,10123,1571,23999,2717,0
439,10017,25504,10158,1594,24169,2723,0
440,10040,25595,10197,1619,24345,2729,0
441,10063,25660,10256,1641,24517,2735,0
442,10083,25744,10292,1666,24674,2741,0
443,10104,25811,10335,1692,24833,2747,0
444,10128,25892,10385,1716,25006,2753,0
445,10149,26070,10436,1742,25228,2771,0
446,10172,26127,10515,1767,25471,2777,0
447,10194,26199,10549,1790,25687,2783,0
448,10214,26251,10589,1810,25923,2789,0
449,10234,26421,10624,1825,26197,2804,0
450,10249,26487,10711,1847,26469,2810,0
451,10273,26540,10750,1865,26752,2816,0
452,10291,26584,10785,1885,27035,2822,0
453,10312,26755,10828,1901,27345,2836,0
454,10329,26825,10929,1921,27627,2840,0
455,10351,26879,10978,1935,27898,2844,0
456,10366,26924,11012,1949,28150,2848,0
457,10384,27093,11063,1960,28397,2861,0
458,10401,27144,11145,1971,28631,2864,0
459,10426,27200,11180,1982,28820,2867,0
460,10444,27253,11211,1992,28960,2870,0
461,10464,27301,11255,2004,29082,2873,0
462,10483,27341,11298,2015,29199,2876,0
463,10506,27389,11329,2024,29323,2879,0
464,10523,27435,11353,2037,29446,2882,0
465,10552,27471,11385,2048,29557,2885,0
466,10580,27517,11422,2059,29675,2888,0
467,10608,27569,11461,2068,29787,2891,0
468,10626,27612,11481,2081,29904,2894,0
469,10649,27659,11526,2092,30030,2897,0
470,10673,27707,11563,2103,30153,2900,0
471,10697,27751,11589,2114,30275,2903,0
472,10722,27792,11621,2125,30406,2906,0
473,10744,27852,11660,2136,30530,2909,0
474,10773,27898,11694,2147,30642,2912,0
475,10809,27941,11726,2158,30775,2915,0
476,10833,27985,11771,2169,30897,2918,0
477,10865,28032,11791,2180,31020,2921,0
478,10887,28074,11823,2191,31144,2924,0
479,10921,28115,11848,2202,31274,2927,0
480,10951,28168,11878,2213,31402,2930,0
481,10980,28226,11907,2213,31472,2930,0
482,11002,28282,11932,2213,31499,2930,0
483,11017,28336,11958,2213,31515,2930,0
484,11040,28380,11989,2213,31530,2930,0
485,11050,28426,12023,2213,31536,2930,0
486,11057,28477,12049,2213,31539,2930,0
487,11069,28521,12071,2213,31542,2930,0
488,11081,28580,12104,2213,31542,2930,0
489,11106,28655,12140,2213,31542,2930,0
490,11124,28713,12173,2213,31542,2930,0
491,11143,28778,12194,2213,31542,2930,0
492,11156,28846,12221,2213,31542,2930,0
493,11170,28914,12254,2213,31542,2930,0
494,11191,28989,12285,2213,31542,2930,0
495,11202,29054,12323,2213,31542,2930,0
496,11216,29121,12361,2213,31542,2930,0
497,11229,29189,12400,2213,31542,2930,0
498,11242,29262,12432,2213,31542,2930,0
499,11252,29336,12466,2213,31542,2930,0
500,11267,29402,12501,2213,31542,2930,0
501,11280,29471,12530,2213,31542,2930,0
502,11295,29550,12559,2213,31542,2930,0
503,11311,29631,12595,2213,31542,2930,0
504,11327,29724,12627,2213,31542,2930,0
505,11338,29805,12661,2213,31542,2930,0
506,11357,29874,12692,2213,31542,2930,0
507,11373,29945,12730,2213,31542,2930,0
508,11400,30017,12769,2213,31542,2930,0
509,11419,30092,12796,2216,31548,2930,0
510,11439,30160,12827,2219,31563,2930,0
511,11454,30213,12858,2222,31586,2930,0
512,11468,30270,12884,2225,31603,2930,0
513,11482,30326,12907,2233,31626,2930,0
514,11504,30379,12929,2241,31655,2930,0
515,11524,30429,12963,2249,31686,2930,0
516,11543,30476,13004,2257,31724,2930,0
517,11559,30516,13016,2263,31758,2932,0
518,11570,30563,13031,2273,31798,2934,0
519,11587,30594,13055,2281,31843,2936,0
520,11603,30634,13077,2289,31882,2938,0
521,11616,30667,13091,2299,31919,2941,0
522,11632,30700,13110,2311,31966,2944,0
523,11649,30722,13125,2320,32014,2947,0
524,11663,30758,13140,2331,32063,2950,0
525,11680,30795,13154,2340,32083,2953,0
526,11692,30818,13179,2349,32104,2956,0
527,11706,30842,13196,2357,32128,2959,0
528,11720,30865,13213,2367,32145,2962,0
529,11734,30895,13233,2376,32166,2965,0
530,11751,30929,13244,2385,32191,2968,0
531,11765,30968,13259,2394,32208,2971,0
532,11781,31005,13275,2403,32224,2974,0
533,11794,31043,13292,2411,32242,2977,0
534,11806,31076,13310,2421,32254,2980,0
535,11819,31105,13322,2430,32271,2983,0
536,11831,31135,13339,2438,32286,2986,0
537,11843,31179,13358,2448,32296,2989,0
538,11856,31205,13370,2457,32309,2992,0
539,11868,31237,13384,2465,32320,2995,0
540,11880,31271,13398,2475,32333,2998,0
541,11896,31405,13510,2483,32369,3001,0
542,11909,31449,13585,2491,32409,3004,0
543,11928,31488,13596,2501,32465,3007,0
544,11940,31529,13616,2507,32527,3010,0
545,11958,31654,13727,2515,32620,3013,0
546,11970,31701,13786,2522,32711,3016,0
547,11987,31746,13812,2528,32812,3019,0
548,12004,31794,13827,2531,32915,3022,0
549,12011,31949,13921,2539,33043,3023,0
550,12026,32004,13970,2547,33175,3024,0
551,12038,32081,13990,2552,33317,3025,0
552,12050,32137,14010,2557,33468,3026,0
553,12063,32328,14084,2558,33645,3026,0
554,12077,32384,14148,2561,33833,3026,0
555,12091,32437,14177,2566,34013,3026,0
556,12105,32501,14191,2568,34198,3026,0
557,12119,32560,14207,2568,34378,3026,0
558,12132,32618,14221,2568,34550,3026,0
559,12139,32680,14237,2569,34722,3026,0
560,12154,32746,14252,2570,34891,3026,0
561,12165,32786,14271,2573,35066,3026,0
562,12174,32844,14286,2575,35225,3026,0
563,12186,32901,14309,2575,35381,3026,0
564,12195,32961,14325,2575,35540,3026,0
565,12205,33012,14346,2576,35696,3026,0
566,12212,33071,14368,2577,35836,3026,0
567,12222,33112,14376,2581,35961,3026,0
568,12228,33145,14389,2582,36076,3026,0
569,12242,33187,14410,2584,36189,3026,0
570,12251,33235,14428,2585,36291,3026,0
571,12267,33270,14436,2590,36373,3026,0
572,12275,33304,14452,2591,36451,3026,0
573,12291,33343,14472,2591,36525,3026,0
574,12300,33373,14493,2591,36583,3026,0
575,12312,33402,14517,2591,36633,3026,0
576,12324,33433,14538,2591,36675,3026,0
577,12331,33452,14550,2591,36710,3026,0
578,12345,33480,14569,2591,36731,3026,0
579,12362,33502,14587,2591,36749,3026,0
580,12373,33521,14605,2591,36768,3026,0
581,12390,33541,14625,2591,36786,3026,0
582,12401,33561,14638,2591,36799,3026,0
583,12406,33587,14671,2591,36810,3026,0
584,12413,33608,14685,2591,36821,3026,0
585,12425,33626,14702,2591,36829,3026,0
586,12433,33650,14716,2591,36840,3026,0
587,12439,33668,14744,2591,36849,3026,0
588,12447,33693,14757,2591,36857,3026,0
589,12455,33724,14779,2591,36860,3026,0
590,12464,33756,14800,2591,36861,3026,0
591,12469,33796,14825,2591,36862,3026,0
592,12479,33830,14842,2591,36863,3026,0
593,12485,33866,14858,2591,36864,3026,0
594,12493,33913,14878,2591,36865,3026,0
595,12496,33951,14897,2591,36865,3026,0
596,12502,33995,14920,2591,36866,3026,0
597,12506,34056,14935,2591,36867,3026,0
598,12514,34122,14959,2591,36868,3026,0
599,12515,34173,14977,2591,36869,3026,0
600,12521,34227,15000,2591,36870,3026,0
601,12531,34299,15018,2591,36871,3026,0
602,12534,34376,15034,2591,36872,3026,0
603,12540,34454,15061,2591,36873,3026,0
604,12545,34508,15072,2591,36874,3026,0
605,12548,34554,15087,2594,36881,3026,0
606,12557,34611,15098,2597,36893,3026,0
607,12567,34664,15115,2600,36914,3026,0
608,12574,34718,15128,2603,36933,3026,0
609,12577,34760,15143,2611,36952,3026,0
610,12584,34805,15164,2618,36973,3026,0
611,12593,34847,15181,2626,36998,3026,0
612,12600,34882,15194,2633,37024,3026,0
613,12608,34917,15201,2643,37045,3028,0
614,12618,34944,15211,2651,37073,3030,0
615,12626,34972,15228,2658,37106,3032,0
616,12635,34986,15237,2667,37140,3034,0
617,12639,35009,15248,2677,37163,3037,0
618,12648,35028,15257,2688,37191,3040,0
619,12659,35051,15273,2698,37222,3043,0
620,12667,35070,15283,2707,37252,3046,0
621,12676,35082,15294,2717,37260,3049,0
622,12687,35104,15303,2728,37270,3052,0
623,12700,35117,15311,2736,37280,3055,0
624,12708,35138,15320,2747,37287,3058,0
625,12717,35159,15326,2756,37297,3061,0
626,12727,35172,15332,2769,37304,3064,0
627,12742,35180,15340,2777,37311,3067,0
628,12751,35194,15351,2788,37317,3070,0
629,12765,35217,15356,2797,37323,3073,0
630,12775,35228,15362,2805,37328,3076,0
631,12784,35245,15372,2815,37335,3079,0
632,12791,35261,15380,2825,37339,3082,0
633,12800,35279,15383,2832,37345,3084,0
634,12808,35293,15387,2841,37355,3088,0
635,12816,35309,15393,2849,37360,3091,0
636,12820,35324,15397,2855,37366,3093,0
637,12824,35474,15485,2867,37434,3097,0
638,12837,35498,15551,2876,37464,3100,0
639,12848,35516,15558,2886,37493,3103,0
640,12856,35543,15569,2893,37524,3106,0
641,12865,35701,15652,2899,37565,3109,0
642,12871,35721,15720,2908,37610,3112,0
643,12880,35737,15735,2914,37659,3114,0
644,12888,35766,15747,2917,37712,3118,0
645,12893,35933,15820,2922,37781,3119,0
646,12906,35971,15885,2929,37852,3120,0
647,12916,36010,15897,2934,37930,3121,0
648,12923,36039,15907,2939,38014,3122,0
649,12933,36196,15969,2941,38125,3122,0
650,12936,36234,16025,2946,38241,3122,0
651,12947,36284,16042,2949,38352,3122,0
652,12956,36315,16056,2952,38467,3122,0
653,12966,36355,16066,2952,38585,3122,0
654,12974,36400,16070,2952,38703,3122,0
