,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,864,0,962,0,1734,711,0
32,2504,0,2447,0,3484,1544,0
33,4596,0,3785,0,5894,2352,0
34,6954,0,5070,0,7702,2986,0
35,11128,0,6816,0,11232,4834,0
36,15071,0,9361,0,15157,6370,0
37,19377,0,11091,0,18788,7993,0
38,23465,0,13540,0,22403,9540,0
39,28991,27,17385,0,27191,11686,0
40,34785,27,20523,0,32090,13899,0
41,40538,290,24263,0,37258,16060,0
42,46333,840,26953,0,42262,18399,0
43,53725,1524,32043,0,49011,21336,0
44,61350,3627,35953,0,56090,24492,0
45,68784,6221,41591,0,62974,27826,0
46,76451,10382,45860,0,70434,31027,0
47,83412,16583,50491,0,77405,34100,0
48,90812,25311,54682,0,84667,37423,0
49,98364,34656,59046,0,91350,40527,0
50,105217,44412,63084,0,98713,43202,0
51,112505,57512,66642,0,105316,46781,0
52,119789,71222,69916,0,111727,49829,0
53,126890,86024,73610,0,119176,52698,0
54,133644,103026,75872,0,125487,56229,0
55,140128,119604,78709,0,132941,59174,0
56,147186,134795,81860,0,139711,62468,0
57,153789,148837,84292,0,146706,65081,0
58,160068,160324,86921,0,153462,67998,0
59,166324,173552,90111,0,160209,71322,0
60,171284,184564,92720,0,167153,74268,0
61,176872,206992,95444,0,172847,77149,0
62,181117,214098,103496,0,177950,79623,0
63,184826,220845,105792,0,182786,81794,0
64,188371,225396,108542,0,187252,83802,0
65,191940,242012,111024,0,191147,85845,0
66,194769,244722,118651,0,194379,87296,0
67,198473,247611,121512,0,198127,88969,0
68,201526,249233,123962,0,201308,90448,0
69,203455,264661,125844,0,203666,91733,0
70,206548,265442,133877,0,205901,92630,0
71,209865,266226,136198,0,207873,93609,0
72,212169,266811,138583,0,210034,94572,0
73,213799,282262,140910,0,210316,94817,0
74,215552,282553,146674,0,210316,94817,0
75,217431,282673,148469,0,210316,94817,0
