,Food,Health,Amusement,Basic Goods,Funds
92,47.4896,58.952,49.2414,-11.4408,803.7244
93,46.2652,58.05,48.9454,-13.9414,803.3582
94,45.0996,57.016,48.7238,-16.4416,802.937
95,44.066,55.98,48.4732,-18.8954,802.3902
96,43.367,54.94,48.152,-21.3966,801.7196
97,42.7628,53.89,47.9542,-23.92,800.8922
98,42.4362,52.908,47.7722,-26.395,799.8182
99,42.1274,51.888,47.564,-28.8852,798.7306
100,42.2356,50.85,47.3114,-31.3846,797.3678
101,42.7956,49.802,47.3134,-33.8646,795.5338
102,43.3688,48.796,47.1882,-36.3796,793.7918
103,44.6278,47.742,46.9174,-38.8624,791.7326
104,46.03,46.762,46.8074,-41.3346,789.3558
105,47.7472,45.734,46.5788,-43.8298,786.9008
106,49.6324,44.724,46.479,-46.328,784.1886
107,51.2032,43.776,46.2294,-48.7786,781.903
108,53.0636,42.756,46.021,-51.2532,779.4622
109,55.0076,41.722,45.7738,-53.767,776.8128
110,56.932,40.658,45.4978,-56.2762,774.318
111,58.874,39.67,45.209,-58.7858,771.8578
112,60.7292,38.692,44.8002,-61.2932,769.4092
113,62.3568,37.764,44.467,-63.7598,767.0436
114,64.0458,36.77,44.0608,-66.2494,764.7864
115,65.404,35.76,43.631,-68.7306,762.8842
116,66.46,34.81,43.1864,-71.249,761.021
117,67.5294,33.86,42.7682,-73.7442,759.1016
118,68.5398,32.818,42.2928,-76.194,757.3508
119,68.9232,31.85,41.8286,-78.6832,756.0588
120,69.1334,30.842,41.3726,-81.1648,754.8072
121,69.4806,29.834,40.8662,-83.656,753.4188
122,69.89,28.76,40.3896,-86.1396,752.1488
123,70.0868,27.72,39.8906,-88.647,751.0044
124,70.1848,26.72,39.394,-91.1274,749.902
125,69.702,26.35,38.903,-92.6246,748.3024
126,69.3584,26.058,38.4284,-93.6148,746.5704
127,68.8848,25.704,37.9534,-94.7244,745.011
128,68.1856,25.338,37.4582,-95.8552,743.662
129,67.5232,25.93,36.9082,-95.7348,741.3624
130,66.7456,26.552,36.4192,-95.0088,738.8398
131,65.8492,27.332,35.9144,-94.8416,736.5626
132,64.9136,27.948,35.5024,-94.302,734.2806
133,63.9154,29.232,34.9906,-92.4412,731.2618
134,62.7312,30.606,34.5734,-90.0382,728.2078
135,61.4938,31.88,34.1182,-87.913,725.1834
136,60.219,33.27,33.6412,-85.7112,722.4392
137,58.8838,35.602,33.0854,-82.0856,718.5716
138,57.7834,37.482,32.5608,-77.9988,714.644
139,56.431,39.238,32.1146,-73.7878,710.6974
140,55.1112,41.244,31.6096,-69.9486,706.9152
141,53.7164,43.002,31.0992,-65.3988,703.0084
142,52.3334,44.95,30.6158,-61.27,699.0882
143,51.1386,46.588,30.148,-57.3418,695.4432
144,49.8216,48.442,29.682,-52.4742,691.376
145,48.5628,50.286,29.2478,-48.7486,687.5894
146,47.7148,51.994,28.8386,-44.8928,683.6266
147,46.8416,53.62,28.436,-40.4196,679.536
148,46.0242,55.244,28.1368,-36.138,675.309
149,45.2866,56.61,27.8962,-31.83,671.358
150,44.805,57.936,27.6306,-27.6688,666.9732
151,44.292,59.044,27.1382,-24.0844,663.0766
152,43.9762,60.25,26.6374,-20.8844,658.9624
153,43.8678,61.314,26.1746,-18.136,655.0532
154,44.0484,62.36,25.6544,-15.1928,650.7914
155,44.46,63.272,25.1904,-12.9292,646.6156
156,44.818,64.114,24.7078,-9.5906,642.5066
157,46.5388,66.378,24.2188,-7.937,637.0082
158,47.3734,67.066,23.744,-6.668,632.9224
159,48.269,67.546,23.2506,-5.733,628.9672
160,49.7452,68.006,22.7944,-4.8944,624.6934
161,52.354,69.2,22.2866,-4.7622,619.7314
162,53.709,69.382,21.81,-4.456,615.9902
163,55.531,69.326,21.3108,-5.267,612.5124
164,57.0704,69.178,20.8108,-5.9998,609.0016
165,59.405,69.714,20.2778,-7.178,605.2986
166,60.8132,69.52,19.7364,-7.8454,602.0996
167,61.584,69.1,19.2068,-8.8466,599.5622
168,63.0856,68.648,18.6794,-10.1726,596.6766
169,65.1048,68.278,18.179,-10.784,593.444
170,66.1894,67.588,17.6692,-12.3994,591.1554
171,67.1314,66.738,17.1642,-13.9392,589.0212
172,67.5878,65.976,16.6544,-15.6348,587.3588
173,68.5468,65.162,16.1706,-17.427,585.4814
174,68.9564,64.228,15.6776,-19.2358,583.8606
175,69.4616,63.29,15.169,-20.9516,582.06
176,70.0326,62.292,14.6632,-22.9354,580.3548
177,69.9478,61.318,14.16,-24.6184,579.0944
178,69.8298,60.27,13.6466,-26.7362,577.987
179,69.8312,59.228,13.1512,-28.587,576.6706
180,69.5744,58.214,12.6602,-30.4958,575.6662
181,69.333,57.168,12.165,-32.5418,574.6208
182,68.801,56.172,11.662,-34.6068,573.7848
183,68.0636,55.192,11.1558,-36.7424,573.1326
184,67.3816,54.132,10.6606,-39.0088,572.4708
185,66.5932,53.122,10.165,-41.3128,571.8206
186,65.7884,52.09,9.664,-43.6132,571.1706
187,64.911,51.158,9.1684,-45.9704,570.7142
188,63.7578,50.13,8.6746,-48.1676,570.3758
189,62.7008,49.092,8.1776,-50.35,569.957
190,61.7788,48.02,7.6822,-52.722,569.5512
191,60.7374,47.022,7.1844,-55.0246,569.1912
192,59.5766,46.042,6.6882,-57.2554,568.8884
193,58.3702,45.02,6.1936,-59.6914,568.6272
194,57.1986,44.022,5.7022,-61.9148,568.3008
195,56.1456,43.052,5.2036,-64.1082,567.8888
196,55.0016,42.068,4.7074,-66.4106,567.5898
197,53.8136,41.056,4.2,-68.7204,567.3302
198,52.7322,40.114,3.699,-71.0648,567.0298
199,51.688,39.034,3.1866,-73.421,566.6736
200,50.7088,37.988,2.6966,-75.787,566.1958
201,49.9708,37.046,2.1874,-78.113,565.589
202,49.0158,36.034,1.6824,-80.3068,565.12
203,48.5252,35.09,1.1878,-82.7234,564.4446
204,48.265,34.116,0.6882,-84.9976,563.487
205,48.0334,33.118,0.195,-87.4152,562.6246
206,47.5956,32.19,-0.3098,-89.7456,561.8422
207,47.8246,31.13,-0.8182,-92.182,560.677
208,48.1012,30.168,-1.316,-94.6276,559.5436
209,48.3664,29.19,-1.8174,-97.0112,558.2564
210,48.9186,28.228,-2.317,-99.3964,556.764
211,50.058,27.236,-2.8234,-101.8998,554.9192
212,50.9218,26.202,-3.3158,-104.2764,553.2846
213,51.804,25.174,-3.8232,-106.6672,551.7062
214,53.2432,24.172,-4.3286,-108.9746,549.7328
215,54.127,23.102,-4.8284,-111.3518,547.9436
216,55.0468,22.078,-5.3218,-113.8068,546.2884
217,56.0756,21.056,-5.8218,-116.271,544.6102
218,57.2256,20.05,-6.3268,-118.7214,542.7946
219,58.4254,19.078,-6.8318,-121.111,540.9298
220,59.3418,18.044,-7.3228,-123.6322,539.4392
221,60.5192,17.68,-7.7586,-125.937,537.0814
222,61.2428,17.692,-8.1952,-128.0692,534.9312
223,62.3538,17.308,-8.6148,-130.2832,532.5784
224,63.0198,17.056,-9.0552,-132.3966,530.5428
225,63.6956,17.838,-9.464,-134.2084,527.9
226,64.2826,18.434,-9.8736,-135.8812,525.1514
227,64.4154,19.224,-10.2832,-137.553,522.746
228,64.5902,20.142,-10.6876,-138.888,520.3082
229,64.493,21.228,-11.0544,-140.1102,517.5954
230,64.399,22.682,-11.3972,-141.0804,514.6542
231,64.252,23.832,-11.7486,-142.2452,511.8526
232,63.9014,24.926,-12.112,-143.5268,509.331
233,63.2504,27.008,-12.5192,-144.1992,506.1398
234,62.334,29.09,-12.869,-144.668,503.1974
235,61.679,31.16,-13.2382,-145.2494,500.2144
236,60.9472,33.5,-13.6106,-146.088,496.9584
237,60.0502,35.464,-14.0688,-147.0934,494.0864
238,59.1332,36.914,-14.4626,-147.9242,491.3696
239,58.2168,38.348,-14.8918,-148.9776,488.5404
240,57.09,39.754,-15.3184,-149.7906,485.711
241,56.0502,41.236,-15.7592,-150.7388,482.9386
242,54.9554,42.65,-16.1604,-151.8208,480.5032
243,53.781,43.8,-16.5796,-152.3314,477.8598
244,52.607,44.838,-16.9958,-153.3606,475.4668
245,51.4232,46.15,-17.4184,-154.6018,473.0924
246,50.2732,46.918,-17.8396,-155.3258,470.7152
247,49.0768,47.85,-18.2616,-156.405,468.3112
248,48.0672,48.976,-18.6678,-157.3592,465.7962
249,46.9716,49.71,-19.0728,-157.9136,463.476
250,45.7696,50.31,-19.4898,-158.7564,461.3
251,44.8024,50.798,-19.9098,-159.7456,459.0312
252,43.7948,51.226,-20.3324,-160.5532,456.7022
253,46.2578,53.372,-20.7556,-161.543,452.4534
254,45.5214,54.58,-21.1758,-162.7316,449.9118
255,44.897,55.102,-21.5886,-164.158,447.705
256,44.3312,55.39,-22.0152,-165.477,445.6192
257,48.0838,56.774,-22.4644,-166.7954,441.183
258,47.6592,58.234,-22.918,-168.4026,438.747
259,47.4898,58.252,-23.3818,-169.9836,436.8164
260,47.15,58.304,-23.7984,-171.6598,434.92
261,50.3588,58.354,-24.318,-173.4372,431.3918
262,50.7284,59.224,-24.8508,-175.512,429.169
263,50.847,58.946,-25.3732,-177.615,427.3824
264,51.1696,58.68,-25.9098,-179.5432,425.3716
265,55.437,58.724,-26.4064,-181.6646,421.691
266,56.1692,58.45,-26.9064,-183.6886,419.5778
267,56.7378,58.02,-27.4118,-185.9112,417.8792
268,57.51,57.26,-27.9146,-188.1282,416.22
269,57.9784,56.612,-28.4258,-190.2264,414.6648
270,58.6298,55.878,-28.9332,-192.2438,412.813
271,59.3608,55.184,-29.4416,-194.5518,411.097
272,60.3652,54.34,-29.9358,-196.7566,409.208
273,61.3032,53.592,-30.4384,-198.8356,407.3056
274,61.9534,52.642,-30.9398,-200.888,405.6256
275,62.4766,51.766,-31.451,-202.9368,404.1084
276,63.1612,50.908,-31.944,-205.2226,402.427
277,63.606,50.026,-32.4406,-207.301,400.928
278,64.1636,49.05,-32.9402,-209.4866,399.4978
279,64.5906,48.16,-33.4282,-211.625,398.0164
280,64.9156,47.192,-33.9128,-213.7878,396.4952
281,65.4726,46.236,-34.4038,-216.0046,395.0024
282,65.7834,45.31,-34.8954,-218.2692,393.684
283,65.7656,44.386,-35.3942,-220.5548,392.5296
284,65.7224,43.558,-35.8926,-222.7782,391.376
285,65.341,42.72,-36.3814,-224.9934,390.4724
286,64.8238,41.804,-36.8938,-227.1122,389.6684
287,64.3684,40.808,-37.394,-229.3802,388.8554
288,63.982,39.91,-37.882,-231.6252,387.9538
289,63.4574,39.018,-38.374,-233.8294,387.1162
290,61.9378,37.95,-38.8744,-236.3326,387.0662
291,60.4352,37.0,-39.3722,-238.7858,387.061
292,58.9364,36.022,-39.872,-241.2904,387.061
293,57.4402,35.104,-40.3652,-243.773,387.061
294,55.9366,34.132,-40.8612,-246.2786,387.061
295,54.453,33.068,-41.3532,-248.7894,387.061
296,52.9302,32.07,-41.856,-251.3068,387.061
297,51.4204,31.068,-42.3622,-253.8356,387.061
298,49.9216,30.156,-42.8722,-256.3406,387.061
299,48.3972,29.088,-43.3738,-258.824,387.061
300,46.874,28.026,-43.8854,-261.3508,387.061
301,45.3826,26.978,-44.3878,-263.872,387.061
302,43.8852,25.972,-44.8842,-266.3822,387.061
303,42.405,25.004,-45.3938,-268.8712,387.061
304,40.8998,23.978,-45.9066,-271.3556,387.061
305,39.38,23.01,-46.3948,-273.8558,387.061
306,37.8958,22.034,-46.9042,-276.349,387.061
307,36.3804,21.072,-47.4194,-278.8804,387.061
308,34.8718,20.094,-47.927,-281.3692,387.061
309,33.3716,19.006,-48.4232,-283.8724,387.061
310,31.8688,18.054,-48.916,-286.352,387.061
311,30.3624,17.08,-49.4114,-288.85,387.061
312,28.8832,16.022,-49.9094,-291.3576,387.061
313,27.3818,15.046,-50.4078,-293.892,387.061
314,25.89,13.984,-50.9058,-296.3606,387.061
315,24.3952,12.986,-51.4212,-298.8958,387.061
316,22.8982,11.972,-51.9212,-301.4112,387.061
317,21.3998,11.928,-52.4232,-303.7292,386.5864
318,19.937,11.732,-52.9216,-306.0482,386.0748
319,18.4292,11.388,-53.4164,-308.3634,385.5536
320,16.9218,10.98,-53.9138,-310.6952,385.1182
321,15.439,11.934,-54.4702,-312.895,384.1384
322,13.9132,12.668,-55.022,-315.0568,383.0212
323,12.4096,13.506,-55.5786,-317.2092,381.993
324,10.9126,14.23,-56.1444,-319.4204,381.0158
325,9.4168,15.334,-56.7736,-321.467,379.815
326,7.9312,16.472,-57.3938,-323.4618,378.3728
327,6.4206,17.428,-58.007,-325.5054,377.089
328,4.9044,18.26,-58.637,-327.5148,375.7592
329,3.3934,19.652,-59.3152,-329.4146,374.1868
330,1.8942,20.91,-59.9942,-331.2448,372.597
331,0.4086,22.182,-60.668,-333.0928,370.8392
332,-1.089,23.226,-61.3448,-334.9606,369.2544
333,-2.6054,24.014,-62.0834,-336.8512,367.7504
334,-4.1024,24.778,-62.8252,-338.6536,366.2902
335,-5.5706,25.624,-63.5582,-340.5284,364.9956
336,-7.0666,26.092,-64.2972,-342.4122,363.499
337,-8.5658,26.432,-65.036,-344.3086,362.0428
338,-10.0868,26.65,-65.7714,-346.2004,360.7652
339,-11.5712,26.988,-66.5066,-348.1068,359.5136
340,-13.0842,27.284,-67.2412,-349.9638,358.1226
341,-14.5806,27.73,-67.9812,-351.874,356.8538
342,-16.0618,27.924,-68.7102,-353.7692,355.6068
343,-17.5498,28.046,-69.452,-355.612,354.4346
344,-19.052,28.028,-70.196,-357.5148,353.2052
345,-20.551,27.912,-70.937,-359.4382,351.9298
346,-22.0524,27.884,-71.6768,-361.3804,350.6652
347,-23.5626,27.864,-72.419,-363.2258,349.4486
348,-25.0606,27.77,-73.1584,-365.1398,348.154
349,-26.5698,27.862,-73.8334,-367.1822,347.0706
350,-28.0568,27.606,-74.516,-369.2482,346.2488
351,-29.5078,27.4,-75.1826,-371.3242,345.343
352,-30.9944,27.144,-75.8544,-373.387,344.5148
353,-32.5256,27.038,-76.477,-375.5968,343.8142
354,-34.004,26.702,-77.0884,-377.847,343.175
355,-35.4818,26.508,-77.716,-380.0586,342.6602
356,-36.9764,26.226,-78.3198,-382.2914,341.9424
357,-38.4642,25.914,-78.866,-384.6606,341.4748
358,-39.9574,25.414,-79.4232,-387.0184,341.1334
359,-41.4712,24.684,-79.9668,-389.3986,340.814
360,-42.993,24.066,-80.5168,-391.7664,340.4758
361,-44.4748,23.182,-81.021,-394.2848,340.3902
362,-45.9814,22.136,-81.5238,-396.787,340.3902
363,-47.438,21.128,-82.0116,-399.2832,340.3902
364,-48.9594,20.096,-82.5008,-401.7888,340.3902
365,-50.4792,19.126,-82.9862,-404.28,340.3902
366,-51.971,18.14,-83.4786,-406.7698,340.3902
367,-53.447,17.132,-83.983,-409.2494,340.3902
368,-54.9572,16.134,-84.4912,-411.7344,340.3902
369,-56.4528,15.114,-84.993,-414.242,340.3902
370,-57.946,14.14,-85.5058,-416.7818,340.3902
371,-59.4424,13.136,-86.0012,-419.285,340.3902
372,-60.9152,12.014,-86.5008,-421.7814,340.3902
373,-62.4198,11.006,-86.9998,-424.2812,340.3902
374,-63.9234,10.0,-87.507,-426.7458,340.3902
375,-65.4462,8.996,-88.0034,-429.2338,340.3902
376,-66.9058,7.97,-88.513,-431.6994,340.3902
377,-68.3566,7.006,-89.017,-434.2014,340.3902
378,-69.8404,5.998,-89.5216,-436.7012,340.3902
379,-71.3498,4.99,-90.0216,-439.1858,340.3902
380,-72.8434,4.022,-90.5236,-441.6458,340.3902
381,-74.3414,3.02,-91.019,-444.1564,340.3902
382,-75.8468,2.076,-91.5234,-446.669,340.3902
383,-77.3576,1.124,-92.0204,-449.1414,340.3902
384,-78.8726,0.164,-92.523,-451.6638,340.3902
385,-80.3738,1.24,-93.0198,-454.1878,399.1402
386,-81.887,2.884,-93.5192,-456.6422,457.556
387,-83.372,3.984,-94.0136,-459.1118,515.9736
388,-84.883,5.07,-94.509,-461.6098,574.3474
389,-86.3666,6.232,-95.0098,-464.1248,632.7334
390,-87.8528,6.93,-95.504,-466.6396,691.1802
391,-89.3462,7.84,-96.001,-469.1374,749.5224
392,-90.8356,8.562,-96.4848,-471.6212,808.0308
393,-92.3026,9.578,-96.9806,-474.1294,866.4084
394,-93.8204,9.944,-97.4748,-476.6668,924.912
395,-95.3358,10.852,-97.9588,-479.1554,983.2712
396,-96.8294,11.546,-98.453,-481.6668,1041.6638
397,-98.3262,12.39,-98.9638,-484.2136,1100.0592
398,-99.785,12.724,-99.46,-486.714,1158.569
399,-101.1676,13.166,-99.962,-489.17,1216.9556
400,-102.4764,13.59,-100.4236,-491.6716,1275.3276
401,-103.771,13.91,-100.919,-494.0818,1333.7614
402,-104.9704,14.488,-101.4206,-496.5248,1392.1196
403,-106.313,14.796,-101.8534,-498.8602,1450.3138
404,-107.618,15.24,-102.346,-501.2238,1508.7032
405,-108.8282,15.78,-102.859,-503.584,1567.121
406,-110.0664,16.32,-103.3484,-506.0854,1625.3918
407,-111.113,16.256,-103.8336,-508.4454,1683.7442
408,-112.0364,16.57,-104.2958,-510.9432,1742.025
409,-112.793,16.972,-104.6856,-513.2998,1800.108
410,-113.5246,17.492,-105.1736,-515.5044,1858.2156
411,-114.0164,17.45,-105.596,-517.963,1916.3198
412,-114.4658,17.948,-106.052,-520.3064,1974.3514
413,-114.6878,18.382,-106.5254,-522.4378,2032.0998
414,-114.4898,18.882,-106.8224,-524.6516,2089.7006
415,-114.4098,19.372,-107.1976,-526.373,2147.2344
416,-114.4128,20.298,-107.6058,-528.4858,2204.8426
417,-114.382,21.244,-107.97,-530.4142,2262.1814
418,-114.185,22.21,-108.4824,-531.944,2319.5102
419,-114.278,22.766,-108.9182,-534.0484,2376.9286
420,-114.108,23.164,-109.393,-535.862,2434.1784
421,-113.882,23.864,-109.8182,-537.639,2491.5108
422,-113.1922,24.602,-110.2244,-539.1042,2548.4494
423,-112.4746,25.35,-110.561,-540.2518,2605.3094
424,-111.5734,26.448,-110.702,-541.11,2661.8424
425,-110.8128,26.906,-110.6952,-541.7654,2718.5584
426,-108.9408,27.832,-110.4454,-541.3872,2774.684
427,-106.8856,28.672,-110.2812,-540.6364,2830.5548
428,-105.6094,29.496,-109.896,-540.0028,2886.7078
429,-104.2808,30.24,-109.5472,-539.461,2943.0238
430,-102.274,30.794,-109.318,-538.4528,2999.2224
431,-101.1408,31.546,-109.0646,-537.8786,3055.6524
432,-99.4794,32.122,-108.8442,-536.4864,3111.8588
433,-97.1694,32.85,-108.535,-535.0354,3167.6918
434,-94.5054,33.472,-108.2048,-533.7794,3223.6928
435,-92.5284,34.306,-107.975,-532.311,3279.6444
436,-89.0964,34.78,-107.7164,-531.3462,3335.5128
437,-86.5768,35.862,-107.527,-530.2382,3391.2962
438,-84.4164,36.706,-106.9298,-529.5028,3447.4964
439,-81.985,37.29,-106.556,-527.3258,3503.7958
440,-79.2748,38.074,-106.3218,-525.6052,3560.2484
441,-76.428,38.642,-105.8548,-524.2624,3616.8864
442,-73.8258,39.208,-105.529,-522.349,3673.5906
443,-70.728,40.134,-105.2992,-521.2446,3730.4024
444,-66.9974,40.694,-104.854,-520.5772,3787.0804
445,-59.79,41.6,-104.549,-518.3694,3842.7904
446,-56.479,43.792,-103.9336,-517.757,3898.7706
447,-54.3326,45.056,-103.221,-515.856,3954.978
448,-52.3912,45.148,-102.6062,-514.2028,4011.3518
449,-44.5928,46.22,-102.4166,-513.0352,4065.6372
450,-42.1776,48.746,-101.3562,-513.279,4120.225
451,-40.7728,49.334,-100.3532,-511.1826,4175.4194
452,-39.2074,49.652,-99.9272,-509.5016,4230.561
453,-32.2044,50.48,-99.816,-509.088,4284.603
454,-29.843,52.228,-99.5662,-510.0548,4339.7362
455,-27.7636,52.904,-99.1314,-510.3962,4394.9426
456,-26.9672,53.128,-98.8886,-510.5798,4450.6888
457,-20.5746,53.75,-98.7332,-511.2124,4505.4942
458,-18.9756,55.542,-98.0434,-511.9604,4560.9602
459,-17.7654,55.862,-97.5348,-511.5772,4617.4506
460,-16.9792,55.69,-97.223,-511.7478,4674.337
461,-15.7494,55.57,-97.0184,-512.3568,4731.4682
462,-14.432,55.708,-96.8048,-513.1596,4788.7764
463,-13.5596,55.65,-96.478,-513.563,4846.1098
464,-13.144,55.814,-96.2126,-514.0512,4903.6708
465,-12.5586,55.574,-96.155,-514.3222,4961.495
466,-12.1114,55.642,-95.9462,-515.1908,5019.149
467,-11.601,55.502,-95.7652,-515.3282,5076.7438
468,-11.4294,55.306,-95.5874,-515.772,5134.016
469,-11.1936,55.088,-95.433,-516.5064,5191.5452
470,-11.0002,54.936,-95.3828,-517.0616,5249.238
471,-10.9428,54.606,-95.3352,-517.8864,5306.8604
472,-10.8896,54.374,-95.2928,-518.707,5364.4286
473,-10.6602,54.13,-95.1578,-519.6526,5421.9526
474,-10.7498,53.914,-95.111,-520.295,5479.606
475,-10.8784,53.684,-95.0,-521.333,5537.072
476,-11.132,53.258,-94.8312,-521.5984,5594.7486
477,-9.795,52.896,-94.6814,-521.8368,5652.2442
478,-9.519,52.766,-94.6294,-522.5424,5709.5824
479,-9.5624,52.596,-94.4106,-523.0962,5766.951
480,-9.8974,52.184,-94.417,-523.2054,5824.3176
481,-10.2078,51.876,-94.7574,-523.8928,5822.7452
482,-10.3522,51.264,-95.2336,-525.589,5821.4782
483,-10.3906,50.778,-95.7232,-527.648,5820.294
484,-10.3686,50.258,-96.1484,-529.5144,5819.349
485,-10.426,49.798,-96.6336,-531.3714,5818.4388
486,-10.0218,49.21,-97.0782,-533.588,5817.5622
487,-9.937,48.854,-97.5732,-535.5462,5816.5274
488,-9.5518,48.306,-98.0642,-537.6476,5815.4854
489,-9.5304,47.726,-98.5518,-539.7724,5814.682
490,-9.907,47.322,-99.049,-542.0086,5813.8686
491,-9.9536,46.79,-99.5454,-544.0112,5812.9188
492,-9.704,46.18,-99.9774,-545.945,5811.905
493,-9.4938,45.772,-100.465,-547.9304,5810.7274
494,-9.712,45.088,-100.966,-550.2192,5809.9972
495,-9.5734,44.568,-101.4686,-552.4562,5808.984
496,-9.204,43.968,-101.9,-554.703,5807.917
497,-9.2808,43.318,-102.3896,-556.4142,5806.9284
498,-9.1918,42.768,-102.8886,-558.716,5806.2056
499,-8.8874,42.242,-103.3936,-560.8982,5805.1814
500,-8.627,41.57,-103.8852,-563.0172,5804.2694
501,-8.5986,41.126,-104.3868,-565.0872,5803.1632
502,-8.4712,40.408,-104.8868,-567.297,5802.242
503,-8.108,39.72,-105.3516,-569.4392,5801.2848
504,-8.0032,39.136,-105.8624,-571.529,5800.2364
505,-7.9296,38.586,-106.2786,-573.5684,5799.0878
506,-7.7534,37.88,-106.7808,-575.7082,5798.188
507,-7.4878,37.246,-107.1854,-577.9854,5797.0358
508,-7.4482,36.618,-107.6798,-579.9492,5796.095
509,-7.0534,35.958,-108.0958,-581.9446,5794.9328
510,-7.3186,35.452,-108.594,-583.669,5793.8116
511,-7.5194,34.904,-109.0984,-585.7938,5792.6144
512,-7.718,34.246,-109.5998,-587.8284,5791.509
513,-8.1778,33.62,-109.9752,-589.6442,5790.6212
