,Food,Health,Amusement,Basic Goods,Funds
40,40.3576,67.414,79.4368,13.9778,981.981
41,38.861,67.722,78.7812,14.1178,978.6988
42,37.4426,67.814,78.1318,14.4314,975.6258
43,36.192,68.534,77.484,15.408,971.1492
44,35.215,69.31,76.8404,16.4966,966.3592
45,34.3076,70.05,76.1298,17.4828,961.7244
46,33.9166,70.77,75.4278,18.7026,956.583
47,33.6562,71.404,74.7402,20.017,951.4118
48,34.3058,71.986,74.0426,21.3448,945.6122
49,34.9682,72.688,73.3412,22.634,939.7154
50,36.8234,73.014,72.6398,24.1228,933.1814
51,39.084,73.422,71.9414,25.5106,926.4278
52,41.6318,73.788,71.2434,27.0476,919.2906
53,44.5782,73.792,70.5524,28.5182,912.138
54,48.1018,74.072,69.8498,30.0556,904.6642
55,51.0422,74.124,69.1406,31.8046,897.4888
56,54.0772,74.14,68.4344,33.9346,890.1262
57,57.182,74.136,67.7388,35.5772,883.2096
58,59.269,74.088,67.0514,36.7336,876.942
59,61.2564,73.99,66.3502,38.3492,870.679
60,63.0276,73.86,65.6492,39.8148,864.9244
61,67.7116,73.866,64.9868,40.873,857.4504
62,68.566,75.272,64.3278,41.6726,851.7344
63,68.9624,75.096,63.6748,42.2472,847.514
64,68.9318,74.95,63.0142,42.3904,843.584
65,73.6438,74.86,62.3958,42.2298,837.3126
66,73.2682,76.354,61.7824,42.1166,833.1812
67,72.437,75.982,61.1608,41.879,830.4676
68,71.5266,75.538,60.5558,41.293,827.8384
69,75.3574,75.156,60.0002,40.059,823.334
70,74.2344,76.56,59.4394,39.3026,820.1866
71,72.8766,76.198,58.9014,38.366,818.3736
72,71.5384,75.62,58.3456,37.0914,817.0286
73,76.0022,74.912,57.8502,35.3608,813.1606
74,74.5346,74.946,57.3416,33.6608,812.01
75,73.0828,74.146,56.838,31.5118,811.6322
76,71.6078,73.482,56.3392,29.2504,811.242
77,70.0836,72.752,55.8414,27.0022,810.9428
78,68.5902,72.028,55.3594,24.6196,810.7382
79,67.0704,71.206,54.8422,22.2138,810.5878
80,65.5544,70.284,54.3748,19.9234,810.442
81,64.0524,69.248,53.8982,17.4958,810.4128
82,62.5628,68.324,53.4108,15.0258,810.3908
83,61.0512,67.338,52.9028,12.5538,810.3908
84,59.5376,66.358,52.407,10.0736,810.3908
85,58.0256,65.374,51.9044,7.5646,810.3908
86,56.5528,64.388,51.4442,5.0576,810.359
87,55.0464,63.354,50.9708,2.5886,810.3356
88,53.5572,62.362,50.5416,0.1326,810.2778
89,52.0936,61.43,50.1042,-2.4206,810.1802
90,50.6976,60.47,49.691,-4.898,810.0328
91,49.2912,59.45,49.3378,-7.4096,809.8492
92,48.044,58.478,49.066,-9.9002,809.49
93,46.8406,57.526,48.6886,-12.4132,809.1678
94,45.7862,56.486,48.3852,-14.9348,808.7036
95,44.7498,55.504,48.0888,-17.4064,808.2276
96,43.8238,54.44,47.8546,-19.9036,807.6472
97,43.0608,53.43,47.7082,-22.4262,806.7516
98,42.791,52.508,47.5712,-24.935,805.6054
99,42.5246,51.476,47.4062,-27.4516,804.5246
100,42.4592,50.47,47.3492,-29.9772,803.1188
101,42.704,49.536,47.146,-32.4962,801.6276
102,43.4348,48.456,47.0358,-34.9714,799.7912
103,44.1706,47.5,46.9548,-37.4902,797.9168
104,45.2304,46.506,46.706,-39.9496,795.9548
105,46.578,45.528,46.5066,-42.4436,793.7174
106,47.9818,44.538,46.3632,-44.9374,791.4352
107,49.6342,43.468,46.3276,-47.4048,788.8186
108,51.5352,42.438,46.0858,-49.9078,786.125
109,53.5474,41.48,45.8048,-52.3854,783.6366
110,55.2864,40.43,45.6118,-54.8938,781.0558
111,57.363,39.412,45.3544,-57.3852,778.402
112,59.484,38.374,45.0498,-59.8756,775.607
113,61.28,37.35,44.7078,-62.383,773.1602
114,62.854,36.408,44.2554,-64.8544,770.8846
115,64.2148,35.428,43.842,-67.4046,768.6438
116,65.9246,34.442,43.3924,-69.8748,766.1988
117,66.9222,33.45,42.935,-72.39,764.4508
118,68.0362,32.432,42.4638,-74.918,762.4376
119,68.8512,31.462,41.9704,-77.4264,760.7012
120,69.6492,30.476,41.4742,-79.9194,759.1142
121,70.2584,29.406,40.9872,-82.4176,757.463
122,70.5156,28.43,40.5244,-84.9058,756.182
123,70.4568,27.426,40.039,-87.4358,755.0752
124,70.5328,26.394,39.542,-89.9206,753.9388
125,70.4558,26.094,39.091,-91.6698,752.2436
126,70.1264,25.972,38.6276,-92.9526,750.5718
127,69.6878,25.716,38.1572,-94.525,749.143
128,68.9568,25.462,37.7318,-96.0856,747.837
129,68.0654,26.014,37.29,-96.2914,745.838
130,67.3768,26.548,36.8468,-96.1666,743.56
131,66.6396,27.136,36.4374,-96.247,741.323
132,65.8604,27.776,35.9502,-95.8674,739.2392
133,65.0192,28.888,35.5454,-94.2248,736.3938
134,64.0828,30.24,35.0544,-91.5538,733.3786
135,63.078,31.496,34.6686,-89.5688,730.5852
136,61.914,32.892,34.2536,-87.2638,727.6566
137,60.624,34.856,33.6848,-83.7064,724.1768
138,59.256,36.72,33.1652,-79.4044,720.427
139,57.9228,38.314,32.6442,-74.9602,716.7298
140,56.4726,40.15,32.2802,-70.5702,712.9958
141,55.0656,42.02,31.8224,-67.42,709.4892
142,53.652,43.848,31.3586,-62.6978,705.5538
143,52.3362,45.528,30.8744,-58.5434,701.963
144,51.1268,47.398,30.3958,-54.1738,698.1042
145,49.7994,48.856,30.0372,-50.3878,694.4958
146,48.6462,50.704,29.5672,-45.4884,690.498
147,47.4058,52.164,29.1026,-41.774,686.8916
148,46.3892,53.67,28.6518,-38.0806,683.1814
149,45.7356,54.926,28.1174,-33.8528,679.4898
150,45.0484,56.396,27.6444,-29.7076,675.3916
151,44.5064,57.598,27.1964,-26.0018,671.4842
152,44.031,58.778,26.706,-22.2464,667.5786
153,43.8968,60.15,26.2176,-18.4238,663.3518
154,44.327,60.986,25.7008,-15.6888,659.1256
155,44.563,61.676,25.2526,-12.7936,655.312
156,45.1232,62.454,24.7702,-10.0966,650.9832
157,46.4996,64.154,24.3078,-9.2002,646.1642
158,47.3074,65.08,23.8448,-7.692,642.196
159,48.4452,65.548,23.3768,-6.0418,637.9194
160,49.608,65.94,22.9108,-5.7872,633.8336
161,51.9888,67.338,22.377,-5.127,629.1572
162,53.42,67.622,21.8388,-5.1686,625.5104
163,54.8106,67.49,21.2986,-5.5474,622.061
164,55.9148,67.376,20.7452,-6.133,618.9386
165,58.2072,68.296,20.2106,-6.6464,614.706
166,59.2208,68.302,19.6554,-7.1188,611.603
167,60.741,68.018,19.0904,-8.3342,608.4198
168,61.7222,67.936,18.5482,-9.4068,605.5138
169,63.8804,67.598,18.0448,-10.2786,602.1704
170,65.131,66.832,17.5502,-11.8254,599.846
171,65.9758,66.034,17.0406,-13.5008,597.7438
172,66.9984,65.078,16.5458,-15.2488,595.5918
173,67.8034,64.152,16.0384,-17.1416,593.7522
174,68.6118,63.236,15.5362,-18.9252,591.8724
175,68.9396,62.288,15.0308,-20.747,590.2456
176,69.2174,61.282,14.533,-22.8754,588.8626
177,69.3726,60.328,14.0306,-24.8908,587.4628
178,69.5082,59.29,13.5276,-26.9402,586.136
179,69.4686,58.324,13.0334,-29.0296,584.8904
180,69.3926,57.318,12.5392,-31.1076,583.7196
181,68.9746,56.302,12.039,-33.2736,582.6614
182,68.7874,55.33,11.5356,-35.3642,581.557
183,68.3418,54.288,11.0342,-37.6792,580.6906
184,67.7728,53.406,10.5574,-39.8936,579.9766
185,67.2188,52.436,10.062,-42.2,579.2436
186,66.3252,51.464,9.573,-44.3262,578.6464
187,65.5262,50.48,9.083,-46.6546,578.036
188,64.526,49.536,8.5726,-48.9402,577.61
189,63.5842,48.558,8.0598,-51.3004,577.1752
190,62.4066,47.59,7.5716,-53.6058,576.9036
191,61.2816,46.572,7.0682,-55.8202,576.533
192,60.2488,45.508,6.563,-58.141,576.0212
193,59.0792,44.56,6.069,-60.4484,575.683
194,57.9316,43.564,5.5654,-62.7424,575.3166
195,56.8082,42.586,5.0612,-64.9626,574.981
196,55.7052,41.492,4.5656,-67.307,574.6384
197,54.4824,40.53,4.0728,-69.6568,574.3708
198,53.4252,39.482,3.585,-71.8896,573.964
199,52.4436,38.45,3.0812,-74.3038,573.5512
200,51.4722,37.466,2.5706,-76.6396,573.086
201,50.6746,36.406,2.0764,-79.0698,572.563
202,49.7518,35.378,1.5734,-81.4214,572.099
203,49.1098,34.336,1.0884,-83.7798,571.5186
204,48.715,33.336,0.585,-86.19,570.755
205,48.4916,32.298,0.093,-88.546,569.7226
206,48.4116,31.31,-0.4166,-90.8382,568.7212
207,48.355,30.342,-0.9206,-93.2308,567.707
208,48.2522,29.354,-1.4236,-95.6088,566.73
209,48.8162,28.364,-1.9144,-98.0828,565.39
210,49.3156,27.272,-2.4204,-100.5782,563.872
211,49.6572,26.254,-2.9236,-102.987,562.6862
212,50.3444,25.212,-3.4212,-105.3846,561.1562
213,51.368,24.228,-3.9116,-107.8288,559.4354
214,52.096,23.184,-4.4006,-110.323,557.8604
215,52.785,22.21,-4.8946,-112.8324,556.374
216,53.9496,21.252,-5.3892,-115.2394,554.647
217,54.9346,20.278,-5.8804,-117.6282,552.881
218,56.359,19.274,-6.3772,-120.0126,550.8416
219,57.3884,18.206,-6.8724,-122.4852,549.1296
220,58.488,17.232,-7.374,-125.0094,547.4074
221,59.6026,17.102,-7.8364,-127.2504,545.0278
222,61.1572,16.83,-8.307,-129.4734,542.313
223,62.1304,16.692,-8.7638,-131.563,539.9522
224,62.6838,16.496,-9.2154,-133.854,538.1188
225,63.196,17.056,-9.5488,-135.8166,535.638
226,63.5372,17.834,-9.8996,-137.442,533.1772
227,64.0854,18.58,-10.2586,-139.0086,530.5548
228,64.2552,19.312,-10.5904,-140.8588,528.1886
229,64.3562,20.422,-10.9182,-142.4186,525.4906
230,64.3938,22.008,-11.2298,-143.1978,522.4716
231,64.0794,23.084,-11.5096,-144.5022,519.9784
232,63.7102,24.168,-11.8294,-145.4638,517.5594
233,63.3198,26.274,-12.2012,-146.8028,514.592
234,62.6302,28.266,-12.5716,-147.25,511.5842
235,62.0736,30.132,-12.9514,-147.863,508.4816
236,61.0718,31.962,-13.339,-148.7178,505.7158
237,60.1212,33.774,-13.8286,-149.6904,502.966
238,59.4326,35.352,-14.2042,-150.6564,500.281
239,58.4074,36.9,-14.6356,-151.1982,497.5918
240,57.5116,38.582,-15.0788,-152.0274,494.9104
241,56.314,40.362,-15.5492,-152.9116,492.4804
242,55.3406,41.9,-15.9272,-153.82,489.707
243,54.1176,43.386,-16.352,-154.7016,487.3156
244,53.0686,44.624,-16.7762,-155.7314,484.8012
245,51.9592,45.982,-17.1794,-156.518,482.538
246,50.77,46.844,-17.6058,-157.3866,480.2012
247,49.6156,47.802,-18.0258,-158.1872,477.93
248,48.5568,48.66,-18.4494,-159.0166,475.6816
249,47.4146,49.478,-18.8652,-159.9142,473.375
250,46.2296,49.966,-19.2846,-160.961,471.2508
251,45.1392,50.486,-19.7042,-161.9594,469.0294
252,44.1708,50.836,-20.1064,-162.9922,467.0682
253,46.549,51.886,-20.52,-163.9524,463.025
254,45.752,53.496,-20.932,-165.012,460.406
255,45.083,53.972,-21.3524,-166.515,458.334
256,44.5778,54.246,-21.7614,-167.5774,456.0578
257,47.9858,55.812,-22.284,-168.8888,451.613
258,47.5298,56.854,-22.8038,-170.6906,449.5184
259,47.3196,57.3,-23.3242,-172.508,447.4748
260,47.0252,57.452,-23.8386,-174.3724,445.6722
261,50.7212,57.792,-24.3902,-176.174,441.8354
262,50.748,58.54,-24.9566,-178.224,439.8312
263,50.7316,58.436,-25.5208,-180.3398,438.0326
264,50.8538,58.24,-26.077,-182.3348,436.2288
265,55.4196,58.244,-26.5844,-184.6502,432.4378
266,55.8062,58.002,-27.074,-186.857,430.688
267,56.508,57.506,-27.5814,-189.0838,428.8762
268,57.216,56.724,-28.0876,-191.2864,427.028
269,58.3544,55.982,-28.5886,-193.4324,424.9122
270,58.9632,55.316,-29.105,-195.591,423.12
271,59.7436,54.638,-29.6096,-197.6488,421.3146
272,60.5976,53.844,-30.1118,-199.7566,419.5268
273,61.2044,52.978,-30.6112,-201.644,417.833
274,61.644,52.062,-31.1112,-203.8348,416.408
275,62.3288,51.238,-31.6176,-205.9448,414.5798
276,62.9988,50.692,-32.1132,-208.1724,412.8582
277,63.7434,49.846,-32.613,-210.4332,411.1848
278,64.2672,48.958,-33.1184,-212.599,409.6172
279,64.6514,48.026,-33.6004,-214.8116,408.1356
280,65.2046,47.21,-34.0904,-216.9504,406.5664
281,65.3242,46.344,-34.5988,-219.1158,405.1332
282,65.683,45.432,-35.1118,-221.1786,403.5188
283,65.7754,44.578,-35.6136,-223.3372,402.2164
284,65.7962,43.524,-36.1226,-225.5994,401.0786
285,65.5088,42.564,-36.6292,-227.6864,400.089
286,65.5358,41.54,-37.125,-229.9774,398.8956
287,65.1562,40.546,-37.6174,-232.1342,398.0662
288,64.7852,39.57,-38.1086,-234.4594,397.2068
289,64.0622,38.578,-38.6074,-236.737,396.5588
290,62.5524,37.642,-39.117,-239.1742,396.5588
291,61.0532,36.7,-39.627,-241.6752,396.5588
292,59.5416,35.724,-40.1334,-244.211,396.5588
293,58.0472,34.744,-40.6312,-246.7122,396.5588
294,56.5404,33.704,-41.139,-249.21,396.5588
295,55.0308,32.706,-41.6346,-251.7202,396.5588
296,53.5352,31.67,-42.1288,-254.2312,396.5588
297,52.0192,30.656,-42.6324,-256.7534,396.5588
298,50.5314,29.646,-43.1328,-259.2248,396.5552
299,49.0346,28.704,-43.6366,-261.682,396.5552
300,47.5168,27.792,-44.131,-264.177,396.5516
301,46.0374,26.796,-44.63,-266.705,396.5516
302,44.5344,25.796,-45.1312,-269.1792,396.5516
303,43.0334,24.854,-45.622,-271.7094,396.5516
304,41.5254,23.838,-46.1336,-274.1924,396.5516
305,40.0214,22.842,-46.6246,-276.696,396.5516
306,38.51,21.904,-47.1286,-279.155,396.5516
307,37.0176,20.93,-47.6386,-281.6382,396.5516
308,35.5168,19.98,-48.1298,-284.1052,396.5516
309,34.0044,18.95,-48.621,-286.6208,396.5516
310,32.5106,17.938,-49.1186,-289.0918,396.5516
311,31.0438,16.886,-49.6202,-291.6532,396.5516
312,29.5702,15.93,-50.1124,-294.1636,396.5516
313,28.0794,14.824,-50.6204,-296.6654,396.5516
314,26.6136,13.804,-51.116,-299.1356,396.5516
315,25.1354,12.862,-51.6136,-301.6284,396.5516
316,23.6112,11.876,-52.1214,-304.0892,396.5516
317,22.1216,11.596,-52.6236,-306.431,396.2216
318,20.6012,11.488,-53.119,-308.7898,395.7346
319,19.0798,11.394,-53.613,-311.178,395.3112
320,17.5496,10.968,-54.1114,-313.5514,394.957
321,16.033,11.574,-54.6598,-315.7332,394.1492
322,14.5264,12.48,-55.2104,-317.9212,393.2868
323,13.0104,12.926,-55.7648,-320.0896,392.5514
324,11.523,13.412,-56.3298,-322.3112,391.7386
325,10.0392,14.296,-56.953,-324.3534,390.6288
326,8.5278,15.514,-57.5866,-326.3448,389.4406
327,7.0174,16.158,-58.208,-328.4,388.4644
328,5.5094,17.22,-58.8258,-330.3852,387.3134
329,3.9846,18.58,-59.5056,-332.273,385.8756
330,2.492,20.208,-60.1858,-334.1098,384.229
331,0.9752,21.588,-60.8588,-335.9928,382.6736
332,-0.5392,22.652,-61.5326,-337.8918,381.168
333,-2.0378,23.634,-62.269,-339.7684,379.7578
334,-3.5554,24.386,-63.009,-341.7206,378.5324
335,-5.0452,24.96,-63.7508,-343.6232,377.3086
336,-6.551,25.384,-64.4898,-345.5196,375.9922
337,-8.0696,25.854,-65.2192,-347.4098,374.745
338,-9.5888,26.098,-65.9464,-349.309,373.54
339,-11.0772,26.416,-66.6818,-351.2466,372.4086
340,-12.5916,26.644,-67.414,-353.1324,371.0604
341,-14.092,26.646,-68.1466,-355.0292,370.0
342,-15.5648,26.826,-68.8942,-356.9076,368.8162
343,-17.0684,26.852,-69.6356,-358.8344,367.7524
344,-18.553,26.792,-70.3764,-360.7424,366.601
345,-20.0544,26.802,-71.1214,-362.5924,365.45
346,-21.5466,26.804,-71.8654,-364.4798,364.354
347,-23.0458,26.674,-72.615,-366.3608,363.3026
348,-24.5548,26.624,-73.3576,-368.264,362.1894
349,-26.0738,26.666,-74.0242,-370.2976,361.2714
350,-27.5698,26.508,-74.6964,-372.3542,360.4612
351,-29.0732,26.434,-75.3928,-374.3988,359.5598
352,-30.5734,26.174,-76.0782,-376.4208,358.6082
353,-32.0726,25.91,-76.69,-378.6316,357.8036
354,-33.5764,25.634,-77.317,-380.8566,357.1786
355,-35.056,25.072,-77.9264,-383.0292,356.6426
356,-36.5508,24.646,-78.5556,-385.2554,356.0786
357,-38.0232,24.172,-79.1032,-387.5958,355.4922
358,-39.5482,23.75,-79.6586,-389.9418,355.1892
359,-41.0486,23.164,-80.2192,-392.2806,354.8328
360,-42.5442,22.552,-80.7904,-394.6412,354.575
361,-44.0416,21.632,-81.2928,-397.1244,354.4656
362,-45.515,20.612,-81.7956,-399.6686,354.4656
363,-47.0214,19.548,-82.301,-402.1362,354.4656
364,-48.5094,18.506,-82.7986,-404.6428,354.4656
365,-50.018,17.518,-83.3012,-407.1414,354.4656
366,-51.5162,16.46,-83.8066,-409.6828,354.4656
367,-53.003,15.506,-84.3126,-412.1694,354.4656
368,-54.5228,14.53,-84.8142,-414.6658,354.4656
369,-56.0248,13.48,-85.3056,-417.1416,354.4656
370,-57.5232,12.522,-85.8274,-419.6508,354.4656
371,-59.0168,11.458,-86.3242,-422.142,354.4656
372,-60.5082,10.452,-86.8254,-424.6506,354.4656
373,-61.9938,9.46,-87.3196,-427.1682,354.4656
374,-63.4674,8.476,-87.8176,-429.6836,354.4656
375,-64.958,7.494,-88.329,-432.1874,354.4656
376,-66.493,6.506,-88.8284,-434.689,354.4656
377,-67.9976,5.54,-89.3312,-437.1514,354.4656
378,-69.507,4.552,-89.8206,-439.6514,354.4656
379,-70.9816,3.554,-90.3148,-442.156,354.4656
380,-72.4858,2.592,-90.8278,-444.6178,354.4656
381,-73.9966,1.534,-91.32,-447.074,354.4656
382,-75.5156,0.522,-91.833,-449.546,354.4656
383,-77.028,-0.482,-92.3356,-452.0426,354.4656
384,-78.5282,-1.478,-92.834,-454.5398,354.4656
385,-80.049,-0.19,-93.3436,-457.018,413.4372
386,-81.554,1.17,-93.8434,-459.528,472.2302
387,-83.0416,2.408,-94.35,-462.0132,531.031
388,-84.542,3.492,-94.8484,-464.5398,589.7736
389,-86.0214,4.794,-95.329,-467.0152,648.5586
390,-87.5332,5.832,-95.8404,-469.5108,707.278
391,-89.0314,6.936,-96.3364,-472.0294,765.9136
392,-90.5178,7.268,-96.841,-474.5082,824.812
393,-92.0066,8.166,-97.337,-476.9928,883.5658
394,-93.5184,8.98,-97.8552,-479.4788,942.3236
395,-95.0224,9.462,-98.3742,-481.9546,1001.0522
396,-96.508,10.348,-98.875,-484.4388,1059.7436
397,-98.011,10.942,-99.376,-486.9442,1118.6498
398,-99.5102,11.58,-99.8802,-489.4564,1177.304
399,-101.0036,12.498,-100.3916,-491.9806,1236.033
400,-102.466,12.654,-100.882,-494.4396,1295.0068
401,-103.9392,13.622,-101.3796,-496.944,1353.6186
402,-105.3644,13.986,-101.8854,-499.4332,1412.342
403,-106.8468,14.544,-102.3726,-501.903,1471.2342
404,-108.2208,15.358,-102.8456,-504.3338,1529.8086
405,-109.554,15.776,-103.3254,-506.774,1588.4964
406,-110.764,16.184,-103.7194,-509.2538,1647.1674
407,-111.7824,16.484,-104.13,-511.5506,1705.8042
408,-112.803,17.152,-104.5682,-513.8572,1764.2658
409,-113.6328,17.288,-104.952,-516.13,1822.752
410,-114.413,17.606,-105.3478,-518.2302,1881.2344
411,-114.909,17.816,-105.7414,-520.4032,1939.6374
412,-115.2726,18.456,-106.0854,-522.4884,1997.9582
413,-115.6772,19.158,-106.2796,-524.4708,2056.1848
414,-115.7002,19.664,-106.5026,-526.203,2114.1232
415,-116.0964,20.416,-106.6878,-527.7392,2172.1414
416,-115.9866,21.438,-106.5952,-529.269,2229.9236
417,-115.6156,21.94,-106.985,-529.6024,2287.6136
418,-115.2854,22.704,-107.158,-531.2452,2344.9926
419,-114.5888,23.03,-107.1628,-532.3184,2402.5434
420,-114.0226,24.202,-107.2562,-532.6402,2459.8594
421,-113.11,25.08,-107.3746,-533.5144,2517.159
422,-112.1896,26.158,-107.2908,-534.0304,2574.344
423,-111.1304,27.122,-106.6444,-533.8612,2631.2054
424,-110.0398,27.908,-106.2954,-531.6572,2687.7666
425,-108.5644,28.392,-105.925,-530.7294,2744.5984
426,-106.7194,29.414,-105.3292,-529.2896,2800.9832
427,-105.4502,30.482,-105.1032,-527.0814,2857.2938
428,-103.8376,30.814,-104.514,-525.8572,2913.623
429,-102.3042,31.558,-104.2536,-523.873,2970.0016
430,-100.4058,32.352,-103.7684,-523.2388,3026.4798
431,-98.3948,33.458,-103.4784,-520.8402,3082.6844
432,-96.4746,34.048,-102.9034,-519.4384,3139.0892
433,-93.886,34.808,-102.5154,-517.4676,3195.4064
434,-90.9634,35.614,-102.1036,-515.1718,3251.5544
435,-88.9988,36.308,-101.6228,-513.3818,3307.5896
436,-86.9614,36.798,-101.217,-511.2312,3364.0772
437,-84.5856,37.294,-100.8668,-509.9478,3420.4706
438,-80.9868,38.13,-100.4976,-507.9206,3476.5616
439,-77.9216,38.868,-99.7558,-506.7688,3532.71
440,-75.6816,39.56,-98.8292,-503.838,3589.0144
441,-72.0936,40.132,-98.2248,-500.7284,3645.1542
442,-68.1564,41.154,-97.5414,-498.467,3701.3076
443,-64.7536,42.56,-96.6072,-495.6216,3757.4658
444,-61.9278,43.194,-95.9348,-491.222,3813.7206
445,-55.822,44.256,-95.1612,-488.9156,3869.1106
446,-53.2148,45.762,-93.9908,-486.12,3925.1764
447,-51.274,46.4,-92.8518,-483.0928,3981.414
448,-49.9962,46.858,-92.3388,-480.0136,4038.0106
449,-41.572,47.644,-91.8306,-478.2002,4092.9754
450,-39.6148,49.97,-90.0618,-477.1986,4148.1984
451,-37.6052,50.452,-88.9202,-474.3928,4204.0076
452,-36.0532,51.152,-88.3912,-472.6196,4260.1182
453,-28.9428,51.6,-87.8046,-471.6688,4315.159
454,-27.1094,53.254,-86.0424,-470.992,4370.8492
455,-26.5032,53.726,-85.3924,-468.4542,4426.964
456,-25.3448,53.826,-85.0504,-467.688,4483.6402
457,-18.084,54.438,-84.4768,-467.1676,4539.0918
458,-16.393,56.072,-83.4012,-466.8902,4595.0498
459,-14.551,56.426,-82.0722,-465.7588,4651.5396
460,-12.412,56.698,-81.895,-464.0138,4708.2614
461,-10.9074,57.102,-81.6336,-464.4436,4765.4156
462,-9.6898,57.824,-81.1804,-464.2448,4822.649
463,-8.773,58.464,-81.166,-463.4694,4879.932
464,-8.2232,58.662,-80.6768,-464.4904,4937.6238
465,-7.4134,58.778,-80.341,-464.4976,4995.1794
466,-6.318,58.818,-80.115,-464.4574,5052.6158
467,-5.8856,58.95,-79.939,-464.644,5110.2558
468,-5.153,58.808,-79.7902,-464.2432,5167.9676
469,-4.5304,58.958,-79.521,-464.832,5225.4896
470,-3.9804,58.914,-79.2508,-465.0538,5283.0788
471,-3.8276,58.63,-79.1756,-465.1612,5340.738
472,-2.7798,58.694,-78.9504,-465.5708,5398.2266
473,-2.2372,58.992,-78.7694,-465.5606,5455.547
474,-2.3072,58.944,-78.5464,-465.8528,5513.2618
475,-2.2776,58.802,-78.296,-466.505,5570.869
476,-2.381,58.764,-78.0874,-466.8544,5628.516
477,-2.274,58.468,-77.8712,-467.3678,5686.133
478,-2.1848,57.984,-77.7162,-467.5104,5743.686
479,-2.0394,57.704,-77.4202,-467.6136,5801.3802
480,-1.8692,57.822,-77.0604,-467.701,5858.979
481,-1.5458,57.344,-77.5546,-467.2196,5857.208
482,-1.7726,56.706,-78.0636,-469.0376,5856.0606
483,-2.5098,56.374,-78.5562,-470.906,5854.8054
484,-2.7504,55.634,-79.0542,-472.9344,5853.9334
485,-2.927,54.966,-79.5416,-474.9276,5852.8968
486,-2.8432,54.324,-80.0386,-476.7342,5851.9536
487,-2.88,53.95,-80.5332,-478.7404,5850.8316
488,-2.794,53.298,-81.0366,-480.2846,5849.7264
489,-3.132,52.7,-81.5352,-482.2848,5848.8742
490,-3.3832,52.114,-82.0298,-484.3292,5848.0142
491,-3.5728,51.454,-82.5226,-486.476,5847.1142
492,-3.8938,50.89,-83.0182,-488.3186,5846.0652
493,-4.0268,50.302,-83.5196,-490.2448,5844.9592
494,-4.5234,49.712,-84.0098,-492.1946,5844.0526
495,-4.503,48.968,-84.506,-494.092,5842.9694
496,-4.692,48.324,-84.9918,-495.8508,5841.8442
497,-4.5542,47.622,-85.4858,-498.12,5840.8798
498,-4.0924,47.078,-85.9872,-499.9856,5839.669
499,-4.2838,46.628,-86.483,-502.1264,5838.7374
500,-4.6466,46.098,-86.9766,-504.1662,5837.7404
501,-4.8742,45.536,-87.4748,-506.2472,5836.64
502,-4.7616,44.994,-87.9714,-508.331,5835.277
503,-4.8732,44.302,-88.4784,-510.4578,5834.191
504,-4.5712,43.622,-88.9854,-512.4524,5832.9554
505,-4.4152,43.104,-89.4872,-514.5646,5831.7336
506,-4.4766,42.386,-89.9918,-516.7436,5830.7714
507,-4.5762,41.928,-90.49,-518.8062,5829.5058
508,-4.177,41.328,-90.9926,-520.934,5828.3094
509,-4.23,40.764,-91.392,-522.8398,5827.095
510,-4.1296,40.212,-91.7942,-524.337,5825.8832
511,-4.2836,39.662,-92.159,-525.7374,5824.7988
