,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State,Public Adminstration,Education,Social Services,Professional Activities,Scientific Activities,Artistic Activities,Financial Activities,Other,Information and Communication
0,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
1,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
2,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
3,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
4,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
5,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
6,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
7,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
8,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
9,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
10,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
11,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
12,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
13,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
14,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
15,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
16,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
17,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
18,57.08391608391609,59.183844011142064,58.577777777777776,51.9,57.82113821138211,56.62903225806452,48.0,67.53333333333333,60.88095238095238,59.76923076923077,57.11764705882353,71.55555555555556,61,61.35443037974684,51,56.666666666666664
