,Commerce,Catering,Health,Recreational Activities,Transport,Hotel,Real State,Public Adminstration,Education,Social Services,Professional Activities,Scientific Activities,Artistic Activities,Financial Activities,Other,Information and Communication
0,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
1,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
2,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
3,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
4,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
5,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
6,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
7,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
8,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
9,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
10,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
11,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
12,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
13,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
14,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
15,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
16,57.81818181818182,58.231197771587745,50.888888888888886,56.2,53.048780487804876,57.29032258064516,93.0,58.666666666666664,58.54761904761905,54.0,53.8235294117647,65.11111111111111,59.388888888888886,53.037974683544306,55.77272727272727,74.16666666666667
