service_id,date,exception_type
1.101.H1063,20210831,1
1.101.H1063,20210901,1
1.101.H1063,20210902,1
1.101.H1063,20210903,1
1.101.H1058,20210904,1
1.101.H1058,20210905,1
1.101.H1063,20210906,1
1.101.H1063,20210907,1
1.101.H1063,20210908,1
1.101.H1063,20210909,1
1.101.H1063,20210910,1
1.101.H1058,20210911,1
1.101.H1058,20210912,1
1.101.H1063,20210913,1
1.101.H1063,20210914,1
1.101.H1063,20210915,1
1.101.H1063,20210916,1
1.101.H1063,20210917,1
1.101.H1058,20210918,1
1.101.H1058,20210919,1
1.101.H1063,20210920,1
1.101.H1063,20210921,1
1.101.H1063,20210922,1
1.101.H1063,20210923,1
1.101.H1058,20210924,1
1.101.H1058,20210925,1
1.101.H1058,20210926,1
1.101.H1063,20210927,1
1.101.H1063,20210928,1
1.101.H1063,20210929,1
1.101.H1063,20210930,1
1.101.H1063,20211001,1
1.101.H1058,20211002,1
1.101.H1058,20211003,1
1.101.H1063,20211004,1
1.101.H1063,20211005,1
1.101.H1063,20211006,1
1.101.H1063,20211007,1
1.101.H1063,20211008,1
1.101.H1058,20211009,1
1.101.H1058,20211010,1
1.101.H1063,20211011,1
1.101.H1058,20211012,1
1.104.H1070,20210215,1
1.104.H1070,20210216,1
1.104.H1070,20210217,1
1.104.H1070,20210218,1
1.104.H1070,20210219,1
1.104.H1075,20210220,1
1.104.H1075,20210221,1
1.104.H1070,20210222,1
1.104.H1070,20210223,1
1.104.H1070,20210224,1
1.104.H1070,20210225,1
1.104.H1070,20210226,1
1.104.H1075,20210227,1
1.104.H1075,20210228,1
1.104.H1070,20210301,1
1.104.H1070,20210302,1
1.104.H1070,20210303,1
1.104.H1070,20210304,1
1.104.H1070,20210305,1
1.104.H1075,20210306,1
1.104.H1075,20210307,1
1.104.H1070,20210308,1
1.104.H1070,20210309,1
1.104.H1070,20210310,1
1.104.H1070,20210311,1
1.104.H1070,20210312,1
1.104.H1075,20210313,1
1.104.H1075,20210314,1
1.104.H1070,20210315,1
1.104.H1070,20210316,1
1.104.H1070,20210317,1
1.104.H1070,20210318,1
1.104.H1070,20210319,1
1.104.H1075,20210320,1
1.104.H1075,20210321,1
1.104.H1070,20210322,1
1.104.H1070,20210323,1
1.104.H1070,20210324,1
1.104.H1070,20210325,1
1.104.H1070,20210326,1
1.104.H1075,20210327,1
1.104.H1075,20210328,1
1.104.H1070,20210329,1
1.104.H1070,20210330,1
1.104.H1070,20210331,1
1.104.H1070,20210401,1
1.104.H1075,20210402,1
1.104.H1075,20210403,1
1.104.H1075,20210404,1
1.104.H1075,20210405,1
1.104.H1070,20210406,1
1.104.H1070,20210407,1
1.104.H1070,20210408,1
1.104.H1070,20210409,1
1.104.H1075,20210410,1
1.104.H1075,20210411,1
1.104.H1070,20210412,1
1.104.H1070,20210413,1
1.104.H1070,20210414,1
1.104.H1070,20210415,1
1.104.H1070,20210416,1
1.104.H1075,20210417,1
1.104.H1075,20210418,1
1.104.H1070,20210419,1
1.104.H1070,20210420,1
1.104.H1070,20210421,1
1.104.H1070,20210422,1
1.104.H1070,20210423,1
1.104.H1075,20210424,1
1.104.H1075,20210425,1
1.104.H1070,20210426,1
1.104.H1070,20210427,1
1.104.H1070,20210428,1
1.104.H1070,20210429,1
1.104.H1070,20210430,1
1.104.H1075,20210501,1
1.104.H1075,20210502,1
1.104.H1070,20210503,1
1.104.H1070,20210504,1
1.104.H1070,20210505,1
1.104.H1070,20210506,1
1.104.H1070,20210507,1
1.104.H1075,20210508,1
1.104.H1075,20210509,1
1.104.H1070,20210510,1
1.104.H1070,20210511,1
1.104.H1070,20210512,1
1.104.H1070,20210513,1
1.104.H1070,20210514,1
1.104.H1075,20210515,1
1.104.H1075,20210516,1
1.104.H1070,20210517,1
1.104.H1070,20210518,1
1.104.H1070,20210519,1
1.104.H1070,20210520,1
1.104.H1070,20210521,1
1.104.H1075,20210522,1
1.104.H1075,20210523,1
1.104.H1075,20210524,1
1.104.H1070,20210525,1
1.104.H1070,20210526,1
1.104.H1070,20210527,1
1.104.H1070,20210528,1
1.104.H1075,20210529,1
1.104.H1075,20210530,1
1.104.H1070,20210531,1
1.104.H1070,20210601,1
1.104.H1070,20210602,1
1.104.H1070,20210603,1
1.104.H1070,20210604,1
1.104.H1075,20210605,1
1.104.H1075,20210606,1
1.104.H1070,20210607,1
1.104.H1070,20210608,1
1.104.H1070,20210609,1
1.104.H1070,20210610,1
1.104.H1070,20210611,1
1.104.H1075,20210612,1
1.104.H1075,20210613,1
1.104.H1070,20210614,1
1.104.H1070,20210615,1
1.104.H1070,20210616,1
1.104.H1070,20210617,1
1.104.H1070,20210618,1
1.104.H1075,20210619,1
1.104.H1075,20210620,1
1.104.H1070,20210621,1
1.104.H1070,20210622,1
1.104.H1070,20210623,1
1.104.H1075,20210624,1
1.104.H1070,20210625,1
1.104.H1075,20210626,1
1.104.H1075,20210627,1
1.104.H1070,20210628,1
1.104.H1070,20210629,1
1.104.H1070,20210630,1
1.104.H1070,20210701,1
1.104.H1070,20210702,1
1.104.H1075,20210703,1
1.104.H1075,20210704,1
1.104.H1070,20210705,1
1.104.H1070,20210706,1
1.104.H1070,20210707,1
1.104.H1070,20210708,1
1.104.H1070,20210709,1
1.104.H1075,20210710,1
1.104.H1075,20210711,1
1.104.H1070,20210712,1
1.104.H1070,20210713,1
1.104.H1070,20210714,1
1.104.H1070,20210715,1
1.104.H1070,20210716,1
1.104.H1075,20210717,1
1.104.H1075,20210718,1
1.104.H1070,20210719,1
1.104.H1070,20210720,1
1.104.H1070,20210721,1
1.104.H1070,20210722,1
1.104.H1070,20210723,1
1.104.H1075,20210724,1
1.104.H1075,20210725,1
1.104.H1070,20210726,1
1.104.H1070,20210727,1
1.104.H1070,20210728,1
1.104.H1070,20210729,1
1.104.H1070,20210730,1
1.104.H1075,20210731,1
1.104.H1075,20210801,1
1.104.H1070,20210802,1
1.104.H1070,20210803,1
1.104.H1070,20210804,1
1.104.H1070,20210805,1
1.104.H1070,20210806,1
1.104.H1075,20210807,1
1.104.H1075,20210808,1
1.104.H1070,20210809,1
1.104.H1070,20210810,1
1.104.H1070,20210811,1
1.104.H1070,20210812,1
1.104.H1070,20210813,1
1.104.H1075,20210814,1
1.104.H1075,20210815,1
1.104.H1070,20210816,1
1.104.H1070,20210817,1
1.104.H1070,20210818,1
1.104.H1070,20210819,1
1.104.H1070,20210820,1
1.104.H1075,20210821,1
1.104.H1075,20210822,1
1.104.H1070,20210823,1
1.104.H1070,20210824,1
1.104.H1070,20210825,1
1.104.H1070,20210826,1
1.104.H1070,20210827,1
1.104.H1075,20210828,1
1.104.H1075,20210829,1
1.104.H1070,20210830,1
1.104.H1070,20210831,1
1.104.H1070,20210901,1
1.104.H1070,20210902,1
1.104.H1070,20210903,1
1.104.H1075,20210904,1
1.104.H1075,20210905,1
1.104.H1070,20210906,1
1.104.H1070,20210907,1
1.104.H1070,20210908,1
1.104.H1070,20210909,1
1.104.H1070,20210910,1
1.104.H1075,20210911,1
1.104.H1075,20210912,1
1.104.H1070,20210913,1
1.104.H1070,20210914,1
1.104.H1070,20210915,1
1.104.H1070,20210916,1
1.104.H1070,20210917,1
1.104.H1075,20210918,1
1.104.H1075,20210919,1
1.104.H1070,20210920,1
1.104.H1070,20210921,1
1.104.H1070,20210922,1
1.104.H1070,20210923,1
1.104.H1075,20210924,1
1.104.H1075,20210925,1
1.104.H1075,20210926,1
1.104.H1070,20210927,1
1.104.H1070,20210928,1
1.104.H1070,20210929,1
1.104.H1070,20210930,1
1.104.H1070,20211001,1
1.104.H1075,20211002,1
1.104.H1075,20211003,1
1.104.H1070,20211004,1
1.104.H1070,20211005,1
1.104.H1070,20211006,1
1.104.H1070,20211007,1
1.104.H1070,20211008,1
1.104.H1075,20211009,1
1.104.H1075,20211010,1
1.104.H1070,20211011,1
1.104.H1075,20211012,1
2.6.79.3923.2899,20210216,1
2.6.79.3923.2899,20210217,1
2.6.79.3923.2899,20210218,1
2.6.79.3923.2899,20210219,1
2.6.79.3923.2899,20210222,1
2.6.79.3923.2899,20210223,1
2.6.79.3923.2899,20210224,1
2.6.79.3923.2899,20210225,1
2.6.79.3923.2899,20210226,1
2.6.79.3923.2899,20210301,1
2.6.79.3923.2899,20210302,1
2.6.79.3923.2899,20210303,1
2.6.79.3923.2899,20210304,1
2.6.79.3923.2899,20210305,1
2.6.79.3923.2899,20210308,1
2.6.79.3923.2899,20210309,1
2.6.79.3923.2899,20210310,1
2.6.79.3923.2899,20210311,1
2.6.79.3923.2899,20210312,1
2.6.79.3923.2899,20210315,1
2.6.79.3923.2899,20210316,1
2.6.79.3923.2899,20210317,1
2.6.79.3923.2899,20210318,1
2.6.79.3923.2899,20210319,1
2.6.79.3923.2899,20210322,1
2.6.79.3923.2899,20210323,1
2.6.79.3923.2899,20210324,1
2.6.79.3923.2899,20210325,1
2.6.79.3923.2899,20210326,1
2.6.79.3923.2899,20210329,1
2.6.79.3923.2899,20210330,1
2.6.79.3923.2899,20210331,1
2.6.79.3923.2899,20210401,1
2.6.79.3923.2899,20210406,1
2.6.79.3923.2899,20210407,1
2.6.79.3923.2899,20210408,1
2.6.79.3923.2899,20210409,1
2.6.79.3923.2899,20210412,1
2.6.79.3923.2899,20210413,1
2.6.79.3923.2899,20210414,1
2.6.79.3923.2899,20210415,1
2.6.79.3923.2899,20210416,1
2.6.79.3923.2899,20210419,1
2.6.79.3923.2899,20210420,1
2.6.79.3923.2899,20210421,1
2.6.79.3923.2899,20210422,1
2.6.79.3923.2899,20210423,1
2.6.79.3923.2899,20210426,1
2.6.79.3923.2899,20210427,1
2.6.79.3923.2899,20210428,1
2.6.79.3923.2899,20210429,1
2.6.79.3923.2899,20210430,1
2.6.79.3923.2899,20210503,1
2.6.79.3923.2899,20210504,1
2.6.79.3923.2899,20210505,1
2.6.79.3923.2899,20210506,1
2.6.79.3923.2899,20210507,1
2.6.79.3923.2899,20210510,1
2.6.79.3923.2899,20210511,1
2.6.79.3923.2899,20210512,1
2.6.79.3923.2899,20210513,1
2.6.79.3923.2899,20210514,1
2.6.79.3923.2899,20210517,1
2.6.79.3923.2899,20210518,1
2.6.79.3923.2899,20210519,1
2.6.79.3923.2899,20210520,1
2.6.79.3923.2899,20210521,1
2.6.79.3923.2899,20210525,1
2.6.79.3923.2899,20210526,1
2.6.79.3923.2899,20210527,1
2.6.79.3923.2899,20210528,1
2.6.79.3923.2899,20210531,1
2.6.79.3923.2899,20210601,1
2.6.79.3923.2899,20210602,1
2.6.79.3923.2899,20210603,1
2.6.79.3923.2899,20210604,1
2.6.79.3923.2899,20210607,1
2.6.79.3923.2899,20210608,1
2.6.79.3923.2899,20210609,1
2.6.79.3923.2899,20210610,1
2.6.79.3923.2899,20210611,1
2.6.79.3923.2899,20210614,1
2.6.79.3923.2899,20210615,1
2.6.79.3923.2899,20210616,1
2.6.79.3923.2899,20210617,1
2.6.79.3923.2899,20210618,1
2.6.79.3923.2899,20210621,1
2.6.79.3923.2899,20210622,1
2.6.79.3923.2899,20210623,1
2.6.79.3923.2899,20210625,1
2.6.79.3923.2899,20210628,1
2.6.79.3923.2899,20210629,1
2.6.79.3923.2899,20210630,1
2.6.79.3923.2899,20210701,1
2.6.79.3923.2899,20210702,1
2.6.79.3923.2899,20210705,1
2.6.79.3923.2899,20210706,1
2.6.79.3923.2899,20210707,1
2.6.79.3923.2899,20210708,1
2.6.79.3923.2899,20210709,1
2.6.79.3923.2899,20210712,1
2.6.79.3923.2899,20210713,1
2.6.79.3923.2899,20210714,1
2.6.79.3923.2899,20210715,1
2.6.79.3923.2899,20210716,1
2.6.79.3923.2899,20210719,1
2.6.79.3923.2899,20210720,1
2.6.79.3923.2899,20210721,1
2.6.79.3923.2899,20210722,1
2.6.79.3923.2899,20210723,1
2.6.79.3923.2899,20210726,1
2.6.79.3923.2899,20210727,1
2.6.79.3923.2899,20210728,1
2.6.79.3923.2899,20210729,1
2.6.79.3923.2899,20210730,1
2.6.79.3923.2899,20210802,1
2.6.79.3923.2899,20210803,1
2.6.79.3923.2899,20210804,1
2.6.79.3923.2899,20210805,1
2.6.79.3923.2899,20210806,1
2.6.79.3923.2899,20210809,1
2.6.79.3923.2899,20210810,1
2.6.79.3923.2899,20210811,1
2.6.79.3923.2899,20210812,1
2.6.79.3923.2899,20210813,1
2.6.79.3923.2899,20210816,1
2.6.79.3923.2899,20210817,1
2.6.79.3923.2899,20210818,1
2.6.79.3923.2899,20210819,1
2.6.79.3923.2899,20210820,1
2.6.79.3923.2899,20210823,1
2.6.79.3923.2899,20210824,1
2.6.79.3923.2899,20210825,1
2.6.79.3923.2899,20210826,1
2.6.79.3923.2899,20210827,1
2.6.79.3923.2899,20210830,1
2.6.79.3923.2899,20210831,1
2.6.79.3923.2899,20210901,1
2.6.79.3923.2899,20210902,1
2.6.79.3923.2899,20210903,1
2.6.79.3923.2899,20210906,1
2.6.79.3923.2899,20210907,1
2.6.79.3923.2899,20210908,1
2.6.79.3923.2899,20210909,1
2.6.79.3923.2899,20210910,1
2.6.79.3923.2899,20210913,1
2.6.79.3923.2899,20210914,1
2.6.79.3923.2899,20210915,1
2.6.79.3923.2899,20210916,1
2.6.79.3923.2899,20210917,1
2.6.79.3923.2899,20210920,1
2.6.79.3923.2899,20210921,1
2.6.79.3923.2899,20210922,1
2.6.79.3923.2899,20210923,1
2.6.79.3923.2899,20210927,1
2.6.79.3923.2899,20210928,1
2.6.79.3923.2899,20210929,1
2.6.79.3923.2899,20210930,1
2.6.79.3923.2899,20211001,1
2.6.79.3923.2899,20211004,1
2.6.79.3923.2899,20211005,1
2.6.79.3923.2899,20211006,1
2.6.79.3923.2899,20211007,1
2.6.79.3923.2899,20211008,1
2.6.79.3923.2899,20211011,1
2.6.79.3927.2899,20210220,1
2.6.79.3927.2899,20210227,1
2.6.79.3927.2899,20210306,1
2.6.79.3927.2899,20210313,1
2.6.79.3927.2899,20210320,1
2.6.79.3927.2899,20210327,1
2.6.79.3927.2899,20210403,1
2.6.79.3927.2899,20210410,1
2.6.79.3927.2899,20210417,1
2.6.79.3927.2899,20210424,1
2.6.79.3927.2899,20210508,1
2.6.79.3927.2899,20210515,1
2.6.79.3927.2899,20210522,1
2.6.79.3927.2899,20210529,1
2.6.79.3927.2899,20210605,1
2.6.79.3927.2899,20210612,1
2.6.79.3927.2899,20210619,1
2.6.79.3927.2899,20210626,1
2.6.79.3927.2899,20210703,1
2.6.79.3927.2899,20210710,1
2.6.79.3927.2899,20210717,1
2.6.79.3927.2899,20210724,1
2.6.79.3927.2899,20210731,1
2.6.79.3927.2899,20210807,1
2.6.79.3927.2899,20210814,1
2.6.79.3927.2899,20210821,1
2.6.79.3927.2899,20210828,1
2.6.79.3927.2899,20210904,1
2.6.79.3927.2899,20210918,1
2.6.79.3927.2899,20210925,1
2.6.79.3927.2899,20211002,1
2.6.79.3927.2899,20211009,1
2.6.79.3928.2899,20210221,1
2.6.79.3928.2899,20210228,1
2.6.79.3928.2899,20210307,1
2.6.79.3928.2899,20210314,1
2.6.79.3928.2899,20210321,1
2.6.79.3928.2899,20210328,1
2.6.79.3928.2899,20210402,1
2.6.79.3928.2899,20210404,1
2.6.79.3928.2899,20210405,1
2.6.79.3928.2899,20210411,1
2.6.79.3928.2899,20210418,1
2.6.79.3928.2899,20210425,1
2.6.79.3928.2899,20210501,1
2.6.79.3928.2899,20210502,1
2.6.79.3928.2899,20210509,1
2.6.79.3928.2899,20210516,1
2.6.79.3928.2899,20210523,1
2.6.79.3928.2899,20210524,1
2.6.79.3928.2899,20210530,1
2.6.79.3928.2899,20210606,1
2.6.79.3928.2899,20210613,1
2.6.79.3928.2899,20210620,1
2.6.79.3928.2899,20210624,1
2.6.79.3928.2899,20210627,1
2.6.79.3928.2899,20210704,1
2.6.79.3928.2899,20210711,1
2.6.79.3928.2899,20210718,1
2.6.79.3928.2899,20210725,1
2.6.79.3928.2899,20210801,1
2.6.79.3928.2899,20210808,1
2.6.79.3928.2899,20210815,1
2.6.79.3928.2899,20210822,1
2.6.79.3928.2899,20210829,1
2.6.79.3928.2899,20210905,1
2.6.79.3928.2899,20210911,1
2.6.79.3928.2899,20210912,1
2.6.79.3928.2899,20210919,1
2.6.79.3928.2899,20210924,1
2.6.79.3928.2899,20210926,1
2.6.79.3928.2899,20211003,1
2.6.79.3928.2899,20211010,1
2.6.79.3928.2899,20211012,1
2.6.79.4042.2899,20210215,1
2.7.7.3929.2905,20210216,1
2.7.7.3929.2905,20210217,1
2.7.7.3929.2905,20210218,1
2.7.7.3929.2905,20210219,1
2.7.7.3929.2905,20210222,1
2.7.7.3929.2905,20210223,1
2.7.7.3929.2905,20210224,1
2.7.7.3929.2905,20210225,1
2.7.7.3929.2905,20210226,1
2.7.7.3929.2905,20210301,1
2.7.7.3929.2905,20210302,1
2.7.7.3929.2905,20210303,1
2.7.7.3929.2905,20210304,1
2.7.7.3929.2905,20210305,1
2.7.7.3929.2905,20210308,1
2.7.7.3929.2905,20210309,1
2.7.7.3929.2905,20210310,1
2.7.7.3929.2905,20210311,1
2.7.7.3929.2905,20210312,1
2.7.7.3929.2905,20210315,1
2.7.7.3929.2905,20210316,1
2.7.7.3929.2905,20210317,1
2.7.7.3929.2905,20210318,1
2.7.7.3929.2905,20210319,1
2.7.7.3929.2905,20210322,1
2.7.7.3929.2905,20210323,1
2.7.7.3929.2905,20210324,1
2.7.7.3929.2905,20210325,1
2.7.7.3929.2905,20210326,1
2.7.7.3929.2905,20210329,1
2.7.7.3929.2905,20210330,1
2.7.7.3929.2905,20210331,1
2.7.7.3929.2905,20210401,1
2.7.7.3929.2905,20210406,1
2.7.7.3929.2905,20210407,1
2.7.7.3929.2905,20210408,1
2.7.7.3929.2905,20210409,1
2.7.7.3929.2905,20210412,1
2.7.7.3929.2905,20210413,1
2.7.7.3929.2905,20210414,1
2.7.7.3929.2905,20210415,1
2.7.7.3929.2905,20210416,1
2.7.7.3929.2905,20210419,1
2.7.7.3929.2905,20210420,1
2.7.7.3929.2905,20210421,1
2.7.7.3929.2905,20210422,1
2.7.7.3929.2905,20210423,1
2.7.7.3929.2905,20210426,1
2.7.7.3929.2905,20210427,1
2.7.7.3929.2905,20210428,1
2.7.7.3929.2905,20210429,1
2.7.7.3929.2905,20210430,1
2.7.7.3929.2905,20210503,1
2.7.7.3929.2905,20210504,1
2.7.7.3929.2905,20210505,1
2.7.7.3929.2905,20210506,1
2.7.7.3929.2905,20210507,1
2.7.7.3929.2905,20210510,1
2.7.7.3929.2905,20210511,1
2.7.7.3929.2905,20210512,1
2.7.7.3929.2905,20210513,1
2.7.7.3929.2905,20210514,1
2.7.7.3929.2905,20210517,1
2.7.7.3929.2905,20210518,1
2.7.7.3929.2905,20210519,1
2.7.7.3929.2905,20210520,1
2.7.7.3929.2905,20210521,1
2.7.7.3929.2905,20210525,1
2.7.7.3929.2905,20210526,1
2.7.7.3929.2905,20210527,1
2.7.7.3929.2905,20210528,1
2.7.7.3929.2905,20210531,1
2.7.7.3929.2905,20210601,1
2.7.7.3929.2905,20210602,1
2.7.7.3929.2905,20210603,1
2.7.7.3929.2905,20210604,1
2.7.7.3929.2905,20210607,1
2.7.7.3929.2905,20210608,1
2.7.7.3929.2905,20210609,1
2.7.7.3929.2905,20210610,1
2.7.7.3929.2905,20210611,1
2.7.7.3929.2905,20210614,1
2.7.7.3929.2905,20210615,1
2.7.7.3929.2905,20210616,1
2.7.7.3929.2905,20210617,1
2.7.7.3929.2905,20210618,1
2.7.7.3929.2905,20210621,1
2.7.7.3929.2905,20210622,1
2.7.7.3929.2905,20210623,1
2.7.7.3929.2905,20210625,1
2.7.7.3929.2905,20210628,1
2.7.7.3929.2905,20210629,1
2.7.7.3929.2905,20210630,1
2.7.7.3929.2905,20210701,1
2.7.7.3929.2905,20210702,1
2.7.7.3929.2905,20210705,1
2.7.7.3929.2905,20210706,1
2.7.7.3929.2905,20210707,1
2.7.7.3929.2905,20210708,1
2.7.7.3929.2905,20210709,1
2.7.7.3929.2905,20210712,1
2.7.7.3929.2905,20210713,1
2.7.7.3929.2905,20210714,1
2.7.7.3929.2905,20210715,1
2.7.7.3929.2905,20210716,1
2.7.7.3929.2905,20210719,1
2.7.7.3929.2905,20210720,1
2.7.7.3929.2905,20210721,1
2.7.7.3929.2905,20210722,1
2.7.7.3929.2905,20210723,1
2.7.7.3929.2905,20210726,1
2.7.7.3929.2905,20210727,1
2.7.7.3929.2905,20210728,1
2.7.7.3929.2905,20210729,1
2.7.7.3929.2905,20210730,1
2.7.7.3929.2905,20210802,1
2.7.7.3929.2905,20210803,1
2.7.7.3929.2905,20210804,1
2.7.7.3929.2905,20210805,1
2.7.7.3929.2905,20210806,1
2.7.7.3929.2905,20210809,1
2.7.7.3929.2905,20210810,1
2.7.7.3929.2905,20210811,1
2.7.7.3929.2905,20210812,1
2.7.7.3929.2905,20210813,1
2.7.7.3929.2905,20210816,1
2.7.7.3929.2905,20210817,1
2.7.7.3929.2905,20210818,1
2.7.7.3929.2905,20210819,1
2.7.7.3929.2905,20210820,1
2.7.7.3929.2905,20210823,1
2.7.7.3929.2905,20210824,1
2.7.7.3929.2905,20210825,1
2.7.7.3929.2905,20210826,1
2.7.7.3929.2905,20210827,1
2.7.7.3929.2905,20210830,1
2.7.7.3929.2905,20210831,1
2.7.7.3929.2905,20210901,1
2.7.7.3929.2905,20210902,1
2.7.7.3929.2905,20210903,1
2.7.7.3929.2905,20210906,1
2.7.7.3929.2905,20210907,1
2.7.7.3929.2905,20210908,1
2.7.7.3929.2905,20210909,1
2.7.7.3929.2905,20210910,1
2.7.7.3929.2905,20210913,1
2.7.7.3929.2905,20210914,1
2.7.7.3929.2905,20210915,1
2.7.7.3929.2905,20210916,1
2.7.7.3929.2905,20210917,1
2.7.7.3929.2905,20210920,1
2.7.7.3929.2905,20210921,1
2.7.7.3929.2905,20210922,1
2.7.7.3929.2905,20210923,1
2.7.7.3929.2905,20210927,1
2.7.7.3929.2905,20210928,1
2.7.7.3929.2905,20210929,1
2.7.7.3929.2905,20210930,1
2.7.7.3929.2905,20211001,1
2.7.7.3929.2905,20211004,1
2.7.7.3929.2905,20211005,1
2.7.7.3929.2905,20211006,1
2.7.7.3929.2905,20211007,1
2.7.7.3929.2905,20211008,1
2.7.7.3929.2905,20211011,1
2.7.7.3930.2905,20210221,1
2.7.7.3930.2905,20210228,1
2.7.7.3930.2905,20210307,1
2.7.7.3930.2905,20210314,1
2.7.7.3930.2905,20210321,1
2.7.7.3930.2905,20210328,1
2.7.7.3930.2905,20210402,1
2.7.7.3930.2905,20210404,1
2.7.7.3930.2905,20210405,1
2.7.7.3930.2905,20210411,1
2.7.7.3930.2905,20210418,1
2.7.7.3930.2905,20210425,1
2.7.7.3930.2905,20210501,1
2.7.7.3930.2905,20210502,1
2.7.7.3930.2905,20210509,1
2.7.7.3930.2905,20210516,1
2.7.7.3930.2905,20210523,1
2.7.7.3930.2905,20210524,1
2.7.7.3930.2905,20210530,1
2.7.7.3930.2905,20210606,1
2.7.7.3930.2905,20210613,1
2.7.7.3930.2905,20210620,1
2.7.7.3930.2905,20210624,1
2.7.7.3930.2905,20210627,1
2.7.7.3930.2905,20210704,1
2.7.7.3930.2905,20210711,1
2.7.7.3930.2905,20210718,1
2.7.7.3930.2905,20210725,1
2.7.7.3930.2905,20210801,1
2.7.7.3930.2905,20210808,1
2.7.7.3930.2905,20210815,1
2.7.7.3930.2905,20210822,1
2.7.7.3930.2905,20210829,1
2.7.7.3930.2905,20210905,1
2.7.7.3930.2905,20210911,1
2.7.7.3930.2905,20210912,1
2.7.7.3930.2905,20210919,1
2.7.7.3930.2905,20210924,1
2.7.7.3930.2905,20210926,1
2.7.7.3930.2905,20211003,1
2.7.7.3930.2905,20211010,1
2.7.7.3930.2905,20211012,1
2.7.7.3954.2905,20210220,1
2.7.7.3954.2905,20210227,1
2.7.7.3954.2905,20210306,1
2.7.7.3954.2905,20210313,1
2.7.7.3954.2905,20210320,1
2.7.7.3954.2905,20210327,1
2.7.7.3954.2905,20210403,1
2.7.7.3954.2905,20210410,1
2.7.7.3954.2905,20210417,1
2.7.7.3954.2905,20210424,1
2.7.7.3954.2905,20210508,1
2.7.7.3954.2905,20210515,1
2.7.7.3954.2905,20210522,1
2.7.7.3954.2905,20210529,1
2.7.7.3954.2905,20210605,1
2.7.7.3954.2905,20210612,1
2.7.7.3954.2905,20210619,1
2.7.7.3954.2905,20210626,1
2.7.7.3954.2905,20210703,1
2.7.7.3954.2905,20210710,1
2.7.7.3954.2905,20210717,1
2.7.7.3954.2905,20210724,1
2.7.7.3954.2905,20210731,1
2.7.7.3954.2905,20210807,1
2.7.7.3954.2905,20210814,1
2.7.7.3954.2905,20210821,1
2.7.7.3954.2905,20210828,1
2.7.7.3954.2905,20210904,1
2.7.7.3954.2905,20210918,1
2.7.7.3954.2905,20210925,1
2.7.7.3954.2905,20211002,1
2.7.7.3954.2905,20211009,1
2.7.7.4041.2905,20210215,1
2.11.56.3882.2890,20210216,1
2.11.56.3882.2890,20210217,1
2.11.56.3882.2890,20210218,1
2.11.56.3882.2890,20210219,1
2.11.56.3882.2890,20210222,1
2.11.56.3882.2890,20210223,1
2.11.56.3882.2890,20210224,1
2.11.56.3882.2890,20210225,1
2.11.56.3882.2890,20210226,1
2.11.56.3882.2890,20210301,1
2.11.56.3882.2890,20210302,1
2.11.56.3882.2890,20210303,1
2.11.56.3882.2890,20210304,1
2.11.56.3882.2890,20210305,1
2.11.56.3882.2890,20210308,1
2.11.56.3882.2890,20210309,1
2.11.56.3882.2890,20210310,1
2.11.56.3882.2890,20210311,1
2.11.56.3882.2890,20210312,1
2.11.56.3882.2890,20210315,1
2.11.56.3882.2890,20210316,1
2.11.56.3882.2890,20210317,1
2.11.56.3882.2890,20210318,1
2.11.56.3882.2890,20210319,1
2.11.56.3882.2890,20210322,1
2.11.56.3882.2890,20210323,1
2.11.56.3882.2890,20210324,1
2.11.56.3882.2890,20210325,1
2.11.56.3882.2890,20210326,1
2.11.56.3882.2890,20210329,1
2.11.56.3882.2890,20210330,1
2.11.56.3882.2890,20210331,1
2.11.56.3882.2890,20210401,1
2.11.56.3882.2890,20210406,1
2.11.56.3882.2890,20210407,1
2.11.56.3882.2890,20210408,1
2.11.56.3882.2890,20210409,1
2.11.56.3882.2890,20210412,1
2.11.56.3882.2890,20210413,1
2.11.56.3882.2890,20210414,1
2.11.56.3882.2890,20210415,1
2.11.56.3882.2890,20210416,1
2.11.56.3882.2890,20210419,1
2.11.56.3882.2890,20210420,1
2.11.56.3882.2890,20210421,1
2.11.56.3882.2890,20210422,1
2.11.56.3882.2890,20210423,1
2.11.56.3882.2890,20210426,1
2.11.56.3882.2890,20210427,1
2.11.56.3882.2890,20210428,1
2.11.56.3882.2890,20210429,1
2.11.56.3882.2890,20210430,1
2.11.56.3882.2890,20210503,1
2.11.56.3882.2890,20210504,1
2.11.56.3882.2890,20210505,1
2.11.56.3882.2890,20210506,1
2.11.56.3882.2890,20210507,1
2.11.56.3882.2890,20210510,1
2.11.56.3882.2890,20210511,1
2.11.56.3882.2890,20210512,1
2.11.56.3882.2890,20210513,1
2.11.56.3882.2890,20210514,1
2.11.56.3882.2890,20210517,1
2.11.56.3882.2890,20210518,1
2.11.56.3882.2890,20210519,1
2.11.56.3882.2890,20210520,1
2.11.56.3882.2890,20210521,1
2.11.56.3882.2890,20210525,1
2.11.56.3882.2890,20210526,1
2.11.56.3882.2890,20210527,1
2.11.56.3882.2890,20210528,1
2.11.56.3882.2890,20210531,1
2.11.56.3882.2890,20210601,1
2.11.56.3882.2890,20210602,1
2.11.56.3882.2890,20210603,1
2.11.56.3882.2890,20210604,1
2.11.56.3882.2890,20210607,1
