,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,896,0,658,0,1644,701,0
32,3400,0,1307,0,3572,1885,0
33,5994,0,1965,0,5877,2698,0
34,8488,0,2499,0,7724,3367,0
35,12865,0,4206,0,11566,5047,0
36,16596,0,6466,0,15660,7059,0
37,21480,0,8848,0,19348,8602,0
38,25506,0,11090,0,23712,10385,0
39,31561,0,14012,0,28913,12999,0
40,36961,318,17779,0,34348,15610,0
41,42820,636,21220,0,39835,18308,0
42,48695,974,24878,0,45009,20984,0
43,56637,1821,29524,0,51951,24492,0
44,64855,3248,33816,0,58625,27906,0
45,73202,5830,39358,0,65075,31929,0
46,81554,9320,44160,0,72178,35586,0
47,89372,15448,47813,0,78726,39193,0
48,97523,22868,52397,0,85850,42695,0
49,105724,32550,57009,0,92177,46232,0
50,113912,43345,60395,0,98886,49957,0
51,121654,54759,64783,0,105696,53260,0
52,129503,68461,68188,0,112158,56830,0
53,136850,84385,71853,0,118379,60665,0
54,144431,102524,74335,0,125501,64489,0
55,152164,120830,77174,0,131814,67803,0
56,159714,137440,80225,0,138265,71474,0
57,166913,151741,82573,0,144587,74995,0
58,173756,164717,84808,0,151769,78496,0
59,179754,177692,86980,0,158286,81659,0
60,186493,187914,89470,0,164443,85118,0
61,192052,207791,93026,0,170016,88455,0
62,197261,216383,101835,0,174821,91162,0
63,201005,222945,104099,0,179473,93725,0
64,205822,228029,106542,0,183844,96331,0
65,209224,245012,108631,0,186839,98328,0
66,212919,248981,119062,0,189750,100232,0
67,217473,251324,121319,0,192576,102205,0
68,221049,252946,124356,0,195224,104286,0
69,224308,267071,126260,0,196826,105270,0
70,227439,267763,133056,0,198506,106439,0
71,230267,268352,135715,0,199848,107429,0
72,232911,268889,137328,0,201159,108335,0
73,234813,284135,138924,0,201426,108534,0
74,236992,284164,144619,0,201426,108534,0
75,238018,284370,146359,0,201426,108534,0
