,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1419,0,929,0,1712,473,0
32,3583,0,2538,0,3773,1048,0
33,6666,0,3395,0,5920,1535,0
34,9114,0,4945,0,7929,2160,0
35,13274,0,6778,0,11350,3487,0
36,17846,0,9645,0,14631,5009,0
37,21782,0,11514,0,18156,6657,0
38,26631,0,14141,0,21936,8060,0
39,32254,18,17503,0,27071,10322,0
40,38107,138,20615,0,32249,12740,0
41,43779,475,24078,0,36960,15062,0
42,49529,672,27582,0,42134,17479,0
43,56468,1943,32270,0,48850,20778,0
44,63612,3558,36771,0,55118,24007,0
45,70667,5775,41316,0,61656,27071,0
46,78061,8552,45828,0,68185,30282,0
47,84936,13322,49819,0,74469,33155,0
48,92313,20211,53815,0,81439,36723,0
49,99270,29264,57367,0,87587,39940,0
50,106181,41693,61150,0,94041,43259,0
51,112952,53670,63729,0,99939,46041,0
52,119812,68904,67095,0,106952,49050,0
53,126439,85496,70239,0,112920,52511,0
54,133182,101155,73584,0,119377,55622,0
55,139716,117779,76368,0,125238,58690,0
56,146124,133494,79783,0,131562,61667,0
57,152297,148382,82470,0,138207,64932,0
58,158196,163791,84928,0,144441,67903,0
59,164092,176618,87491,0,150717,70685,0
60,169573,188222,89989,0,156840,73817,0
61,173343,208705,92442,0,161631,77067,0
62,176657,217318,100727,0,166353,79579,0
63,180282,223606,102698,0,170375,82064,0
64,183321,229132,105404,0,174618,84703,0
65,185740,247117,108154,0,178326,86517,0
66,188769,250083,115965,0,180848,88056,0
67,192682,251982,118442,0,184106,89697,0
68,195249,253600,120813,0,186601,91334,0
69,197684,268287,123360,0,188665,92323,0
70,200890,269714,129707,0,190055,93149,0
71,203515,270262,131551,0,191358,93987,0
72,205160,270811,133715,0,192763,94791,0
73,206579,286984,136282,0,193181,94965,0
74,207917,287034,140487,0,193181,94965,0
75,208509,287155,141994,0,193181,94965,0
