,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,905,0,846,0,1662,720,0
32,3301,0,2424,0,3491,1398,0
33,5172,0,3362,0,5916,2265,0
34,7934,0,4762,0,7736,2955,0
35,12236,0,7061,0,10980,4662,0
36,16099,0,9578,0,14392,6338,0
37,20131,0,11796,0,17467,7881,0
38,24098,0,14111,0,21424,9517,0
39,30155,0,16963,0,26316,12261,0
40,36052,293,20643,0,31375,14165,0
41,42043,398,24213,0,36322,16819,0
42,48136,689,27467,0,41250,19051,0
43,56104,1660,32414,0,48367,22072,0
44,63861,3243,36766,0,55104,25278,0
45,71777,5657,41841,0,61912,28708,0
46,79926,8746,45962,0,68244,31523,0
47,87596,14134,50552,0,75038,34730,0
48,95141,20461,54261,0,82139,38211,0
49,102823,30254,59040,0,88825,41029,0
50,110921,41115,62990,0,96133,44083,0
51,118687,53544,66182,0,102733,47207,0
52,125933,71098,69778,0,109202,50423,0
53,133289,87541,72747,0,115763,53480,0
54,140584,103266,75875,0,122726,56458,0
55,147765,121619,79131,0,128701,59521,0
56,154345,137880,82844,0,135439,62567,0
57,162241,153618,85518,0,141984,65582,0
58,168586,166766,88498,0,148796,68945,0
59,174607,180081,91161,0,155802,71523,0
60,181225,190808,93880,0,162209,74617,0
61,185594,213443,97528,0,167153,77341,0
62,190040,221244,106854,0,172396,79752,0
63,194533,227114,109171,0,177123,82221,0
64,198289,231575,112601,0,181895,84433,0
65,201656,248853,115315,0,185434,86193,0
66,206165,252189,122930,0,189098,87582,0
67,210644,253943,125257,0,192315,89046,0
68,213640,256359,127176,0,195540,90523,0
69,216459,270665,129560,0,197828,91407,0
70,219588,271925,135746,0,199727,92114,0
71,223166,272496,138002,0,201550,92940,0
72,225566,272931,139680,0,203145,93453,0
73,227034,287977,141551,0,203520,93759,0
74,228712,288093,145706,0,203520,93759,0
75,229671,288199,146804,0,203520,93759,0
