,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1437,0,1092,0,1236,1174,0
32,3512,0,2756,0,3051,2328,0
33,6327,0,4097,0,4596,3794,0
34,9004,0,5537,0,6183,5110,0
35,13510,0,7891,0,9372,6937,0
36,18814,0,10538,0,12621,8757,0
37,23787,0,13139,0,15681,10899,0
38,28406,15,15403,0,18829,12709,0
39,34928,138,18399,0,23594,15456,0
40,41842,163,21751,0,28503,18406,0
41,48005,256,25821,0,33097,21373,0
42,55326,417,28990,0,38070,24319,0
43,63685,1238,34202,0,44658,27401,0
44,72384,3451,38085,0,50852,30781,0
45,80837,5729,43522,0,57690,34407,0
46,89760,9154,47497,0,63760,37946,0
47,98244,14120,52268,0,69590,41089,0
48,106674,20394,55940,0,76599,44493,0
49,115559,29802,60372,0,83014,47909,0
50,123892,41516,64203,0,89778,51321,0
51,132047,53985,68187,0,95367,54596,0
52,140898,67813,71968,0,102030,57760,0
53,149161,85665,75875,0,108279,61563,0
54,157108,102346,78764,0,115064,64616,0
55,165439,118715,82084,0,120609,67757,0
56,172464,135196,85037,0,126885,71465,0
57,180603,151535,87543,0,133777,74434,0
58,187662,164482,90507,0,139774,77864,0
59,194591,177389,92957,0,145670,80733,0
60,201983,186735,95069,0,152106,83842,0
61,207401,209439,98246,0,157197,86859,0
62,212252,216848,107313,0,162049,88801,0
63,217420,224118,110207,0,166632,91007,0
64,221995,228200,113091,0,171260,93013,0
65,225518,246567,115745,0,174897,94828,0
66,229305,250221,124306,0,178346,96092,0
67,233549,252687,125923,0,181291,97444,0
68,236843,254711,127648,0,184186,99101,0
69,239752,269141,129137,0,186448,99651,0
70,243440,270227,136257,0,188098,100427,0
71,246928,270628,137594,0,189779,100904,0
72,249108,270941,140106,0,191260,101559,0
73,250727,285846,142308,0,191649,101580,0
74,252407,286123,146098,0,191649,101580,0
75,253588,286182,147235,0,191649,101580,0
