,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1096,0,807,0,1733,464,0
32,2876,0,2320,0,3939,1132,0
33,4923,0,3384,0,5744,1648,0
34,7038,0,4106,0,7928,2237,0
35,10484,0,6420,0,11382,3852,0
36,14563,0,9224,0,14578,5776,0
37,18451,0,11286,0,18351,7827,0
38,22330,0,13765,0,22585,9688,0
39,28055,0,16553,0,27372,12641,0
40,33958,0,19982,0,32629,15001,0
41,39682,147,23545,0,38078,17676,0
42,45662,554,26365,0,43253,20530,0
43,53268,1746,30959,0,50019,23857,0
44,61302,3556,34638,0,56566,26866,0
45,69296,5642,40013,0,63597,30454,0
46,77032,8887,43480,0,70026,33723,0
47,84871,13366,47961,0,76644,36684,0
48,92395,20576,51521,0,83594,40039,0
49,100355,29063,55344,0,90457,43204,0
50,108280,39497,59201,0,97055,46605,0
51,116075,51930,62289,0,103276,49954,0
52,123458,67712,65609,0,109933,52964,0
53,130751,82336,69238,0,116383,55957,0
54,137950,98595,71719,0,122940,59482,0
55,145618,116007,74431,0,128942,62164,0
56,152825,132218,76962,0,135628,65638,0
57,159127,146388,78785,0,142362,68570,0
58,166243,158790,81017,0,148615,71702,0
59,172796,169618,83600,0,155264,74846,0
60,178813,179455,85659,0,162085,77815,0
61,184256,200232,88782,0,166361,80726,0
62,188681,208765,97765,0,171199,83680,0
63,193563,215223,100052,0,175741,86271,0
64,197123,219066,102386,0,180474,88839,0
65,200864,237098,105492,0,184033,90579,0
66,204317,240908,113902,0,187101,92098,0
67,208363,242921,115711,0,190121,93180,0
68,211792,244192,117448,0,192521,94658,0
69,214846,258338,119296,0,194705,95504,0
70,217596,259017,125284,0,196082,95974,0
71,221239,259804,128014,0,197489,96423,0
72,223919,260234,129683,0,198697,97007,0
73,225519,273335,131329,0,198896,97262,0
74,227524,273584,135524,0,198896,97325,0
75,229336,273711,137082,0,198896,97325,0
