,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1067,0,1348,0,1272,559,0
32,3342,0,2448,0,2798,1178,0
33,5512,0,4075,0,4181,1810,0
34,7844,0,5595,0,5490,2456,0
35,12003,0,7532,0,8594,3659,0
36,15332,0,9879,0,12386,5140,0
37,20593,0,12322,0,15928,6276,0
38,24607,75,14438,0,19585,7899,0
39,29898,131,18046,0,24297,10115,0
40,35817,131,21216,0,28886,12468,0
41,41468,415,24585,0,33760,14907,0
42,47021,854,27838,0,38573,17466,0
43,54804,1687,31873,0,45302,20251,0
44,62379,2844,36789,0,52267,23634,0
45,70626,5661,41568,0,58837,26622,0
46,78588,9933,45697,0,65533,29753,0
47,86103,14729,50446,0,72800,33022,0
48,93931,22569,54321,0,79407,36170,0
49,101398,32496,58518,0,86292,39204,0
50,109325,44163,61928,0,93041,42362,0
51,116866,59092,65619,0,99879,45705,0
52,124297,74711,69776,0,106508,48569,0
53,131547,93203,73009,0,113031,51325,0
54,139149,109280,76199,0,119982,54756,0
55,146281,125967,79443,0,126581,57678,0
56,153049,142282,83081,0,133184,61104,0
57,160229,158296,86094,0,139652,63940,0
58,166596,169839,87955,0,146653,67057,0
59,173413,181891,90444,0,152843,69930,0
60,180136,193373,92410,0,159361,72790,0
61,184263,212846,96393,0,165285,75758,0
62,188419,220276,103014,0,170445,77895,0
63,193142,226397,105741,0,175535,80172,0
64,196950,232105,108385,0,180701,82614,0
65,200838,249149,110940,0,184691,84620,0
66,205214,253841,119752,0,188421,86829,0
67,208437,255842,122062,0,191740,88495,0
68,211626,256955,124785,0,195015,90267,0
69,214757,272119,126447,0,197034,91326,0
70,218531,273144,132883,0,198962,91915,0
71,222238,273717,134637,0,200956,92623,0
72,224393,274095,136086,0,202716,93301,0
73,225823,290778,138167,0,203390,93715,0
74,227246,291036,144346,0,203390,93715,0
75,228581,291192,145795,0,203390,93715,0
