,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,941,0,1135,0,1414,749,0
32,2968,0,2364,0,2757,1601,0
33,5045,0,4098,0,4619,2354,0
34,7015,0,5547,0,6075,3342,0
35,11594,0,8170,0,8466,4879,0
36,15511,0,11029,0,11438,6512,0
37,19905,0,14054,0,14370,8502,0
38,23678,0,16279,0,17337,10238,0
39,30941,0,19889,0,21885,12761,0
40,37425,83,23306,0,26944,15315,0
41,44032,236,27398,0,31278,17629,0
42,50769,764,31106,0,36493,20607,0
43,58913,1713,35393,0,42379,23759,0
44,66631,3382,39763,0,49266,27273,0
45,74812,5801,44367,0,56357,30935,0
46,82829,9130,49226,0,63454,34002,0
47,90753,14425,53627,0,69630,37561,0
48,98497,20940,57660,0,76011,40951,0
49,105999,29288,61239,0,82860,44441,0
50,114202,40408,65631,0,89445,47469,0
51,121635,52974,69047,0,96121,51154,0
52,129211,67234,72524,0,102234,54807,0
53,136551,82358,75607,0,108836,57852,0
54,144370,99785,78503,0,115390,61191,0
55,151868,116597,82156,0,121870,64383,0
56,158682,132873,84610,0,128739,68047,0
57,165873,148140,87619,0,134635,71166,0
58,172117,162358,90072,0,141419,74641,0
59,178936,175209,93477,0,147559,77869,0
60,185394,183750,96580,0,154335,80959,0
61,189485,204941,99644,0,159133,84076,0
62,193869,212641,109486,0,164390,86536,0
63,198031,218510,112034,0,169753,88968,0
64,201581,223861,114259,0,174424,91545,0
65,204753,242273,116967,0,178428,93481,0
66,208543,245111,125861,0,182471,94971,0
67,212339,247093,127765,0,186294,96559,0
68,215984,248827,130169,0,189777,98317,0
69,218311,263027,132656,0,192297,99433,0
70,221364,263793,139315,0,193911,100192,0
71,224442,264161,141127,0,195732,100843,0
72,227330,264501,143556,0,197602,101846,0
73,229232,279423,145504,0,198085,102010,0
74,231058,279568,149478,0,198085,102010,0
75,232516,279665,150826,0,198085,102010,0
