,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1155,0,974,0,1812,949,0
32,3200,0,2170,0,3776,2011,0
33,5637,0,3183,0,5694,3037,0
34,7433,0,4530,0,7533,4097,0
35,12294,0,6686,0,10810,5444,0
36,16747,0,8984,0,14271,7122,0
37,21289,0,11378,0,17815,8910,0
38,25790,0,13345,0,21291,10725,0
39,32065,41,16960,0,26698,13082,0
40,38108,210,20636,0,32714,15438,0
41,44095,251,24986,0,38845,18167,0
42,50269,628,28194,0,43814,20577,0
43,58048,1503,32935,0,50715,23883,0
44,66006,3415,38322,0,58268,27463,0
45,74342,6145,43031,0,65075,31017,0
46,82263,9823,47790,0,71789,34789,0
47,89780,14685,52167,0,79423,38500,0
48,97983,22741,56577,0,86719,41918,0
49,105523,31771,60830,0,93536,45495,0
50,113267,43834,65139,0,100475,48908,0
51,120879,57378,68781,0,107722,52759,0
52,128804,72711,72241,0,114654,55967,0
53,136323,87164,75753,0,121565,59544,0
54,143420,103209,78767,0,128851,63299,0
55,151234,119934,82817,0,135767,67013,0
56,158043,137916,86404,0,142763,70395,0
57,165677,153100,89911,0,149124,73597,0
58,172549,166732,92588,0,156271,77637,0
59,178765,178199,95005,0,162843,80896,0
60,185383,189013,97012,0,170072,84191,0
61,189832,209967,100708,0,175571,87019,0
62,194216,219411,108587,0,180420,89581,0
63,198223,226862,110957,0,185373,92196,0
64,201915,232455,113225,0,190578,94616,0
65,205819,250901,115354,0,194317,96394,0
66,209056,253976,125247,0,197744,98611,0
67,212832,256602,127706,0,201530,100628,0
68,215204,258052,130026,0,204966,102381,0
69,218000,274058,132704,0,207028,103654,0
70,222026,275295,141168,0,208410,104690,0
71,225676,275589,143445,0,209692,105975,0
72,227509,275884,146402,0,210921,106622,0
73,229072,291085,147914,0,211477,107274,0
74,231093,291256,152160,0,211477,107274,0
75,232230,291350,153829,0,211477,107274,0
