,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1000,0,672,0,1417,651,0
32,3014,0,2208,0,3398,1515,0
33,5030,0,3204,0,5361,2416,0
34,7300,0,4196,0,6701,3178,0
35,12431,0,5925,0,10098,4376,0
36,16357,0,8676,0,13626,5766,0
37,21267,0,10766,0,17182,6943,0
38,25551,0,12845,0,20918,8437,0
39,31857,134,15997,0,25341,10543,0
40,38423,218,19014,0,30244,12367,0
41,44234,267,21834,0,35173,14219,0
42,50403,440,24752,0,39207,16485,0
43,58370,1344,29369,0,46389,19615,0
44,65807,3096,34872,0,53199,23012,0
45,73787,4824,40303,0,60267,26140,0
46,81389,7573,45664,0,67491,29741,0
47,89053,14017,50321,0,74396,32955,0
48,96830,21627,55792,0,80973,36196,0
49,104130,31206,59690,0,87719,39490,0
50,111768,41607,64223,0,94538,42680,0
51,118840,54677,68111,0,101237,45930,0
52,126340,68383,71690,0,107936,49123,0
53,133947,85586,75830,0,115091,52227,0
54,140715,102008,79864,0,121992,55703,0
55,147911,118077,82817,0,128559,58872,0
56,154867,132452,85996,0,135915,62274,0
57,161931,149201,89139,0,141780,65532,0
58,168036,163290,91945,0,148736,68239,0
59,173949,176796,94801,0,155304,71674,0
60,179834,186780,97575,0,162385,74693,0
61,184024,208830,100971,0,167805,77698,0
62,188141,215872,107740,0,172667,79747,0
63,192076,222736,110512,0,177530,82445,0
64,195672,228227,113229,0,182095,84628,0
65,198970,245261,116394,0,186313,86631,0
66,201916,248202,124203,0,190109,88899,0
67,206088,250090,126301,0,193225,90662,0
68,208340,251423,128973,0,196314,92876,0
69,210822,267455,131375,0,199182,93956,0
70,214450,268433,139039,0,201290,95164,0
71,218372,269032,141043,0,203418,96325,0
72,220995,269483,142700,0,205673,97715,0
73,221702,285329,144745,0,206120,97908,0
74,223789,285431,149461,0,206120,97967,0
75,225084,285631,150451,0,206120,97967,0
