,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1125,0,845,0,1342,746,0
32,2994,0,2200,0,3233,1339,0
33,4687,0,3251,0,5206,2162,0
34,7003,0,4527,0,7089,2940,0
35,10649,0,6726,0,10575,4378,0
36,14705,0,9361,0,14205,6266,0
37,18818,0,11782,0,18070,7693,0
38,22488,0,13626,0,21888,9756,0
39,28517,159,17251,0,27080,11751,0
40,35079,159,20074,0,32094,14077,0
41,41228,347,23672,0,37441,16429,0
42,47403,895,27105,0,42674,18773,0
43,54801,1762,31648,0,49189,21682,0
44,61740,3344,36370,0,55828,24963,0
45,69886,6270,40878,0,62502,28469,0
46,76940,9637,45884,0,69281,31574,0
47,84441,15305,49773,0,75960,35132,0
48,91743,21861,53988,0,82606,38028,0
49,98820,30781,58172,0,88975,41422,0
50,105795,41746,61916,0,95419,44310,0
51,113222,54762,65567,0,102548,47662,0
52,120309,69042,69059,0,109087,51270,0
53,126947,86149,72580,0,115626,54078,0
54,133985,102132,76101,0,122236,57444,0
55,140393,119103,78567,0,128709,60516,0
56,147915,135165,82123,0,135577,63832,0
57,153764,151743,84198,0,141493,66564,0
58,159967,163899,86604,0,147823,69989,0
59,165764,176747,89396,0,154196,73056,0
60,171378,187628,91996,0,161054,76173,0
61,176072,209235,95120,0,166245,79165,0
62,180952,217147,102835,0,170936,81332,0
63,185442,223673,105649,0,175409,83724,0
64,188863,229548,107402,0,180998,85841,0
65,192012,247809,109748,0,184148,87981,0
66,196089,250774,117891,0,186901,89453,0
67,200065,252209,121085,0,189904,90922,0
68,202580,254008,123983,0,192244,92520,0
69,204882,271086,126508,0,194378,93413,0
70,208000,272056,132919,0,195731,94534,0
71,211265,272743,135354,0,197091,95394,0
72,213645,272969,137263,0,198881,96221,0
73,214690,288011,138382,0,199301,96443,0
74,215796,288148,142048,0,199301,96443,0
75,216627,288195,143356,0,199301,96443,0
