,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
34,12600,126,0,0,0,0,0,0,11415,116,6101,62,0,0
35,19300,193,0,0,0,0,0,0,16329,166,9248,94,0,0
36,26697,267,0,0,0,0,0,0,21727,221,12192,124,0,0
37,33984,340,0,0,0,0,0,0,26226,267,15325,156,0,0
38,41050,411,0,0,0,0,0,0,31788,324,18255,186,0,0
39,52358,525,0,0,0,0,0,0,39909,407,23052,235,0,0
40,64126,644,100,1,0,0,0,0,48807,498,28040,286,0,0
41,75468,759,700,7,0,0,0,0,57275,585,33117,338,0,0
42,87367,880,1600,16,0,0,0,0,66133,676,38282,391,0,0
43,101492,1024,3200,32,0,0,0,0,77144,789,43929,449,0,0
44,115279,1165,5400,54,0,0,0,0,89604,917,50148,513,0,0
45,128926,1305,9600,96,0,0,0,0,101748,1042,56263,576,0,0
46,142340,1443,16000,160,0,0,0,0,114359,1172,62264,638,0,0
47,156007,1584,24400,244,0,0,0,0,125168,1284,67764,695,0,0
48,170608,1735,38900,389,0,0,0,0,136842,1405,73646,756,0,0
49,183622,1870,55600,556,0,0,0,0,149458,1536,79910,821,0,0
50,197365,2013,78800,788,0,0,0,0,161068,1657,85665,881,0,0
51,211464,2160,103200,1032,0,0,0,0,172947,1781,91412,941,0,0
52,223803,2289,130100,1301,0,0,0,0,184307,1900,97922,1009,0,0
53,237350,2431,158800,1588,0,0,0,0,195848,2021,102959,1062,0,0
54,250999,2574,185900,1859,0,0,0,0,207568,2144,108871,1124,0,0
55,262671,2697,213400,2134,0,0,0,0,219445,2269,114751,1186,0,0
56,275377,2831,238600,2386,0,0,0,0,231016,2391,121411,1256,0,0
57,288071,2965,263500,2635,0,0,0,0,242289,2510,126810,1313,0,0
58,299906,3090,288000,2880,0,0,0,0,253729,2631,132083,1369,0,0
59,310647,3204,311600,3116,0,0,0,0,264547,2746,138418,1436,0,0
60,321938,3324,330400,3304,0,0,0,0,276998,2878,143775,1493,0,0
61,331141,3422,366000,3660,0,0,0,0,286524,2978,149104,1549,0,0
62,339194,3508,380800,3808,0,0,0,0,294710,3065,153162,1592,0,0
63,346557,3587,391000,3910,0,0,0,0,303887,3162,157993,1643,0,0
64,353735,3664,400500,4005,0,0,0,0,312578,3254,162044,1686,0,0
65,359897,3730,429700,4297,0,0,0,0,319886,3331,165059,1718,0,0
66,368373,3820,436000,4360,0,0,0,0,325853,3394,168265,1752,0,0
67,374196,3882,439500,4395,0,0,0,0,332909,3468,170598,1777,0,0
68,381024,3955,442600,4426,0,0,0,0,339981,3543,173122,1804,0,0
69,386984,4018,470500,4705,0,0,0,0,343989,3585,174827,1822,0,0
70,397210,4126,472000,4720,0,0,0,0,346839,3615,176242,1837,0,0
71,400709,4163,472900,4729,0,0,0,0,350366,3652,177269,1848,0,0
72,404766,4206,473400,4734,0,0,0,0,352918,3679,178007,1856,0,0
73,406581,4225,498400,4984,0,0,0,0,353984,3690,178392,1860,0,0
74,409742,4258,498700,4987,0,0,0,0,353984,3690,178392,1860,0,0
75,410889,4270,499400,4994,0,0,0,0,353984,3690,178392,1860,0,0
76,411846,4280,499700,4997,0,0,0,0,353984,3690,178392,1860,0,0
77,412135,4283,499700,4997,0,0,200,2,353984,3690,178392,1860,0,0
78,412617,4288,499800,4998,0,0,200,2,353984,3690,178392,1860,0,0
79,412714,4289,499800,4998,0,0,200,2,353984,3690,178392,1860,0,0
80,412810,4290,499900,4999,0,0,300,3,353984,3690,178392,1860,0,0
81,412810,4290,499900,4999,0,0,300,3,353984,3690,178392,1860,0,0
82,412810,4290,499900,4999,0,0,400,4,353984,3690,178392,1860,0,0
83,412810,4290,499900,4999,0,0,500,5,353984,3690,178392,1860,0,0
84,412810,4290,499900,4999,0,0,700,7,353984,3690,178392,1860,0,0
85,412810,4290,500000,5000,0,0,900,9,353984,3690,178392,1860,0,0
86,412810,4290,500000,5000,0,0,1500,15,353984,3690,178392,1860,0,0
87,412810,4290,500100,5001,0,0,2200,22,353984,3690,178392,1860,0,0
88,412810,4290,500500,5005,0,0,2600,26,353984,3690,178392,1860,0,0
89,412810,4290,501100,5011,0,0,3300,33,353984,3690,178392,1860,0,0
90,412810,4290,501600,5016,0,0,3900,39,353984,3690,178392,1860,0,0
91,412810,4290,502600,5026,0,0,5600,56,353984,3690,178392,1860,0,0
92,412810,4290,503600,5036,0,0,7200,72,353984,3690,178392,1860,0,0
93,412810,4290,504800,5048,0,0,8700,87,353984,3690,178392,1860,0,0
94,412810,4290,506500,5065,0,0,10400,104,353984,3690,178392,1860,0,0
95,412810,4290,508900,5089,0,0,12700,127,353984,3690,178392,1860,0,0
96,412810,4290,512900,5129,0,0,15000,150,353984,3690,178392,1860,0,0
97,412810,4290,519600,5196,0,0,18100,181,353984,3690,178392,1860,0,0
98,412810,4290,522100,5221,0,0,18100,181,353984,3690,178392,1860,0,0
99,412810,4290,525600,5256,0,0,18100,181,353984,3690,178392,1860,0,0
100,412810,4290,530900,5309,0,0,18100,181,353984,3690,178392,1860,0,0
101,412810,4290,537100,5371,0,0,18100,181,353984,3690,178392,1860,0,0
102,412810,4290,542900,5429,0,0,18100,181,353984,3690,178392,1860,0,0
103,412810,4290,549700,5497,0,0,18100,181,353984,3690,178392,1860,0,0
104,412810,4290,557400,5574,0,0,18100,181,353984,3690,178392,1860,0,0
105,412810,4290,566200,5662,0,0,18100,181,353984,3690,178392,1860,0,0
106,412810,4290,575400,5754,0,0,18100,181,353984,3690,178392,1860,0,0
107,412810,4290,585700,5857,0,0,18100,181,353984,3690,178392,1860,0,0
108,412810,4290,593900,5939,0,0,18100,181,353984,3690,178392,1860,0,0
109,412810,4290,602200,6022,0,0,18100,181,353984,3690,178392,1860,0,0
110,412810,4290,610300,6103,0,0,18100,181,353984,3690,178392,1860,0,0
111,412810,4290,616500,6165,0,0,18100,181,353984,3690,178392,1860,0,0
112,412810,4290,621500,6215,0,0,18100,181,353984,3690,178392,1860,0,0
113,412810,4290,625400,6254,0,0,18100,181,353984,3690,178392,1860,0,0
114,412810,4290,629300,6293,0,0,18100,181,353984,3690,178392,1860,0,0
115,412810,4290,631100,6311,0,0,18100,181,353984,3690,178392,1860,0,0
116,412810,4290,632300,6323,0,0,18100,181,353984,3690,178392,1860,0,0
117,412810,4290,632800,6328,0,0,18100,181,353984,3690,178392,1860,0,0
118,412810,4290,632800,6328,0,0,18100,181,353984,3690,178392,1860,0,0
119,412810,4290,633000,6330,0,0,18100,181,353984,3690,178392,1860,0,0
120,412810,4290,633000,6330,0,0,18100,181,353984,3690,178392,1860,0,0
121,412810,4290,633000,6330,0,0,18100,181,353984,3690,178392,1860,0,0
122,412810,4290,633000,6330,0,0,18100,181,353984,3690,178392,1860,0,0
123,412810,4290,633000,6330,0,0,18100,181,353984,3690,178392,1860,0,0
124,412810,4290,633000,6330,0,0,18100,181,353984,3690,178392,1860,0,0
125,415069,4314,633000,6330,0,0,18100,181,356323,3716,178613,1863,0,0
126,417714,4342,633099,6331,0,0,18100,181,359227,3748,178842,1866,0,0
127,420547,4372,633198,6332,0,0,18100,181,361369,3772,179242,1871,0,0
128,422814,4396,633297,6333,0,0,18100,181,364454,3806,179372,1873,0,0
129,428259,4454,634682,6347,0,0,18100,181,368698,3853,179567,1876,0,0
130,434537,4521,636067,6361,0,0,18100,181,372993,3901,179854,1880,0,0
131,439686,4576,637551,6376,0,0,18100,181,378250,3959,180043,1883,0,0
132,444820,4631,639133,6392,0,0,18100,181,383209,4014,180325,1887,0,0
133,453402,4723,645169,6453,0,0,18100,181,390352,4093,180738,1893,0,0
134,462676,4823,652488,6527,0,0,18100,181,397884,4176,180992,1897,0,0
135,472605,4930,658915,6592,0,0,18100,181,407750,4284,181360,1903,0,0
136,481722,5028,666722,6671,0,0,18100,181,414864,4363,181664,1908,0,0
137,491797,5137,678087,6786,0,0,18100,181,425332,4478,182117,1915,0,0
138,504658,5276,690831,6915,0,0,18100,181,437126,4607,182565,1922,0,0
139,516560,5405,704070,7049,0,0,18100,181,449180,4739,182928,1928,0,0
140,527052,5519,717102,7181,0,0,18100,181,460164,4860,183366,1935,0,0
141,539967,5659,728641,7298,0,0,18100,181,470106,4970,183878,1943,0,0
142,552612,5796,739578,7409,0,0,18100,181,481576,5096,184305,1950,0,0
143,563091,5910,751001,7525,0,0,18100,181,492764,5220,184726,1957,0,0
144,574319,6032,762122,7638,0,0,18100,181,503310,5337,185062,1963,0,0
145,585257,6151,773828,7757,0,0,18100,181,514550,5461,185473,1970,0,0
146,594490,6252,785215,7873,0,0,18100,181,525552,5584,185878,1977,0,0
147,606908,6387,798479,8008,0,0,18100,181,536169,5702,186199,1983,0,0
148,617914,6507,808672,8112,0,0,18100,181,548101,5835,186514,1989,0,0
149,626732,6604,820050,8228,0,0,18100,181,558482,5951,186825,1995,0,0
150,636090,6707,831212,8342,0,0,18100,181,569318,6073,187131,2001,0,0
151,644621,6801,841398,8446,0,0,18100,181,580472,6198,187432,2007,0,0
152,651647,6879,852272,8557,0,0,18100,181,591523,6322,187728,2013,0,0
153,659039,6961,862856,8665,0,0,18100,181,602088,6441,188021,2019,0,0
154,665370,7031,874719,8786,0,0,18100,181,613385,6568,188308,2025,0,0
155,671928,7104,883301,8874,0,0,18100,181,624266,6691,188592,2031,0,0
156,677283,7164,892987,8973,0,0,18100,181,634933,6811,188871,2037,0,0
157,682018,7217,913993,9187,0,0,18100,181,643764,6910,189303,2044,0,0
158,687697,7280,923381,9283,0,0,18100,181,652946,7012,189591,2049,0,0
159,691480,7323,932977,9381,0,0,18100,181,661085,7103,189780,2053,0,0
160,695052,7363,942359,9477,0,0,18100,181,668625,7188,189966,2057,0,0
161,698534,7402,966594,9724,0,0,18100,181,676054,7270,190193,2061,0,0
162,703333,7455,978957,9850,0,0,18100,181,682550,7342,190435,2065,0,0
163,706331,7488,988465,9947,0,0,18100,181,688934,7413,190578,2068,0,0
164,708757,7515,998074,10045,0,0,18100,181,695146,7482,190719,2071,0,0
165,711657,7547,1021157,10281,0,0,18100,181,698974,7524,190942,2074,0,0
166,715503,7589,1028141,10352,0,0,18100,181,701967,7557,191007,2075,0,0
167,717923,7615,1035919,10431,0,0,18100,181,704954,7590,191167,2077,0,0
168,720945,7648,1042405,10497,0,0,18100,181,707947,7623,191327,2079,0,0
169,723122,7672,1059431,10671,0,0,18100,181,708216,7626,191406,2080,0,0
170,727101,7715,1063969,10717,0,0,18100,181,708216,7626,191406,2080,0,0
171,729809,7744,1069380,10772,0,0,18100,181,708216,7626,191406,2080,0,0
172,731654,7764,1072822,10807,0,0,18100,181,708216,7626,191406,2080,0,0
173,733699,7786,1076751,10847,0,0,18100,181,708216,7626,191406,2080,0,0
174,736084,7812,1079701,10877,0,0,18100,181,708216,7626,191406,2080,0,0
175,737952,7832,1081859,10899,0,0,18100,181,708216,7626,191406,2080,0,0
176,739725,7851,1083930,10920,0,0,18100,181,708216,7626,191406,2080,0,0
177,741595,7871,1086688,10948,0,0,18100,181,708216,7626,191406,2080,0,0
178,742985,7886,1089245,10974,0,0,18100,181,708216,7626,191406,2080,0,0
179,744821,7906,1091508,10997,0,0,18100,181,708216,7626,191406,2080,0,0
180,745743,7916,1093877,11021,0,0,18100,181,708216,7626,191406,2080,0,0
181,747227,7932,1095841,11041,0,0,18100,181,708216,7626,191501,2081,0,0
182,747978,7940,1098501,11068,0,0,18100,181,708216,7626,191501,2081,0,0
183,748256,7943,1101435,11098,0,0,18100,181,708216,7626,191501,2081,0,0
184,748999,7951,1104486,11129,0,0,18100,181,708216,7626,191501,2081,0,0
185,749843,7960,1108329,11168,0,0,18100,181,708216,7626,191501,2081,0,0
186,750487,7967,1112575,11211,0,0,18100,181,708216,7626,191501,2081,0,0
187,751338,7976,1117704,11263,0,0,18100,181,708216,7626,191501,2081,0,0
188,751625,7979,1122917,11316,0,0,18100,181,708216,7626,191501,2081,0,0
189,752461,7988,1127149,11359,0,0,18100,181,708216,7626,191501,2081,0,0
190,752735,7991,1132867,11417,0,0,18100,181,708216,7626,191501,2081,0,0
191,753198,7996,1137494,11464,0,0,18100,181,708216,7626,191501,2081,0,0
192,753375,7998,1143504,11525,0,0,18100,181,708216,7626,191501,2081,0,0
193,753746,8002,1148835,11579,0,0,18100,181,708216,7626,191501,2081,0,0
194,753840,8003,1153271,11624,0,0,18100,181,708216,7626,191501,2081,0,0
195,754025,8005,1157010,11662,0,0,18100,181,708216,7626,191501,2081,0,0
196,754398,8009,1161630,11709,0,0,18100,181,708216,7626,191501,2081,0,0
197,754680,8012,1164669,11740,0,0,18100,181,708216,7626,191501,2081,0,0
198,754866,8014,1167526,11769,0,0,18100,181,708216,7626,191501,2081,0,0
199,754866,8014,1170179,11796,0,0,18100,181,708216,7626,191501,2081,0,0
200,755147,8017,1173230,11827,0,0,18100,181,708216,7626,191501,2081,0,0
201,755430,8020,1175585,11851,0,0,18100,181,708216,7626,191501,2081,0,0
202,755709,8023,1177644,11872,0,0,18100,181,708216,7626,191501,2081,0,0
203,755991,8026,1179115,11887,0,0,18100,181,708216,7626,191501,2081,0,0
204,756172,8028,1180494,11901,0,0,18100,181,708216,7626,191501,2081,0,0
205,756265,8029,1181579,11912,0,0,18100,181,708216,7626,191501,2081,0,0
206,756448,8031,1182072,11917,0,0,18100,181,708216,7626,191501,2081,0,0
207,756448,8031,1182958,11926,0,0,18100,181,708216,7626,191501,2081,0,0
208,756627,8033,1183651,11933,0,0,18100,181,708216,7626,191501,2081,0,0
209,756721,8034,1184145,11938,0,0,18100,181,708216,7626,191501,2081,0,0
210,756721,8034,1184441,11941,0,0,18100,181,708216,7626,191501,2081,0,0
211,756721,8034,1184736,11944,0,0,18100,181,708216,7626,191501,2081,0,0
212,756814,8035,1184932,11946,0,0,18100,181,708216,7626,191501,2081,0,0
213,756814,8035,1185129,11948,0,0,18100,181,708216,7626,191501,2081,0,0
214,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
215,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
216,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
217,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
218,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
219,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
220,756814,8035,1185227,11949,0,0,18100,181,708216,7626,191501,2081,0,0
221,756814,8035,1185321,11950,0,0,18100,181,710340,7652,191580,2083,0,0
222,756814,8035,1185707,11954,0,0,18100,181,712823,7682,191657,2085,0,0
223,756814,8035,1185896,11956,0,0,18100,181,715489,7714,191732,2087,0,0
224,756814,8035,1186472,11962,0,0,18100,181,717879,7743,191805,2089,0,0
225,756814,8035,1190311,12002,0,0,18100,181,721465,7787,191912,2092,0,0
226,756814,8035,1194638,12047,0,0,18100,181,726071,7842,192016,2095,0,0
227,756814,8035,1199055,12093,0,0,18100,181,730551,7896,192117,2098,0,0
228,756814,8035,1205481,12160,0,0,18100,181,734749,7947,192216,2101,0,0
229,756814,8035,1217763,12288,0,0,18100,181,742086,8034,192386,2106,0,0
230,756814,8035,1232086,12437,0,0,18100,181,749524,8122,192551,2111,0,0
231,756814,8035,1247478,12598,0,0,18100,181,757211,8212,192712,2116,0,0
232,756814,8035,1262836,12759,0,0,18100,181,765054,8305,192868,2121,0,0
233,756814,8035,1286213,13003,0,0,18175,182,774582,8417,193083,2127,0,0
234,756898,8036,1309426,13246,0,0,18249,183,785386,8544,193293,2133,0,0
235,756898,8036,1330114,13463,0,0,18322,184,795805,8666,193436,2138,0,0
236,756976,8037,1352148,13695,0,0,18394,185,805974,8785,193637,2144,0,0
237,757067,8038,1372200,13906,0,0,18539,187,816233,8907,193835,2150,0,0
238,757252,8040,1390516,14100,0,0,18682,189,826859,9032,194029,2156,0,0
239,757330,8041,1405849,14263,0,0,18823,191,837886,9162,194157,2161,0,0
240,757503,8043,1420622,14420,0,0,18962,193,847160,9272,194282,2166,0,0
241,757597,8044,1436199,14585,0,0,19099,195,857927,9400,194405,2171,0,0
242,757691,8045,1449258,14724,0,0,19303,198,868288,9523,194525,2176,0,0
243,757869,8047,1460591,14845,0,0,19572,202,878468,9644,194643,2181,0,0
244,758050,8049,1469848,14944,0,0,19905,207,888215,9761,194758,2186,0,0
245,758592,8055,1478915,15042,0,0,20233,212,899100,9890,194872,2191,0,0
246,758946,8059,1486085,15119,0,0,20621,218,909338,10013,194985,2196,0,0
247,759367,8064,1493399,15198,0,0,21003,224,920219,10143,195096,2201,0,0
248,759704,8068,1498478,15253,0,0,21379,230,929243,10252,195206,2206,0,0
249,760240,8074,1505104,15324,0,0,21749,236,938795,10367,195315,2211,0,0
250,760695,8079,1509475,15371,0,0,22113,242,949612,10497,195422,2216,0,0
251,761050,8083,1513242,15411,0,0,22592,250,960700,10630,195529,2221,0,0
252,761518,8088,1515687,15437,0,0,23063,258,969835,10740,195635,2226,0,0
253,762065,8094,1539494,15688,0,0,23413,264,978374,10842,195757,2230,0,0
254,762420,8098,1542075,15715,0,0,23757,270,986974,10943,195817,2233,0,0
255,762782,8102,1544273,15738,0,0,24154,277,995017,11039,195877,2236,0,0
256,763390,8109,1546888,15765,0,0,24602,285,1002274,11126,195937,2239,0,0
257,763927,8115,1570303,16012,0,0,24988,292,1008945,11203,196039,2242,0,0
258,764297,8119,1571170,16021,0,0,25368,299,1014718,11272,196079,2244,0,0
259,764842,8125,1572614,16036,0,0,25741,306,1021212,11348,196119,2246,0,0
260,765462,8132,1573480,16045,0,0,26107,313,1027491,11422,196159,2248,0,0
261,765926,8137,1598503,16310,0,0,26416,319,1030951,11462,196407,2252,0,0
262,766292,8141,1599750,16323,0,0,26719,325,1033418,11491,196407,2252,0,0
263,766574,8144,1599846,16324,0,0,26967,330,1036242,11524,196407,2252,0,0
264,766942,8148,1600424,16330,0,0,27308,337,1038975,11556,196407,2252,0,0
265,767409,8153,1616630,16502,0,0,27308,337,1039509,11562,196779,2258,0,0
266,767500,8154,1617203,16508,0,0,27308,337,1039509,11562,196779,2258,0,0
267,767500,8154,1617877,16515,0,0,27308,337,1039509,11562,196779,2258,0,0
268,767500,8154,1618454,16521,0,0,27308,337,1039509,11562,196779,2258,0,0
269,767584,8155,1618840,16525,0,0,27308,337,1039509,11562,196779,2258,0,0
270,767584,8155,1618840,16525,0,0,27308,337,1039509,11562,196779,2258,0,0
271,767584,8155,1619228,16529,0,0,27308,337,1039509,11562,196779,2258,0,0
272,767675,8156,1619793,16535,0,0,27308,337,1039509,11562,196779,2258,0,0
273,767767,8157,1620837,16546,0,0,27308,337,1039509,11562,196779,2258,0,0
274,767767,8157,1621982,16558,0,0,27308,337,1039509,11562,196779,2258,0,0
275,767858,8158,1623667,16576,0,0,27308,337,1039509,11562,196779,2258,0,0
276,768021,8160,1626208,16603,0,0,27308,337,1039509,11562,196779,2258,0,0
277,768193,8162,1628087,16623,0,0,27308,337,1039509,11562,196779,2258,0,0
278,768193,8162,1630573,16649,0,0,27308,337,1039509,11562,196779,2258,0,0
279,768366,8164,1634432,16690,0,0,27308,337,1039509,11562,196779,2258,0,0
280,768366,8164,1639498,16743,0,0,27308,337,1039509,11562,196779,2258,0,0
281,768617,8167,1644809,16799,0,0,27308,337,1039509,11562,196779,2258,0,0
282,768792,8169,1651577,16870,0,0,27308,337,1039509,11562,196779,2258,0,0
283,768792,8169,1660298,16962,0,0,27308,337,1039509,11562,196779,2258,0,0
284,769151,8173,1669538,17059,0,0,27308,337,1039509,11562,196779,2258,0,0
285,769399,8176,1678634,17155,0,0,27308,337,1039509,11562,196779,2258,0,0
286,769473,8177,1687162,17245,0,0,27308,337,1039509,11562,196779,2258,0,0
287,769819,8181,1697063,17349,0,0,27308,337,1039509,11562,196779,2258,0,0
288,770173,8185,1707525,17459,0,0,27308,337,1039509,11562,196779,2258,0,0
289,770530,8189,1719979,17590,0,0,27308,337,1039509,11562,196779,2258,0,0
290,770530,8189,1727689,17672,0,0,27308,337,1039509,11562,196779,2258,0,0
291,770530,8189,1735002,17750,0,0,27308,337,1039509,11562,196779,2258,0,0
292,770530,8189,1740961,17813,0,0,27308,337,1039509,11562,196779,2258,0,0
293,770530,8189,1747403,17882,0,0,27308,337,1039509,11562,196779,2258,0,0
294,770530,8189,1755100,17964,0,0,27308,337,1039509,11562,196779,2258,0,0
295,770530,8189,1761124,18028,0,0,27308,337,1039509,11562,196779,2258,0,0
296,770530,8189,1767719,18098,0,0,27308,337,1039509,11562,196779,2258,0,0
297,770530,8189,1773450,18159,0,0,27308,337,1039509,11562,196779,2258,0,0
298,770530,8189,1777907,18206,0,0,27308,337,1039509,11562,196779,2258,0,0
299,770530,8189,1782105,18250,0,0,27308,337,1039509,11562,196779,2258,0,0
300,770530,8189,1784951,18280,0,0,27308,337,1039509,11562,196779,2258,0,0
301,770530,8189,1789525,18328,0,0,27308,337,1039509,11562,196779,2258,0,0
302,770530,8189,1792659,18361,0,0,27308,337,1039509,11562,196779,2258,0,0
303,770530,8189,1796085,18397,0,0,27308,337,1039509,11562,196779,2258,0,0
304,770530,8189,1800076,18439,0,0,27308,337,1039509,11562,196779,2258,0,0
305,770530,8189,1803410,18474,0,0,27308,337,1039509,11562,196779,2258,0,0
306,770530,8189,1807601,18518,0,0,27308,337,1039509,11562,196779,2258,0,0
307,770530,8189,1810740,18551,0,0,27308,337,1039509,11562,196779,2258,0,0
308,770530,8189,1813415,18579,0,0,27308,337,1039509,11562,196779,2258,0,0
309,770530,8189,1816561,18612,0,0,27308,337,1039509,11562,196779,2258,0,0
310,770530,8189,1819614,18644,0,0,27308,337,1039509,11562,196779,2258,0,0
311,770530,8189,1823151,18681,0,0,27308,337,1039509,11562,196779,2258,0,0
312,770530,8189,1826183,18713,0,0,27308,337,1039509,11562,196779,2258,0,0
313,770530,8189,1829316,18746,0,0,27308,337,1039509,11562,196779,2258,0,0
314,770530,8189,1831209,18766,0,0,27308,337,1039509,11562,196779,2258,0,0
315,770530,8189,1834169,18797,0,0,27308,337,1039509,11562,196779,2258,0,0
316,770530,8189,1835694,18813,0,0,27308,337,1039509,11562,196779,2258,0,0
317,770530,8189,1840661,18867,0,0,27421,339,1041126,11584,196824,2260,0,0
318,770530,8189,1844564,18910,0,0,27532,341,1043435,11614,196869,2262,0,0
319,770530,8189,1848516,18954,0,0,27641,343,1045656,11643,196914,2264,0,0
320,770625,8190,1851255,18985,0,0,27748,345,1048235,11676,196958,2266,0,0
321,770625,8190,1855452,19032,0,0,27907,348,1051866,11723,197022,2269,0,0
322,770625,8190,1860906,19093,0,0,28063,351,1055420,11770,197085,2272,0,0
323,770625,8190,1865462,19144,0,0,28216,354,1059631,11824,197148,2275,0,0
324,770625,8190,1870079,19196,0,0,28366,357,1064269,11883,197210,2278,0,0
325,770625,8190,1874792,19249,0,0,28563,361,1069686,11953,197312,2283,0,0
326,770625,8190,1880091,19308,0,0,28756,365,1076117,12034,197414,2288,0,0
327,770625,8190,1884938,19362,0,0,28945,369,1083579,12128,197515,2293,0,0
328,770625,8190,1889445,19413,0,0,29130,373,1090573,12216,197616,2298,0,0
329,770625,8190,1895088,19476,0,0,29597,383,1098655,12318,197717,2303,0,0
330,770625,8190,1900741,19539,0,0,30054,393,1109780,12455,197817,2308,0,0
331,770625,8190,1906319,19601,0,0,30501,403,1118715,12567,197917,2313,0,0
332,770625,8190,1911153,19655,0,0,30938,413,1127969,12682,198017,2318,0,0
333,770625,8190,1915229,19701,0,0,31366,423,1137226,12798,198097,2322,0,0
334,770625,8190,1919695,19750,0,0,31784,433,1145965,12907,198217,2328,0,0
335,770625,8190,1923996,19798,0,0,32152,442,1156307,13036,198317,2333,0,0
336,770625,8190,1926608,19827,0,0,32550,452,1164788,13144,198417,2338,0,0
337,770625,8190,1929563,19859,0,0,32978,463,1173451,13253,198517,2343,0,0
338,770625,8190,1932962,19896,0,0,33357,473,1182434,13367,198617,2348,0,0
339,770625,8190,1937307,19943,0,0,33727,483,1191588,13483,198697,2352,0,0
340,770625,8190,1942062,19995,0,0,34087,493,1199839,13589,198817,2358,0,0
341,770625,8190,1945053,20028,0,0,34403,502,1207951,13692,198917,2363,0,0
342,770625,8190,1948432,20065,0,0,34782,513,1216537,13803,198997,2367,0,0
343,770625,8190,1951725,20101,0,0,35115,523,1223718,13897,199097,2372,0,0
344,770625,8190,1955608,20144,0,0,35438,533,1231913,14002,199177,2376,0,0
345,770625,8190,1958983,20181,0,0,35751,543,1240266,14110,199257,2380,0,0
346,770719,8191,1961251,20206,0,0,36054,553,1247055,14199,199337,2384,0,0
347,770719,8191,1963158,20227,0,0,36347,563,1254887,14301,199417,2388,0,0
348,770719,8191,1964573,20243,0,0,36630,573,1262240,14398,199497,2392,0,0
349,770813,8192,1979839,20414,0,0,36854,581,1271556,14515,199637,2399,0,0
350,770905,8193,1981611,20434,0,0,37070,589,1281535,14641,199697,2402,0,0
351,770905,8193,1983111,20451,0,0,37278,597,1289570,14745,199777,2406,0,0
352,770905,8193,1984747,20469,0,0,37478,605,1298193,14854,199837,2409,0,0
353,770999,8194,1999160,20630,0,0,37646,612,1308602,14983,199897,2412,0,0
354,771188,8196,2000762,20648,0,0,37807,619,1318738,15109,199937,2414,0,0
