,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,990,0,1067,0,1423,779,0
32,2581,0,3055,0,3016,1539,0
33,5180,0,4109,0,4893,2478,0
34,7326,0,5906,0,6197,3295,0
35,11504,0,8721,0,9417,5074,0
36,15929,0,10992,0,12437,6614,0
37,19891,0,13548,0,15461,8574,0
38,24335,0,16334,0,18465,10262,0
39,30255,0,20552,0,23296,12787,0
40,36015,112,24461,0,29113,15299,0
41,41795,301,28469,0,35219,17873,0
42,47271,703,31752,0,41110,20228,0
43,55532,1890,37182,0,47219,23625,0
44,63826,3413,42211,0,54022,26571,0
45,71679,5732,47284,0,61476,30343,0
46,79771,10433,52872,0,68396,33433,0
47,87763,16715,57491,0,75428,36750,0
48,96568,23099,61753,0,82170,39418,0
49,104568,33306,66414,0,89508,43126,0
50,112259,45267,71202,0,96132,46447,0
51,120051,59235,75128,0,103193,49609,0
52,127987,72166,79622,0,109623,52793,0
53,135585,87106,82948,0,116541,55998,0
54,143908,101181,86144,0,123201,59379,0
55,151168,117249,89710,0,130602,62335,0
56,158239,134600,92428,0,137370,65342,0
57,165756,149995,95242,0,143960,68423,0
58,172684,164021,97916,0,150719,71699,0
59,178899,174966,100369,0,157628,74386,0
60,185447,185838,103061,0,164358,78041,0
61,190939,207734,106439,0,170131,80352,0
62,196504,216420,115609,0,175028,82961,0
63,200784,223387,118151,0,179952,85610,0
64,205186,228448,119827,0,184909,87592,0
65,209076,247377,122414,0,188984,89618,0
66,212583,249948,132666,0,193405,90968,0
67,217280,252003,135399,0,197171,92567,0
68,220906,253964,137791,0,201619,94028,0
69,224120,268239,139913,0,203412,94981,0
70,227491,268980,147483,0,204500,95582,0
71,231160,269424,149043,0,206068,96155,0
72,234498,269770,150844,0,207672,96870,0
73,236264,285336,152603,0,207891,97217,0
74,237691,285361,157703,0,207891,97217,0
75,238510,285446,159303,0,207891,97217,0
