,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1049,0,1095,0,1273,937,0
32,3666,0,2275,0,3234,1915,0
33,6085,0,3865,0,4963,2895,0
34,8264,0,5028,0,6672,3849,0
35,12440,0,7716,0,9865,5736,0
36,17175,0,10054,0,13730,7534,0
37,21686,0,12273,0,16599,9681,0
38,26252,0,14380,0,20547,11277,0
39,32608,68,18268,0,25492,13955,0
40,39193,150,21270,0,30952,16820,0
41,45677,293,25518,0,36098,19636,0
42,52256,523,28998,0,41109,22649,0
43,59738,1415,32903,0,47810,25877,0
44,67779,3662,37981,0,54356,28959,0
45,75734,5859,42174,0,61092,32521,0
46,83770,9658,46925,0,67868,36156,0
47,90889,14794,50966,0,74254,39340,0
48,99130,21614,54702,0,80852,42366,0
49,106677,31734,58935,0,87308,46027,0
50,114481,41854,62702,0,93997,49605,0
51,121546,55617,66233,0,100422,52822,0
52,129296,71264,68972,0,106595,56448,0
53,136594,87298,72170,0,113150,59570,0
54,144106,103038,75202,0,119515,62836,0
55,151007,118455,78330,0,126138,66306,0
56,157701,134479,81437,0,132132,69438,0
57,164458,151233,84225,0,138845,72957,0
58,171258,165436,87498,0,145163,76019,0
59,177199,178948,90204,0,151973,79556,0
60,182553,188634,92769,0,157990,82590,0
61,187315,210676,95105,0,163215,85261,0
62,191040,218697,103037,0,168390,87461,0
63,195520,224752,105199,0,172902,89928,0
64,199269,229535,107215,0,177902,92822,0
65,201972,248444,109624,0,181333,94204,0
66,205909,252459,118211,0,184389,95487,0
67,209455,255310,121011,0,187296,97088,0
68,212899,257308,123532,0,189904,98775,0
69,215245,272951,125022,0,192398,99749,0
70,218152,274008,132694,0,193779,100218,0
71,221285,274493,134782,0,195407,100598,0
72,224561,274777,136445,0,196770,101442,0
73,226083,288433,138827,0,196992,101567,0
74,228028,288433,144513,0,196992,101567,0
75,228834,288760,145244,0,196992,101567,0
