,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,954,0,884,0,1572,912,0
32,2819,0,1994,0,3384,2099,0
33,4309,0,2742,0,4944,3225,0
34,6156,0,4257,0,6629,4251,0
35,10231,0,6195,0,9858,5917,0
36,15545,0,8148,0,13426,7851,0
37,20089,0,10138,0,16507,9729,0
38,24528,0,12365,0,19867,11322,0
39,31199,70,15772,0,24512,14492,0
40,37283,287,18796,0,29187,17357,0
41,43309,547,21925,0,34302,19746,0
42,49459,850,25748,0,39097,22538,0
43,57676,1788,29693,0,44946,26265,0
44,65623,4079,34297,0,51323,29641,0
45,74067,6879,38184,0,57180,33843,0
46,82454,9764,42853,0,64010,37352,0
47,90152,15459,46713,0,70062,41000,0
48,98405,21943,50609,0,76423,44355,0
49,106291,32299,55139,0,82654,48415,0
50,113952,43718,58561,0,88972,51737,0
51,122034,55132,61336,0,94877,55852,0
52,129924,68175,64787,0,101049,59401,0
53,137655,86409,67923,0,107206,62642,0
54,145207,103231,70916,0,113206,66509,0
55,152434,121586,74019,0,119888,70038,0
56,159730,137342,77335,0,125745,73626,0
57,167027,151101,79457,0,132019,77054,0
58,174325,165594,81877,0,137342,80642,0
59,180350,178535,84145,0,143941,83917,0
60,186913,188686,87059,0,150158,88050,0
61,192384,210948,90205,0,154552,90563,0
62,197465,218405,97950,0,159500,93006,0
63,202053,225363,99876,0,163521,95627,0
64,206977,230016,102911,0,167893,98264,0
65,210905,248279,105543,0,171069,100294,0
66,214510,251198,114339,0,174163,102035,0
67,218440,253727,116866,0,177170,104304,0
68,222212,255902,119407,0,179766,105739,0
69,225651,270692,121555,0,181902,107000,0
70,229183,271823,127662,0,183351,107703,0
71,232482,272506,129500,0,184979,108483,0
72,234790,273535,130778,0,186650,109684,0
73,236108,287795,132499,0,186744,109800,0
74,237561,287976,135549,0,186744,109858,0
75,238619,287976,136468,0,186744,109858,0
