,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,745,0,592,0,1237,622,0
32,2208,0,1714,0,2617,1331,0
33,3441,0,2801,0,3937,2026,0
34,5107,0,3400,0,5038,2690,0
35,8821,0,5481,0,8102,4263,0
36,13726,0,7962,0,10884,5834,0
37,17761,0,10357,0,14057,7385,0
38,21973,0,12731,0,16771,9287,0
39,28467,0,15946,0,21341,11291,0
40,34851,200,19648,0,26739,13598,0
41,41577,424,22689,0,31631,16079,0
42,47879,757,26245,0,36683,18333,0
43,55593,1368,30746,0,43134,21816,0
44,63812,3048,35582,0,50609,25191,0
45,72062,6202,39687,0,57978,28574,0
46,80127,9720,44799,0,64801,32238,0
47,87996,15121,48881,0,72140,35537,0
48,96360,22451,52692,0,78769,38925,0
49,103980,32686,57227,0,85949,42426,0
50,112082,43619,60672,0,93103,45879,0
51,119364,56833,64633,0,99474,49517,0
52,127402,71559,67945,0,106641,52786,0
53,134878,87002,71410,0,113717,55982,0
54,142331,103912,74610,0,120964,59717,0
55,149473,121527,77197,0,127696,62964,0
56,156501,139536,79866,0,134589,65895,0
57,163934,155320,82658,0,141557,69672,0
58,170494,168673,85712,0,148785,72740,0
59,177020,181359,88270,0,155223,75951,0
60,183870,193187,91004,0,162234,79682,0
61,189192,215514,93813,0,167781,82410,0
62,194269,223292,101664,0,173154,85334,0
63,200020,230147,104470,0,179239,88110,0
64,204767,235697,106966,0,184837,90651,0
65,207897,255449,109480,0,189098,92958,0
66,211631,258362,118491,0,193337,94363,0
67,216877,260813,120750,0,197666,96423,0
68,220415,262240,123407,0,201638,97942,0
69,223012,276435,126190,0,203733,99340,0
70,226773,277321,133758,0,206003,100590,0
71,229724,278225,135585,0,208396,101582,0
72,231915,278448,137666,0,210591,102562,0
73,233303,293494,139215,0,210856,103012,0
74,235251,293677,143634,0,210856,103012,0
75,235834,293930,144813,0,210856,103012,0
