,Construct,Industrial,Food,RealState,Education,SocialServ,ProfessActiv,ScientifActiv,ArtistActiv,Other
542,17150,1665747,4522603,644324,69987,127429,1161817,877349,66582,139445
543,17150,1673969,4535981,646532,69987,127429,1161817,880839,66610,139445
544,17150,1682191,4549359,648740,69987,127429,1161817,884329,66638,139445
545,17150,1687910,4558492,650104,69987,127429,1161817,886392,66638,139445
546,17150,1693629,4567625,651468,69987,127429,1161817,888455,66638,139445
547,17150,1699348,4576807,652832,69987,127429,1161817,890518,66638,139445
548,17150,1705067,4586037,654196,69987,127429,1161817,892581,66638,139445
549,17150,1707987,4591210,654819,69987,127429,1161817,893445,66638,139445
550,17150,1710907,4596383,655442,69987,127429,1161817,894309,66638,139445
551,17150,1713820,4601556,656065,69987,127429,1161817,895173,66638,139445
552,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
553,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
554,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
555,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
556,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
557,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
558,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
559,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
560,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
561,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
562,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
563,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
564,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
565,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
566,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
567,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
568,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
569,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
570,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
571,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
572,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
573,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
574,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
575,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
576,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
577,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
578,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
579,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
580,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
581,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
582,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
583,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
584,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
585,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
586,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
587,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
588,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
589,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
590,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
591,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
592,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
593,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
594,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
595,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
596,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
597,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
598,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
599,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
600,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
601,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
602,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
603,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
604,17150,1716733,4606729,656688,69987,127429,1161817,896037,66638,139445
605,17150,1718916,4612386,657456,69987,127429,1161817,897406,66638,139445
606,17150,1721099,4618043,658224,69987,127429,1161817,898775,66638,139445
607,17150,1723282,4623700,658992,69987,127429,1161817,900144,66638,139445
608,17150,1725465,4629357,659760,69987,127429,1161817,901513,66638,139445
609,17150,1728761,4639336,661372,69987,127429,1161817,904309,66666,139445
610,17150,1732057,4649315,662984,69987,127429,1161817,907105,66694,139445
611,17150,1735353,4659294,664596,69987,127429,1161817,909901,66722,139445
612,17150,1738649,4669273,666208,69987,127429,1161817,912697,66750,139445
613,17150,1743268,4683260,668561,69987,127429,1161817,916638,66778,139445
614,17150,1747887,4697272,670914,69987,127429,1161817,920579,66806,139445
615,17150,1752506,4711324,673267,69987,127429,1161817,924520,66834,139445
616,17150,1757125,4725376,675620,69987,127429,1161817,928461,66862,139445
617,17150,1763278,4744595,678596,69987,127429,1161817,933266,66890,139445
618,17150,1769431,4763836,681572,69987,127429,1161817,938071,66918,139445
619,17150,1775584,4783077,684548,69987,127429,1161817,942876,66946,139445
620,17150,1782051,4802336,687524,69987,127429,1161817,947681,66974,139445
621,17150,1788659,4821595,690500,69987,127429,1161817,952486,67002,139445
622,17150,1795405,4840939,693476,69987,127429,1161817,957291,67030,139445
623,17150,1802151,4860312,696452,69987,127429,1161817,962096,67058,139445
624,17150,1809436,4879685,699428,69987,127429,1161817,966946,67086,139445
625,17150,1816876,4899058,702404,69987,127429,1161817,971805,67114,139445
626,17150,1824329,4918431,705380,69987,127429,1161817,976664,67142,139445
627,17150,1832098,4937811,708356,69987,127429,1161817,981523,67170,139445
628,17150,1840959,4957191,711332,69987,127429,1161817,986382,67198,139445
629,17150,1850053,4976571,714308,69987,127429,1161817,991241,67226,139445
630,17150,1859268,4996094,717284,69987,127429,1161817,996100,67254,139445
631,17150,1868556,5015617,720260,69987,127429,1161817,1000959,67282,139445
632,17150,1879338,5035149,723236,69987,127429,1161817,1005818,67310,139445
633,17150,1890398,5054681,726212,69987,127429,1161817,1010677,67338,139445
634,17150,1901508,5074221,729188,69987,127429,1161817,1015536,67366,139445
635,17150,1912950,5093793,732164,69987,127429,1161817,1020395,67394,139445
636,17150,1924567,5113422,735140,69987,127429,1161817,1025254,67422,139445
637,17150,1932889,5127376,737348,69987,127429,1161817,1028744,67450,139445
638,17150,1941134,5141339,739556,69987,127429,1161817,1032234,67478,139445
639,17150,1949379,5155302,741764,69987,127429,1161817,1035724,67506,139445
640,17150,1957624,5169265,743972,69987,127429,1161817,1039214,67534,139445
641,17150,1963355,5178853,745336,69987,127429,1161817,1041277,67534,139445
642,17150,1969086,5188441,746700,69987,127429,1161817,1043340,67534,139445
643,17150,1974817,5198029,748064,69987,127429,1161817,1045403,67534,139445
644,17150,1980548,5207617,749428,69987,127429,1161817,1047466,67534,139445
645,17150,1983475,5212999,750051,69987,127429,1161817,1048330,67534,139445
646,17150,1986402,5218381,750674,69987,127429,1161817,1049194,67534,139445
647,17150,1989329,5223763,751297,69987,127429,1161817,1050058,67534,139445
648,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
649,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
650,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
651,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
652,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
653,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
654,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
655,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
656,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
657,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
658,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
659,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
660,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
661,17150,1992256,5229145,751920,69987,127429,1161817,1050922,67534,139445
