,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1010,0,630,0,1461,722,0
32,2308,0,1363,0,3363,1565,0
33,4261,0,2347,0,5771,2344,0
34,6186,0,2931,0,7621,3189,0
35,9456,0,5342,0,10800,4971,0
36,13216,0,7552,0,13914,6874,0
37,16325,0,9772,0,17347,9003,0
38,19598,0,12602,0,20521,10945,0
39,25299,0,16109,0,25801,13332,0
40,30995,105,19966,0,31073,15899,0
41,36339,177,23666,0,36575,18554,0
42,42067,845,27320,0,41580,20900,0
43,49525,1903,32529,0,48764,24321,0
44,57563,3542,37232,0,55592,27383,0
45,65220,6894,42527,0,62942,30736,0
46,72714,11306,46838,0,68898,34533,0
47,80006,17094,51540,0,76479,37847,0
48,87937,24453,56146,0,83421,41314,0
49,95430,33801,60168,0,90368,44281,0
50,102638,45403,64416,0,96996,47412,0
51,109902,58672,69220,0,104191,51276,0
52,117644,73417,72567,0,110980,53828,0
53,125035,88800,76265,0,117542,57274,0
54,131892,106159,79463,0,124795,60790,0
55,139417,123424,82811,0,131847,64339,0
56,146275,138810,85962,0,138206,67504,0
57,153113,154097,88830,0,144823,70454,0
58,158965,168040,91434,0,151955,74184,0
59,165440,180306,93652,0,158213,77104,0
60,171173,192475,96049,0,164843,80205,0
61,176082,214795,99190,0,170347,83158,0
62,180812,222542,106411,0,175728,85342,0
63,186013,229212,109134,0,180456,88117,0
64,190341,232648,111967,0,185552,90287,0
65,193637,250939,114687,0,189192,92151,0
66,197326,253750,123679,0,192907,93667,0
67,201331,256199,126019,0,195978,95094,0
68,205050,257702,128664,0,200063,96406,0
69,208064,273089,130606,0,202280,97436,0
70,212221,273793,138196,0,203879,98070,0
71,215129,274742,140466,0,205740,98882,0
72,217882,275006,142397,0,207471,99558,0
73,219515,290497,144399,0,207828,99756,0
74,221749,290564,149262,0,207828,99756,0
75,222983,290724,150232,0,207828,99756,0
