,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1035,0,781,0,1533,351,0
32,2715,0,1931,0,3439,854,0
33,4722,0,3050,0,5318,1369,0
34,6543,0,3887,0,7148,1737,0
35,10293,0,6025,0,10296,2698,0
36,14109,0,8429,0,14703,3779,0
37,18203,81,10405,0,18182,4628,0
38,21925,81,12814,0,21662,5491,0
39,27613,154,16429,0,27352,7458,0
40,33213,231,19802,0,32550,9358,0
41,39110,385,22517,0,38389,11327,0
42,44860,662,25954,0,43814,13079,0
43,52746,1368,30449,0,50947,16432,0
44,60695,2940,35562,0,58412,19655,0
45,68805,5309,39632,0,65793,23007,0
46,76877,8272,44337,0,72596,26538,0
47,84862,13788,49046,0,79822,29639,0
48,92517,21556,53030,0,86661,33240,0
49,100183,31009,57400,0,93565,36141,0
50,107637,44182,60887,0,101150,39443,0
51,115530,57199,64400,0,108221,43000,0
52,123548,71676,68272,0,114736,46204,0
53,131069,87364,71287,0,121602,49584,0
54,138636,103491,74486,0,128947,52528,0
55,145467,120288,77400,0,135778,56042,0
56,153098,135482,79857,0,143039,59202,0
57,160271,149375,83212,0,149337,62568,0
58,166591,163725,86016,0,156551,66101,0
59,173482,175499,88539,0,163102,68983,0
60,178763,185630,91073,0,170253,72073,0
61,184335,206029,94113,0,175751,74959,0
62,189339,214231,101640,0,181123,77932,0
63,193458,220729,103725,0,186027,80765,0
64,197546,225864,106465,0,191552,83693,0
65,200865,243331,109631,0,195561,85867,0
66,204483,246293,118059,0,198659,88579,0
67,209030,248879,120235,0,201905,90791,0
68,212721,250341,123110,0,205511,93151,0
69,215981,265375,125525,0,207317,94729,0
70,219932,266164,132566,0,208985,96358,0
71,224058,266509,134415,0,210497,97521,0
72,226730,267092,136064,0,211886,98874,0
73,228331,284080,138087,0,212488,99289,0
74,230386,284357,142750,0,212488,99355,0
75,231980,284447,143634,0,212488,99355,0
