,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,392,0,775,0,1167,917,0
32,1823,0,1857,0,2299,1898,0
33,3410,0,3247,0,3580,2984,0
34,4571,0,4477,0,5013,3862,0
35,8336,0,6555,0,7849,5306,0
36,12023,0,8437,0,11234,6698,0
37,15389,0,10753,0,13885,8331,0
38,18812,0,13121,0,17554,9653,0
39,23906,56,16499,0,22366,12192,0
40,29564,171,20262,0,27291,14595,0
41,34928,283,24182,0,32085,17126,0
42,40384,438,28227,0,37017,19621,0
43,47521,1748,33202,0,43635,22810,0
44,54820,3483,37436,0,50562,26035,0
45,62035,6485,41992,0,56999,29224,0
46,69338,10604,46543,0,63418,32484,0
47,76141,15189,51701,0,70095,35822,0
48,83330,21754,55540,0,76521,39418,0
49,90399,31635,60478,0,83268,42332,0
50,97110,42860,64259,0,89955,45758,0
51,103929,56389,67810,0,96464,49324,0
52,110910,70958,71502,0,102695,52291,0
53,117411,87796,74709,0,108849,55458,0
54,124278,104844,78166,0,115600,58733,0
55,130836,123464,81505,0,121735,62247,0
56,137313,140605,84574,0,128524,65280,0
57,143366,155935,87265,0,134934,68457,0
58,149685,170426,90293,0,140961,71409,0
59,155129,184133,92621,0,147921,74776,0
60,160813,195100,95345,0,154002,77845,0
61,165230,216202,98283,0,159426,80955,0
62,169896,223229,106613,0,165158,82859,0
63,173955,229183,109151,0,170069,85131,0
64,178256,234411,111478,0,175383,87456,0
65,180581,252139,114097,0,178855,89217,0
66,184170,255188,122134,0,182247,91156,0
67,187960,257742,124072,0,185908,92632,0
68,191219,259778,125974,0,189317,94912,0
69,194637,276246,128890,0,191448,95808,0
70,198002,276909,135677,0,193140,96449,0
71,201030,277773,138228,0,194896,97134,0
72,203400,278007,140526,0,196609,98015,0
73,205027,295061,142455,0,197051,98402,0
74,207015,295190,146481,0,197051,98454,0
75,208473,295288,147750,0,197051,98454,0
