,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1023,0,716,0,1464,799,0
32,2978,0,1820,0,3457,1697,0
33,4862,0,2657,0,5221,2827,0
34,7267,0,3773,0,7036,3699,0
35,11293,0,6065,0,9899,5255,0
36,14874,0,8910,0,13437,7096,0
37,18654,0,11158,0,16514,8540,0
38,22120,0,13920,0,19489,10076,0
39,28207,0,17454,0,24278,12579,0
40,34028,133,20953,0,29318,15171,0
41,39693,378,25071,0,33797,17676,0
42,45879,631,28503,0,38608,20304,0
43,53609,1649,33463,0,45147,23509,0
44,61888,3346,38640,0,52104,27042,0
45,69761,6264,43128,0,58744,30056,0
46,77804,10349,47800,0,65530,33375,0
47,85606,15506,52540,0,72412,36913,0
48,93177,23257,56718,0,79372,40155,0
49,101510,31093,61335,0,85590,43089,0
50,109212,42607,65701,0,92043,46474,0
51,116776,54945,68776,0,99528,49974,0
52,124670,70847,72336,0,105341,52972,0
53,132351,85626,75731,0,112013,56673,0
54,139018,103261,78092,0,119182,59682,0
55,146578,119434,80906,0,125411,63126,0
56,153802,135360,83965,0,131932,66040,0
57,160674,151628,86251,0,138468,69329,0
58,168158,165268,89315,0,144455,72527,0
59,174605,177650,92371,0,151561,75788,0
60,181282,188696,93738,0,158583,78929,0
61,186006,210015,98010,0,163461,81924,0
62,190907,217790,107300,0,167951,83766,0
63,195755,225424,109393,0,173009,86310,0
64,199950,229621,111229,0,177992,88756,0
65,203584,246400,113947,0,181421,90458,0
66,207702,249188,122954,0,185050,92075,0
67,212252,251058,124752,0,188638,93763,0
68,215357,252542,127245,0,191961,95462,0
69,218973,270041,130608,0,194665,96389,0
70,222346,271029,139171,0,196452,97133,0
71,225862,271711,140787,0,198268,98106,0
72,227913,271999,142730,0,200508,98828,0
73,229252,286188,144131,0,200927,99019,0
74,230055,286367,148821,0,200927,99019,0
75,231102,286676,150600,0,200927,99019,0
