,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,751,0,1022,0,2040,487,0
32,2266,0,2225,0,4356,1199,0
33,4261,0,3705,0,6738,1886,0
34,6079,0,5187,0,9368,2509,0
35,9753,0,7399,0,13008,3778,0
36,13846,0,9823,0,17180,5137,0
37,18117,0,11893,0,20324,6787,0
38,21774,0,14130,0,24904,8399,0
39,27418,32,17799,0,29935,10738,0
40,33167,71,21294,0,35221,13078,0
41,38457,91,24890,0,39922,15117,0
42,44000,326,28534,0,45478,17492,0
43,51961,1234,34103,0,51367,20563,0
44,59660,3054,38457,0,58849,24287,0
45,67567,5347,43639,0,65264,27998,0
46,75655,9068,48482,0,72590,31299,0
47,82739,14074,53223,0,79723,35071,0
48,90777,21238,57697,0,86366,38578,0
49,98741,30893,62278,0,92880,41926,0
50,106079,42722,65624,0,99477,45193,0
51,113612,55848,70291,0,106919,49045,0
52,120992,69664,74023,0,113333,52294,0
53,128839,85082,78052,0,120486,55891,0
54,135775,101985,82004,0,127091,58932,0
55,143046,117077,85145,0,133535,62895,0
56,150412,131125,88314,0,140102,66258,0
57,156979,145880,91514,0,146899,69530,0
58,164244,157774,93955,0,153466,72782,0
59,170670,169882,96167,0,160653,76331,0
60,176572,181387,98659,0,166960,79603,0
61,181686,202586,102901,0,171790,83072,0
62,186843,210488,111906,0,176518,85815,0
63,190935,216682,114437,0,180566,88584,0
64,194637,221807,117298,0,184998,91494,0
65,197852,237417,120560,0,188540,93609,0
66,202304,240570,129235,0,191573,95278,0
67,206531,242420,131353,0,194482,97351,0
68,210390,243521,134249,0,197199,99387,0
69,212477,257886,136363,0,199317,100465,0
70,216125,258842,143201,0,201386,102107,0
71,219751,259215,145381,0,203069,103023,0
72,222322,259505,147623,0,204810,104441,0
73,223753,275267,150103,0,205342,104728,0
74,226029,275486,154716,0,205370,104728,0
75,227330,275654,156720,0,205370,104728,0
