,Agent_Commerce($),Agent_Catering($),Agent_Health($),Agent_RecreationActiv($),Agent_Transport($),Agent_Hotel($),Agent_RealState($)
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0
31,1064,0,736,0,1140,807,0
32,2989,0,1899,0,2609,1875,0
33,4817,0,2983,0,4191,2635,0
34,7525,0,3897,0,5654,3595,0
35,12053,0,6315,0,8810,5695,0
36,17109,0,8731,0,11918,7714,0
37,21648,0,11636,0,14750,9916,0
38,26259,0,14069,0,18536,11423,0
39,32912,0,17999,0,22847,14214,0
40,40312,68,21932,0,27955,17152,0
41,46833,549,25845,0,32094,19550,0
42,54076,1217,29292,0,37406,22167,0
43,62083,1981,34411,0,43415,25050,0
44,70580,3555,38461,0,50881,28736,0
45,78610,5985,43917,0,57648,32144,0
46,87166,9639,48163,0,63424,35506,0
47,95038,15647,52677,0,70411,38789,0
48,103363,22803,56658,0,77314,42171,0
49,111477,31886,60016,0,83716,45300,0
50,119093,43399,63783,0,89814,48467,0
51,126953,55128,68481,0,97362,51784,0
52,135242,69483,72409,0,103167,55215,0
53,143142,85954,75786,0,109884,58652,0
54,150003,104350,78719,0,116647,61941,0
55,158469,121814,82245,0,123131,64812,0
56,165650,139243,84743,0,129395,68142,0
57,172503,155057,88060,0,136543,71236,0
58,179574,169689,91115,0,142731,74395,0
59,185956,184155,93916,0,149357,77812,0
60,191744,194714,96132,0,155377,80774,0
61,196907,216526,99462,0,160997,83847,0
62,202047,223902,107543,0,165663,85918,0
63,206725,230009,109812,0,171408,88576,0
64,210884,235175,112251,0,176197,90925,0
65,214476,254804,114711,0,180243,92238,0
66,217912,257471,123878,0,183580,93442,0
67,223155,260142,126069,0,186978,94513,0
68,227040,261661,128393,0,190366,95883,0
69,229674,275431,130825,0,192960,96792,0
70,232768,276368,137277,0,194819,97536,0
71,235505,277491,139605,0,196461,98104,0
72,237606,277918,141988,0,198686,98884,0
73,239112,294128,143837,0,199013,99001,0
74,240677,294335,147806,0,199013,99001,0
75,241688,294478,149034,53,199013,99001,0
